ResourceID,card,order,Signature Note,Signature Note Type,Signature Note  Language
622ba33a-189b-54b7-8733-47bab861f04c,Inscriptions,3,"Midden onder de afbeelding : _Herman Brusselmans _  
",Signatuur,Nederlands
622ba33a-189b-54b7-8733-47bab861f04c,Inscriptions,4,Rechts onderaan cijferaanduiding 2012-20,Signatuur,Nederlands
60475ccc-04ee-5b3a-b323-7f314400376e,Inscriptions,1,Rechtsonder: _ P.v.o.,Signatuur,Nederlands
8b97c304-4c0e-5500-93f2-ad9ff4574784,Inscriptions,2,geen.,Signatuur,Nederlands
a33f04e3-91d8-5209-a394-3733e8794a55,Inscriptions,2,"Onder, met inkt-_""""Zijn Jef nu tevreden zijn? E Wiethase""""_ Op achterzijde-_""""Den
Heer Flor Alpaerts Oude Kerkhofstraat",Signatuur,Nederlands
627b6916-d114-5336-9386-194ba10730b9,Inscriptions,1,"Linksboven met potlood: __oorlogsmannen_ / J.V. Santvoort

rechtsboven: _Catharina / _2e bedrijf__

rechtsonder: __L. Sebregts__",Signatuur,Nederlands
bdb11b7f-213a-514d-ab0d-e016e2590aec,Inscriptions,1,"Boven de afbeelding met balpen: _Patricia Phillips_

onder de afbeelding met inkt: _Inn - Prostitute 2_",Signatuur,Nederlands
ed4c24d3-a6be-553e-93de-c7759e2f7822,Inscriptions,1,"Links onder de tekening met potlood: _LÉONTIENTJE (I)_

rechts onder de tekening met potlood: _roos tulle

_Tine_",Signatuur,Nederlands
e13bb90a-b811-590b-84f8-0e4b43e9cf0e,Inscriptions,1,"Van boven naar beneden: _Antwerpen / Grote Markt / opvoering / De Leeuw van
Vlaanderen / schets_",Signatuur,Nederlands
a4d1b039-9547-59da-a319-20bf527b48cf,Inscriptions,1,"Boven met potlood: _ Denise Zimmerman / Trijn _Werkkledij_

rechtsonder: __meid_ _",Signatuur,Nederlands
013710cb-d49e-5a5f-80fe-abf6d2d5027c,Inscriptions,1,links onder 'W. Vaes (dat.)'.,Signatuur,Nederlands
2ade8736-f14f-5c80-b19f-111bfcd41e28,Inscriptions,1,"Rechtsonder naast de afbeelding met potlood: __L. Sebregts._ 51. _

onder de afbeeldingen: _montague / capulets / capulets_",Signatuur,Nederlands
eaca50e9-a2b1-5fb8-a0ee-01f5852b8d42,Inscriptions,1,linksonder kin: _ F,Signatuur,Nederlands
bc87f8bc-ec6e-5916-8b52-9b4bf540188b,Inscriptions,1,"Rechtsonder met balpen: _Dekor voor de rotonde in de Stadsfeestzaal /
Antwerpen. / Schaal 1/16_

op de achterkant van het blad met een stempel: _Lode SEBREGTS / KUNSTSCHILDER
/Vrijheidstraat 58 /2000 ANTWERPEN / BELGIE _",Signatuur,Nederlands
64bbc520-c97a-50bf-853b-393b9931e47c,Inscriptions,1,Rechtsboven met potlood: __Pooier als leurder_ / Eddy Asselberghs_,Signatuur,Nederlands
8c4b88a2-ca96-52f8-bd39-fafcc69bbb5e,Inscriptions,1,"Rechtsboven met potlood: _""""Macbeth """" / 8 Soldaat_

rechtsonder: _L Sebregts_

op de achter kant van het blad met potlood: _privé bezit L. Sebregts_",Signatuur,Nederlands
c3fb1960-cda0-544d-87a9-872a18b8132a,Inscriptions,1,"Linksonder: _Het wordt voorwaar een mooie winter een winter om wit te bewaren.
Paul Snoek, 77_",Signatuur,Nederlands
2b353e9d-043a-5c67-828b-4299b782a48e,Inscriptions,1,"Linksboven met potlood: __N.5 De Zeewagen_ / Antwerpsche Ommegang 1958 / _L.
Sebregts_ / School 4/100_

op de rechterkant: _7 meter hoog._",Signatuur,Nederlands
5e614d04-5f92-5173-aa8b-c47dc2469bb7,Inscriptions,1,"Links onder de tekening met potlood: _Waarheid Spieel_

rechts naast de tekening met potlood: _Seminaire St.Niklaas 16-6-25_",Signatuur,Nederlands
68123689-8b5a-5acc-bb90-ae0cd0b4d7a7,Inscriptions,1,"Rechts onder: _Paul Snoek, 56_",Signatuur,Nederlands
6a090e5c-ddbd-56da-93b0-a451477d0cb4,Inscriptions,1,Onder de afbeelding met inkt: _Moenen_,Signatuur,Nederlands
dc6a0330-9a4e-51db-b9b7-d80af8bac5e7,Inscriptions,2,Rechts onder de tekening met conté: _Jaenne_,Signatuur,Nederlands
76bc0f43-51bc-569f-bdc9-f677c20b31e5,Inscriptions,1,Rechts boven de tekening met inkt: _Het convent ... / 1924_,Signatuur,Nederlands
47801a30-494f-5b97-b02d-697d1bb0bf8c,Inscriptions,1,"Rechtsboven met potlood: __Venus__

rechtsonder: _YOLANDE MARKEY_",Signatuur,Nederlands
334956c1-a4ae-5bdf-ad74-55271b46deb8,Inscriptions,1,Boven de afbeelding met potlood: __Danszaal__,Signatuur,Nederlands
c7a7e20b-320c-533e-bce5-356f51720cb0,Inscriptions,1,"Links onder de tekening met potlood: _DOCTEUR_

met inkt _""""Leontientje"""" (Timmermans)_

rechts onder de tekening met potlood: _Peeters (D)_",Signatuur,Nederlands
283028be-5ff9-51a8-9511-211f0eadf24b,Inscriptions,2,Linksonder: _Paul Snoek 57'_,Signatuur,Nederlands
ff5b8a2b-0541-5c68-98e4-7232143f53fa,Inscriptions,1,"Linksonder:_ Voor het museum,

K. Heeremans

11.09.2005",Signatuur,Nederlands
05cff2be-6049-5bfc-87ec-bc1128f1d5e9,Inscriptions,2,"Linksonder met potlood: __SALANIO.__ / _Salerno

onder: _MARTIN._",Signatuur,Nederlands
d72a6e09-2d1a-58c2-9479-957afbdeca74,Inscriptions,1,"Linksboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts__

linksonder: _muzikant / M. L. Sebregts_

rechtsonder: _muzikant / M.P.V. d. Bosch_",Signatuur,Nederlands
c543149c-c60d-5b26-82ea-bbb50f923bfc,Inscriptions,1,Rechtsboven met potlood: __Francesco_ / Leo Madder_,Signatuur,Nederlands
5f1a4891-8920-5094-b4c7-7f94ebdfd622,Inscriptions,1,"Links onder de tekening met potlood: _""""Egmont"""" onleesbaar III VII XII B_;

rechts onder de tekening met potlood: _Hélène Gliewe 1943_",Signatuur,Nederlands
242181e7-0708-56ba-9d31-b48239ffc3eb,Inscriptions,1,Rechts onder de gouache met potlood: _Mary 2_,Signatuur,Nederlands
7c5ba750-3364-503f-b498-e061f83bfd5d,Inscriptions,1,"Rechts onder de afbeelding met inkt: _Inn Drinkers_

in de afbeelding met potlood: _ 2, 3_",Signatuur,Nederlands
0191284f-6168-591e-9e37-f70090fcf035,Inscriptions,1,"Rechts onder: _Vanriet, 71_",Signatuur,Nederlands
d6852c9e-2fcf-5c73-8359-c36a856124aa,Inscriptions,1,"Rechtsboven met gouache: _KATHARINA / _L. Sebregts__><BR>rechtsonder met
potlood: <i>T. BALDER<_I>",Signatuur,Nederlands
c2ee3067-4fbb-5aa7-a8bf-b4e1ef0cc7d0,Inscriptions,2,Rechts onder de afbeelding met balpen: _Farce - Husband_,Signatuur,Nederlands
63d1b81b-19c8-5e4d-b4dc-8b7441c32a1e,Inscriptions,2,"Onder, met potlood-_""""Edg.Wiethaese""""_; links boven, met inkt-_""""De Nest""""_; op
linkerzijde-_""""doet zijnen col nooit af!""""_",Signatuur,Nederlands
1494c5cd-f240-50f2-a41c-3f9d75e67e2b,Inscriptions,1,"Links onder de tekening met potlood: _""""Maria Stuart"""" / II_",Signatuur,Nederlands
9efc5577-e9d2-5763-a51b-31b6cc395976,Inscriptions,2,geen.,Signatuur,Nederlands
703dd598-70db-5c68-a0ff-463a1e9b7b63,Inscriptions,1,"Linksboven met potlood: _Romeo en Julia _

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Julia / Mv. St. Blanchart_",Signatuur,Nederlands
22d78fa8-d8e3-5e35-9250-20da3441201b,Inscriptions,1,Rechtsboven met potlood: _1 Havenarbeider _als burger_ / Bernard Verheyden_,Signatuur,Nederlands
40251589-d63c-558e-becc-1ef216174bfd,Inscriptions,2,Rechts onder met blauw kleurpotlood: _LUKASCH_,Signatuur,Nederlands
bdcd3f98-487c-56d6-b978-b1e585044f31,Inscriptions,1,r.o.: _Gaston Schuermans 1952_,Signatuur,Nederlands
40d4ff2a-dae5-5293-85b2-f643be1c03b9,Inscriptions,2,"Boven de afbeelding met balpen: _Kris Seeberger_

onder de afbeelding met inkt: _Inn - Prostitute 3_",Signatuur,Nederlands
66744cba-505a-5f64-b80f-e24e13b342c7,Inscriptions,2,Onderaan v.l.n.r.:_Zelfportret. (Studie) 14 Februari 1926.,Signatuur,Nederlands
3ff4bcc1-5b0a-522e-9ebc-8aab1ecdcb8c,Inscriptions,2,"Linksonder met balpen: __Tubal__

onder: _M.Goossens_",Signatuur,Nederlands
31f2d82f-1e97-596f-8b17-72ecac35f836,Inscriptions,1,Rechts onder: _ aandenken / W.Battaille / [Komendantur] 1916 _,Signatuur,Nederlands
c58ef041-9ed9-5d48-bfab-bac464afb985,Inscriptions,1,Rechtsonder met potlood: _Dekor v. St Niklaasfeest / Kindervreugd / 1959_,Signatuur,Nederlands
fdd9149a-7b0b-5487-a0c4-aaeaf725c88a,Inscriptions,1,"Linksboven met potlood: _Romeo en Julia_

rechtsonder naast de afbeelding: __L. Sebregts__

linksonder: _gravin Montague / M N. Oosterwijk_",Signatuur,Nederlands
e8593977-14c2-5e80-b24b-ce0efe934114,Inscriptions,1,"In het midden, rechts naast de tekening met pen: _De Gast_",Signatuur,Nederlands
2232d676-71d0-5e83-832b-691663c6f9e4,Inscriptions,1,Links onder: _ J.Plateau_,Signatuur,Nederlands
389f205f-6b9b-53b0-9237-991b1d7fb01b,Inscriptions,1,Rechts onder de aquarel met potlood: _vdberghe / 1972_,Signatuur,Nederlands
82e9dacf-64c4-5b0b-ae73-0c2af4fe0f8a,Inscriptions,1,"**Verso:**

Met viltstift: _Maillac / (Zuid-Frankrijk) / Aquarel door Joris Diels /
tijdens W.O.II_",Signatuur,Nederlands
d283d99b-17cf-5062-aa2e-547b4ec18ad9,Inscriptions,1,"Links onder met plakkaatverf: _""""THUIS BY SCHWEJK""""_

rechts onder met plakkaatverf: _DECOR / Jan Vaerten 60_",Signatuur,Nederlands
00ad60a4-418f-5f32-9116-9a1f07eabde7,Inscriptions,2,"Links onder de tekening met potlood: _Charles - Quint / II_

met inkt _""""Gecroonde Leersse"""" (De Swaen)_

rechts onder de tekening met potlood: _Dua_",Signatuur,Nederlands
74e91a10-0cf9-5f29-8b4e-b391bf6f20ba,Inscriptions,2,Links onder met blauw kleurpotlood: _GEZELSCHAPSDAME_,Signatuur,Nederlands
675d0d61-7545-54d2-bb7f-b368d2208be9,Inscriptions,1,"Linksonder: _Vdberghe

73

L.P. Boon_",Signatuur,Nederlands
72b32c0f-3cf9-5554-ad70-0c564764bb14,Inscriptions,1,"**Recto:**

Links onder de tekening met inkt: _SLAAPGEBED_;

rechts onder in de tekening met inkt: _rudipillen_

  
**Verso:**

Links boven met potlood: _1962_",Signatuur,Nederlands
56b51987-f101-560b-832a-942100f0430f,Inscriptions,2,"Aan de rechterkant met blauw kleurpotlood: _+ Korf_

rechts onder: _VROUWTJE-ZANGERES_",Signatuur,Nederlands
d575b447-9dae-57b6-b57d-98d179aac622,Inscriptions,2,"Links onder de tekening met potlood: _VALET DE SCÈNE I_

met inkt _""""Gecroonde Leersse"""" (De Swaen)_

rechts onder de tekening met potlood: _'s jongers_",Signatuur,Nederlands
7860a8d8-c205-5aad-b9f6-d7cee92db317,Inscriptions,1,"Links onder: _Paul Snoek, 57_",Signatuur,Nederlands
0950db02-78bd-5253-af04-86380c8b0a53,Inscriptions,2,Rechts onder de tekening met negropotlood: _Judith_,Signatuur,Nederlands
e004247f-f95d-5c83-a5bf-6039a6ea2753,Inscriptions,1,Boven de afbeelding met potlood: _Moonen_,Signatuur,Nederlands
4bf46cf8-6c32-5837-b06d-7d4cdf964c85,Inscriptions,1,Rechts onder de tekening met verf: _diable I_,Signatuur,Nederlands
920005f9-77a4-5727-9179-89c6861194e6,Inscriptions,1,"Linksonder met potlood: _goed rond _

rechtsonder: _vrouw deugd_",Signatuur,Nederlands
30b76391-6d6a-5ef0-9190-df02628afb33,Inscriptions,2,geen.,Signatuur,Nederlands
573aad13-28d3-5ae7-b56f-e5fc3694f72e,Inscriptions,1,"Rechtsboven met potlood: _bruidsmeisje / + sluier_

rechtsonder met potlood: _Kati_ / met balpen: _Zimmermann_

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",Signatuur,Nederlands
8074251d-4328-5f9f-84e4-9d32611eeaf8,Inscriptions,1,Rechtsonder met potlood: _Meisie_,Signatuur,Nederlands
b22cbc9b-5fe2-53c1-8e79-be1d067f8006,Inscriptions,1,"Rechts onder de tekening met waterverf: __IVO_ / 7-'50_;

onder of naast de figuren met potlood: 1. _Onleesbaar_; 2. _Dora_; 3. _Ketty_;
4. _Maurits_; 5. _Nora_; 6. _Jos_; 7. _Onleesbaar_; 8. _Tinny_; 9. _-_; 10.
_-_; 11. _Irene_; 12. _Marcel_;",Signatuur,Nederlands
e21d7750-6df2-5448-a023-630d895c816c,Inscriptions,1,Rechtsboven met potlood: __visvrouw_ / _Maen_ / _Martha de Wachter__,Signatuur,Nederlands
d373c917-2c88-5f49-a28c-d10c258a3be9,Inscriptions,1,"Rechtsboven met potlood: __Baloun__ / met balpen: _R. Marcel_

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",Signatuur,Nederlands
1bb35759-f04d-5457-b1ee-822fb0140dc4,Inscriptions,1,Links onder met plakkaatverf: _janvaerten 58._,Signatuur,Nederlands
9100b2e5-1f9b-5979-b0d3-f6509385a69a,Inscriptions,1,"Links onder de tekening met potlood: _ISIDOOR (1)_

met inkt _""""Leontientje"""" (Timmermans)_

rechts onder de tekening met potlood: _Leemans_",Signatuur,Nederlands
8e247824-39a0-56a3-88c8-12d80c3f720e,Inscriptions,1,"Rechts onder,met inkt-_""""Rob 1930""""_,

onder-_""""Herhaling voor 't Koor """"Beatrijs"""" onder leiding van den ..... en met
de medewerking van der Schryver.",Signatuur,Nederlands
700e6618-9f1a-59e0-9f3d-b9e207756b2a,Inscriptions,1,Onder de afbeelding met potlood: _at. Ninmegen_,Signatuur,Nederlands
7afd1851-c078-502a-866c-7e0efce23d2c,Inscriptions,1,"Linksboven met potlood: __oorlogsmannen_ / Jo Coppens_

rechtsboven: _Nicola / _2e bedrijf__

rechtsonder: __L. Sebregts__",Signatuur,Nederlands
62290aac-7406-5010-8033-eb55770204f2,Inscriptions,1,"Rechtsboven met balpen: __ERLANK__

linksonder: __Masquerador__",Signatuur,Nederlands
d23c0dd7-50e3-5cdd-9201-ef2e64dbf33b,Inscriptions,1,"Links boven de tekening met inkt: _Van 'n nonnetje (Boon)_;

rechts boven de tekening met inkt: _1925_;

rechts boven de tekening met inkt: _Mörs Allerzielen 1925_",Signatuur,Nederlands
f7b5e399-8be6-5994-bc22-7437005b4229,Inscriptions,2,geen.,Signatuur,Nederlands
705c2f61-4e81-571e-9cdd-5f3fe57b94ea,Inscriptions,1,"Rechtsboven met potlood: _""""Macbeth """" De Koning_

rechtsonder: _L Sebregts_

op de achter kant van het blad met potlood: _privé bezit L. Sebregts_",Signatuur,Nederlands
0c1bf03a-c86e-5281-b9bd-49367bb31efa,Inscriptions,1,"Rechts onderaan handtekening kunstenaar : _Ernest Fedarb_  
",Signatuur,Nederlands
0c1bf03a-c86e-5281-b9bd-49367bb31efa,Inscriptions,2,"Rechts onderaan jaartalvermelding : _2001_  
  
",Signatuur,Nederlands
6783521e-5bc3-5a9f-b8e1-3cc1fe1bb927,Inscriptions,1,"Rechtsboven met gouache: _DIERIK / _L. Sebregts__><BR>rechtsonder met potlood:
<i>M. V. ZUNDERT<_I>",Signatuur,Nederlands
908cd1ff-68d3-55f4-8534-d438f62dcc5c,Inscriptions,1,"Rechts onderaan handtekening :  
_Scheers P._  
",Signatuur,Nederlands
908cd1ff-68d3-55f4-8534-d438f62dcc5c,Inscriptions,2,"Rechts onderaan jaarvermelding : _75_  
",Signatuur,Nederlands
908cd1ff-68d3-55f4-8534-d438f62dcc5c,Inscriptions,3,"Rechts onderaan plaatsvermelding :  
_Olenne_  
",Signatuur,Nederlands
908cd1ff-68d3-55f4-8534-d438f62dcc5c,Inscriptions,4,"Op de achterzijde staat geschreven :  
_domaine des montoizy_  
_Olenne_  
_Scheers P._  
",Signatuur,Nederlands
850ec587-1fc7-55f0-8dfa-09475b8cb650,Inscriptions,1,Rechts onder de aquarel met potlood: _vdberghe J. / 1973 / Jul. Weverbergh_,Signatuur,Nederlands
c3640162-bd88-5c50-90ec-49feccfd4870,Inscriptions,1,Onder met plakkaatverf: _janvaerten._,Signatuur,Nederlands
65a33bfa-ace8-50c8-863e-ac5cd00604f0,Inscriptions,2,"Onder de tekening met inkt: _""""En dan ... vlug even met de ragebol!""""

_Anne Marie_",Signatuur,Nederlands
b5183cbe-887e-5dde-8011-462f99852139,Inscriptions,1,A.O. (Alfred Ost)   31 5 XX    D.C.,Signatuur,Nederlands
cd0b5e64-def3-586f-bbfb-f223167a5ae7,Inscriptions,1,"Links onder de afbeelding met inkt: _no white beard_

rechts onder de afbeelding met inkt: _God_",Signatuur,Nederlands
3e569199-056d-5011-91af-0e19f5bc7892,Inscriptions,2,"Links onder-_""""E.Wiethase""""_",Signatuur,Nederlands
429ca9fd-987d-5bb5-ba34-32f7a70dcf15,Inscriptions,1,"Linksboven met potlood: _La Chapelle ..... / Le Singe_

rechtsonder: _L.Sebregts._",Signatuur,Nederlands
55b3ddfc-a6a1-5146-a622-d00ba2d355f5,Inscriptions,2,"Rechtsonder met balpen: _Gratiano_

onder : _De Ravet_",Signatuur,Nederlands
785b8974-b683-59e6-a151-be31f7c475c8,Inscriptions,1,Rechtsboven met potlood: __Sjarlot_ / Marilou Mermans / Martha de Wachter _,Signatuur,Nederlands
c92d07e3-b4b2-5503-92e2-d97e28bca65a,Inscriptions,1,"Linksboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Benvolio / M.Fr. Bernard_",Signatuur,Nederlands
dc0e22df-4eb9-5ae8-b2d4-ffeda481fdc9,Inscriptions,1,"Boven de afbeelding met balpen: _B. Bates_

rechts onder de afbeelding met inkt: _Inn - Servant_",Signatuur,Nederlands
6acc0ae8-98c5-5245-a25e-4581c55755aa,Inscriptions,1,Rechts onder de aquarel met penseel: _W. Battaille_,Signatuur,Nederlands
36648aba-a910-5383-9e45-3e8dfa4e80cc,Inscriptions,2,"Links onder de tekening met potlood: _AMBROOS_

met inkt _""""Gecroonde Leersse"""" (De Swaen)_

rechts onder de tekening met potlood: _niet nodig_",Signatuur,Nederlands
ce841cc0-60da-5de8-8990-ba0870aa11e1,Inscriptions,1,Linksonder: _C Lucas 06_,Signatuur,Nederlands
52a16f7d-1448-51e7-a14f-8e725a5777d8,Inscriptions,1,"**Verso:**

Met viltstift: _Maillac / (Zuid-Frankrijk) / Aquarel door Joris Diels /
tijdens W.O.II_",Signatuur,Nederlands
d8eea1b4-bd65-5d52-9d88-e0cdf4c128b3,Inscriptions,1,"Rechtsboven met balpen: _alle burgerjassen met boordlint afboorden_

rechts naast de afbeelding met balpen: __V. Zundert_ / slagers gas._

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",Signatuur,Nederlands
35e8905b-e4aa-51f2-8aef-df95c7d061f9,Inscriptions,1,Rechts onder de tekening met inkt: _ R+ooooo_,Signatuur,Nederlands
a1dd71a3-693a-589b-a866-9c4e21cc3c5a,Inscriptions,1,"Rechts onder in de tekening met waterverf: _Em. Claus_;

rechts onder de tekening met inkt: _Ziedaar dat blozaardje eens ..... /.....
dat ernstig voortstapt onder / eenen grooten paraplu die aan een houdt / als
het kan / (Het Kerkportaal.) Maria - Lisa._",Signatuur,Nederlands
23c5a9c6-8c46-5c1d-b6b4-9a36df11f27d,Inscriptions,2,Rechtsonder met potlood: _DECOR / BAR-BURGEMEESTERS / 1949 / L. Sebregts_,Signatuur,Nederlands
68874087-f5be-53d8-ab03-3a32c86a3055,Inscriptions,2,Rechtsonder met balpen: _Doge._,Signatuur,Nederlands
7ae22369-f131-5d3c-9242-91019ab47664,Inscriptions,1,Rechtsonder met potlood: _DECOR / BAR-BURGEMEESTERS BAL / 1949 / L. Sebregts_,Signatuur,Nederlands
2eefaeb1-884f-521b-9cb1-68d398dfc233,Inscriptions,1,Links boven de tekening met waterverf: _RV '26_,Signatuur,Nederlands
756963b1-8096-50c2-ad16-cd9200cc4be9,Inscriptions,1,Links onder: _onleesbaar_,Signatuur,Nederlands
b181be46-9ec0-5084-9127-a464feafcbc4,Inscriptions,1,"Links onder de tekening met potlood: _illustratie v.e. gedicht_;

rechts onder in de tekening met viltstift: _72 / Ballman_;

rechts onder de tekening met potlood: _J Ballman_",Signatuur,Nederlands
157d4c7f-ec23-56fd-b09d-85ce72434e7e,Inscriptions,1,"Onder de afbeelding met inkt: _""""TRIOMF VAN DE GEEST""""_ _Pip WOUTERS / W.
KERSTERS_ _-DE VROUW-_ _janvaerten 62_",Signatuur,Nederlands
478f0aec-c306-5947-a35b-6540b48d136d,Inscriptions,2,"Rechts boven de tekening met potlood: _Paul_

_Oceanos_",Signatuur,Nederlands
b900bb29-22b5-5b25-91c3-c93a08b0630a,Inscriptions,2,Rechts onder met blauw kleurpotlood: _WODITSCHKA_,Signatuur,Nederlands
aa3be9ff-6d80-522a-8484-36ad5283d917,Inscriptions,1,"Linksboven met potlood: _""""Macbeth"""" / Edelman_

rechtsonder: _L Sebregts_

op de achter kant van het blad met potlood: _privé bezit L. Sebregts_",Signatuur,Nederlands
251fdbd9-6514-5de8-98fc-4eb223cd014e,Inscriptions,2,"Rechtsboven met potlood: _Romeo en Julia _

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Julia / Mv. St. Blanchart_",Signatuur,Nederlands
a10033bc-8eee-57c4-b66b-d13132a33d52,Inscriptions,1,"Rechts naast de tekening met potlood: _Het stuk <-----> / wordt bijgezet - /
ook de ramen_;

links onder de tekening met potlood: _b.2 / 2-3_;

rechts onder de tekening met potlood: _Hélène Gliewe / 1942_",Signatuur,Nederlands
7b8d1576-0d4b-579c-8947-8b61f5393224,Inscriptions,1,r.o.: _Frans Geerts_,Signatuur,Nederlands
9250c53c-5efd-58bd-86ec-3053564b4302,Inscriptions,1,"Links boven de tekening met inkt: _5e bedrijf.""""Zwarte Hostien._;

rechts boven de tekening met inkt: _Het Katoliek_ [sic] _Toneel_;

links onder de tekeningen met potlood: _ZWARTE HOSTIËN_",Signatuur,Nederlands
d0e31b00-6184-5f54-818f-2050313e40cd,Inscriptions,2,"Rechtsonder met balpen: _Lancelot Gobbo._

onder: _Willy Vermeulen_",Signatuur,Nederlands
d47103e8-e595-536e-9adf-20e993dcc9bf,Inscriptions,1,"Middenonder: _jan vanriet 26 jan'73

""""de donkere kamer van Damocles""""_",Signatuur,Nederlands
4c79870d-3162-5db0-8ae9-3ace54a8554d,Inscriptions,1,"Linksboven met potlood: _T. BALDER_

rechtsboven met gouache: _KATHARINA OP REIS / _L. Sebregts_<i/>",Signatuur,Nederlands
51532399-b17e-5939-bba1-110993f357a4,Inscriptions,1,Onder: _Uit een droom en naar het feest te loven van 3 juni 1879. Dujardin._,Signatuur,Nederlands
691d8750-2a4f-598e-ba36-5419563ef13e,Inscriptions,2,"Links onder de afbeelding met inkt: _More common dress_

rechts onder de afbeelding met inkt: _Farce - Neighbour_",Signatuur,Nederlands
f77c2ce3-f2e4-59d5-a8ba-44a9316f8d44,Inscriptions,1,"Boven de tekening met viltstift: _""""Midzomernacht-Sex-Komedie""""_;

links onder de tekening met viltstift: _vijver_;

rechts onder de tekening met viltstift: _MARC CNOPS_",Signatuur,Nederlands
072ab442-1283-5a15-be6c-551daab57526,Inscriptions,1,"Rechtsboven met gouache: _BURGERES / _L. Sebregts__><BR>rechtsonder met
potlood: <i>S. JUCHTMANS + 2<_I>

op de achterkant van het blad met potlood: _privé bezit L. Sebregts_",Signatuur,Nederlands
a6b4f824-f3e4-52d0-aba9-68086964e88c,Inscriptions,1,Rechts onder de afbeelding met inkt: _Inn Drinkers_ met potlood: _4_,Signatuur,Nederlands
92bc5f32-8cc3-5cae-af4e-89a863dc734d,Inscriptions,2,Rechtsonder: _Mimi '59,Signatuur,Nederlands
18b725d6-d09e-5e10-b626-63bcf0110102,Inscriptions,1,Rechtsboven met potlood: _Waard / Lode van Beek / knecht_,Signatuur,Nederlands
356092e8-285e-56f9-85d3-8268e437455b,Inscriptions,2,"Links onder de tekening met potlood: _""""Hans de klokkenluider""""

_Iste Bedrijf_",Signatuur,Nederlands
88e66caf-a01c-587d-8011-19fab6278941,Inscriptions,1,"Links onder de tekening met potlood: _Die Heilige Johanna b.4_;

rechts onder de tekening met potlood: _Hélène Gliewe_",Signatuur,Nederlands
5cefb186-2116-5264-9e29-1f0dfc334436,Inscriptions,1,"Rechtsboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Oom van Capulet / M. R. V.d. Putte._",Signatuur,Nederlands
10cba0ea-28a7-57bc-a240-9378953d3c21,Inscriptions,1,Rechts onder de gouache met potlood: _Antwerp / Mariken 2_,Signatuur,Nederlands
fd164bc6-f0b2-55ba-bd3d-208c01a24b72,Inscriptions,1,"Rechts naast de tekening met potlood: _Het voordeel blijft / alleen de achte-
/ wand veranderd_;

links onder de tekening met potlood: _b.8 / 8_;

rechts onder de tekening met potlood: _Hélène Gliewe / 1942_",Signatuur,Nederlands
316e6d09-d2e7-5ef5-b2d4-cc47d9d3473d,Inscriptions,1,"Linksboven met potlood: _Romeo en Julia_

rechts naast de afbeelding: __L. Sebregts_ 51_

linksonder: _Gravin Capulet / M. G. Loosveldt_",Signatuur,Nederlands
5d4d39a4-a061-59b7-9924-7b68d7c9fb6d,Inscriptions,1,"Links boven de tekening met potlood: _Laura_;

rechts onder de tekening met potlood: _De Bruiloft 1952_",Signatuur,Nederlands
1f778223-61d2-5325-9998-35169837004e,Inscriptions,1,"Linksonder met potlood: _een burger_

rechts naast de afbeelding: _matte zwarte stof met fluweelen banden_",Signatuur,Nederlands
d636da5f-3f05-54cd-87ec-a497eb09afaf,Inscriptions,1,Rechts onder de gouache met potlood: _Mary penitant_,Signatuur,Nederlands
ec029d5b-ba14-53fb-b026-def7a86b39b9,Inscriptions,2,"Links onder de tekening met potlood: _""""Hans de klokkenluider""""

_IIde Bedrijf_",Signatuur,Nederlands
976f8177-daf0-5700-86dd-bd5fd04fe743,Inscriptions,1,"Rechtsboven met gouache: _DE NEVE / _L. Sebregts__><BR>rechtsonder met
potlood: <i>P. 'S JONGERS<_I>",Signatuur,Nederlands
16f551c6-4372-5bc3-9182-cad91e94045c,Inscriptions,1,Rechts onder de afbeelding met inkt: _Inn Drinker_ met potlood: _1_,Signatuur,Nederlands
1162347d-940f-5294-99a6-9aae1eb51d87,Inscriptions,1,Rechtsboven met potlood: __marie__,Signatuur,Nederlands
568c50e7-a8c5-585c-9c0d-4af430d53eca,Inscriptions,1,"Rechtsboven met gouache: _VADER VAN KATHARINA / _L. Sebregts__><BR>rechtsonder
met potlood: <i>J. CAMMANS<_I>",Signatuur,Nederlands
95b34655-d02b-5432-ae66-dd4a1340c23a,Inscriptions,1,"Rechts boven de tekening met inkt: _DE TOCHT NAAR DE LIEFDE / Nr II (EERSTE
DEEL) _

links boven de tekening met potlood:_Huisje op voorplan links (toeschouwer) /
WIT / 3 2 1 / 3 trapjes_",Signatuur,Nederlands
f4c942eb-3601-5356-b92a-75fa833850b0,Inscriptions,1,Rechtsonder met potlood: __Slavin__,Signatuur,Nederlands
