ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,adm.isadPartOf,Location Number,Serial Number,adm.note,Warehouse Location (begin),Warehouse Location (ende)
86489b9c-13d9-59ca-84e8-8d2941739d6a,tg:lhbr:264076,Items,1,tr:lh:9943,,isad:lh:122764,,G 21795 / 696,,,
d7e30439-5b0c-570e-9134-90a9f6f59897,tg:lhbr:147743,Items,1,tr:lh:2279,42985/14,isad:lh:61269,V 3115 / B,,,,
b19fc0f4-4f3e-5c18-81d9-32e2e6b25024,tg:lhbr:111123,Items,1,tr:lh:6099,140070/8,isad:lh:47269,M 386 / B2,,,,
7261f32b-037a-5f29-97a5-821030b1a28c,tg:lhbr:50083,Items,1,tr:lh:4796,95525/14,isad:lh:692,H 722 / B (1901-34),,,,
25ea14eb-4015-5add-bc45-b01905319de0,tg:lhbr:81973,Items,1,tr:lh:1214,21596,,K 314 / B,,,,
7b23cd38-21cf-5a35-ad7d-3254231fc37e,tg:lhbr:231939,Items,1,,163869/75,isad:lh:83347,G 395 / B1,,,,
5af0540b-d095-570d-9599-976983424227,tg:lhbr:54869,Items,1,tr:lh:6405,149847/11,isad:lh:24689,G 586 / B2 (Marc Galle),,,,
0f866440-507a-537b-9a5a-b74379d18b96,tg:lhbr:192659,Items,1,tr:lh:5678,114685/198,isad:lh:74278,T 48399 / B (1963),,,,
ece512f8-b1f9-5506-a384-5d6fb2e6be24,tg:lhbr:85199,Items,1,tr:lh:6356,148537/1,isad:lh:36823,S 9657 / B2,,,,
d44c62c1-9f60-51eb-9002-c0b4e8731dab,tg:lhbr:278055,Items,1,tr:lh:7843,202504/60a-b,isad:lh:158945,,D 325 / 520,,,
74f0cf09-44a9-57ff-b11c-6868af4e0f70,tg:lhbr:80661,Items,1,tr:lh:6444,157947/4,isad:lh:35219,J 422 / B2,,,,
0e57ad91-5c8a-5446-a1e3-0685d3cd1860,tg:lhbr:253305,Items,1,,,isad:lh:144763,M 58 / 1,,,,
60a39cc1-7942-5da9-b22b-77c0398ae0e0,tg:lhbr:146851,Items,1,tr:lh:4544,87315/860,isad:lh:60859,K 98536 / B,,,,
b2820c67-518f-59db-b387-ea19d374653a,tg:lhbr:205565,Items,1,,,isad:lh:75762,T 48399 / B (1977),,,,
01030b55-847b-54c3-b7af-e92df6e241a2,tg:lhbr:121595,Items,1,tr:lh:6741,167034/13,isad:lh:51595,H 116 / B2,,,,
b812971a-8b13-58f5-8238-fb011716e6e2,tg:lhbr:60435,Items,1,tr:lh:2939,59370/235,isad:lh:26642,G 488 / B,,,,
364dad93-d9ba-5606-8d65-5264d7e3fbea,tg:lhbr:36255,Items,1,tr:lh:2660,52714/38,isad:lh:17118,C 3622 / B,,,,
2c294f4a-1cd0-506c-82ed-957c4b2ab91b,tg:lhbr:49758,Items,1,tr:lh:4954,98486/52,isad:lh:22712,E 145 / B,,,,
b6871559-8db6-5f1e-bffc-eaafacdf941f,tg:lhbr:207558,Items,1,tr:lh:7843,202544/6,isad:lh:76285,,D 325/56,,,
f64e039f-72a3-5eb4-9fb2-7cbacd604249,tg:lhbr:5026,Items,1,,,isad:lh:3395,B 1333 / B,,,,
47db12d3-5c17-5679-be09-e3b12e027b88,tg:lhbr:62408,Items,1,,,isad:lh:28113,G 563 / B,,,,
a4e99c2d-de99-518a-a4c9-304f2fecd0ec,tg:lhbr:34268,Items,1,tr:lh:5898,137633/1,isad:lh:16354,K 9606 / B,,,,
a1ded29b-1196-5df4-9926-04b2c2949465,tg:lhbr:170430,Items,1,tr:lh:6415,153322/71,isad:lh:54694,D 125 / B2,,,,
e0d8a2c7-ff20-5a76-9823-52c605368efe,tg:lhbr:31590,Items,1,tr:lh:5895,126939/1,isad:lh:15303,C 2632 / B,,,,
7b7d5aa0-6be5-59a1-bf6e-31e840b30ace,tg:lhbr:233904,Items,1,,,isad:lh:83792,Y 2 / B2,,,,
68207a88-87bd-5c29-ac26-93c18800d926,tg:lhbr:56854,Items,1,tr:lh:3455,68036,isad:lh:25431,G 363 / B,,,,
6304c738-8ad0-5323-b766-df4c4a6f0418,tg:lhbr:190664,Items,1,,163810/78a-b,isad:lh:74111,G 395 / B2,,,,
0aada503-cca8-5128-bdf0-7cce7aa0ad03,tg:lhbr:17508,Items,1,tr:lh:2592,51249/69,isad:lh:9160,B 754 / B,,,,
089cb52c-02e5-5c5e-80df-11025f5f4ceb,tg:lhbr:41368,Items,1,tr:lh:6036,133471,isad:lh:19382,D 2195 / B,,,,
2446dfc3-29e7-5d76-a9d0-14ab9b2b30ea,tg:lhbr:224238,Items,1,tr:lh:7860,203519/69,isad:lh:71875,M 224 / B,,,,
f0fec163-ab25-5b64-a73b-07b2e8283919,tg:lhbr:272458,Items,1,tr:lh:110330,,isad:lh:114903,,R 8963 / 696,,,
0e2a78f4-6566-52be-809b-02cf83c0c703,tg:lhbr:259708,Items,1,tr:lh:9770,,isad:lh:148624,,J 416 / 72,,,
802d1a54-4be7-5c1b-b170-ea0991f2ccbf,tg:lhbr:178000,Items,1,tr:lh:7453,196904/107,isad:lh:71245,R 5641 / B2,,,,
e71f5c8c-ea65-597d-a1af-f1a7eb0e4cfc,tg:lhbr:23954,Items,1,tr:lh:5936,129193/8,isad:lh:11925,G 102 / B (13),,,,
815857d3-b833-5a0a-a8f7-95a64530bf7e,tg:lhbr:198254,Items,1,tr:lh:6598,166196/3148a-b,isad:lh:74978,B 417 / B2,,,,
011eff67-91e8-50ef-a291-1e84e9d549ce,tg:lhbr:153350,Items,1,tr:lh:3455,68036/2,isad:lh:63176,V 526 / B,,,,
5bdda394-a58d-5da7-a5d7-7e681ea473d9,tg:lhbr:105530,Items,1,tr:lh:4758,94305/183,isad:lh:44806,M 896 / B,,,,
c7680463-6c26-50b3-91e0-88f1ce7b00ff,tg:lhbr:44490,Items,1,tr:lh:5863,124384/514,isad:lh:20658,D 335 / B,,,,
941b73cc-634b-5768-bd1b-9fe5939f9dcd,tg:lhbr:21969,Items,1,tr:lh:2045,38335/95,isad:lh:11136,D 531 / B2,,,,
f5d4d9e6-ba33-5008-8434-b4797bd01af3,tg:lhbr:244839,Items,1,tr:lh:126473,,isad:lh:130179,,D 9653 / 19 (42),,,
ec0e37f6-c3d0-5671-8e6d-871e12c11bdc,tg:lhbr:154495,Items,1,tr:lh:5863,125631/1,isad:lh:63657,V 7052 / B,,,,
1092699a-32f2-571a-8319-78587b9bacf3,tg:lhbr:15535,Items,1,,145515/14,,T 483 / B,,,,
5b78d714-88a8-56e0-8ce9-30dabd45af27,tg:lhbr:88251,Items,1,tr:lh:2073,38873/3,,L 2754 / B,,,,
16174fea-e8fe-5a5a-ad79-9a7bd4f4db4a,tg:lhbr:43355,Items,1,tr:lh:5752,117553/1,isad:lh:20186,D 295 / B,,,,
5f08bfc4-e4ea-5f8b-8b8a-1348a69eed2b,tg:lhbr:226205,Items,1,tr:lh:7411,196247/1,isad:lh:81636,A 2335 / B2,,,,
28f09617-f437-58f2-be37-a48d86abdb7a,tg:lhbr:133951,Items,1,tr:lh:4743,91791/24,isad:lh:56066,S 623 / B,,,,
f1e3efab-4024-5b98-b8d9-0ac750951a75,tg:lhbr:270465,Items,1,tr:lh:110330,,isad:lh:113674,,R 8963 / 360,,,
577e1e14-d8b6-5185-b101-f48d372222f5,tg:lhbr:68005,Items,1,,,isad:lh:30936,H 1455 / B,,,,
35047ce0-d5d2-5b26-9846-bf388f2b671b,tg:lhbr:290631,Items,1,,,isad:lh:171595,,D 1175 / 1,,,
48eb8a7b-fa47-57c2-8225-580d6c5b512f,tg:lhbr:184277,Items,1,tr:lh:6643,164118/7,isad:lh:73232,H 8273 / B2,,,,
2b2e5a22-f4ed-57cc-a247-4d73fe83ce33,tg:lhbr:119513,Items,1,tr:lh:5863,124399/29,isad:lh:50781,R 1488 / B,,,,
7b30f774-ac8c-5bbf-8de8-0083d856026a,tg:lhbr:132643,Items,1,tr:lh:6054,136218/9,isad:lh:55557,J 426 / B,,,,
c72c44d8-2d36-5c35-be25-85ee1e0ca725,tg:lhbr:164023,Items,1,tr:lh:5552,110092/285,isad:lh:66909,K 162 / B,,,,
c6483c21-e05d-5c6f-acb4-e5c47e022987,tg:lhbr:25183,Items,1,tr:lh:4057,77827/30,isad:lh:12239,C 1 / B,,,,
cb97b052-438f-5015-a814-eb3e6f620876,tg:lhbr:247716,Items,1,tr:lh:2279,,isad:lh:140357,,C 3622 / 21,,,
ffa601cb-ec2f-5d8a-8400-ccd8b94d3076,tg:lhbr:211176,Items,1,tr:lh:6465,158595/12,isad:lh:76270,S 7904 / B2 (1968-1969),,,,
efd3f968-91cb-5cb4-a44a-a35302b04450,tg:lhbr:135186,Items,1,tr:lh:5565,117079/1a-b,isad:lh:56429,S 6882 / B,,,,
7783f008-3771-5617-bb5c-9ec03af1a2c2,tg:lhbr:74026,Items,1,tr:lh:4744,92369/55,isad:lh:33326,H 7651 / B,,,,
be08a4ae-61cb-54d9-95d9-ae60aae46b2b,tg:lhbr:22646,Items,1,tr:lh:4853,112615/5a-b,isad:lh:11498,B 9764 / B,,,,
a20e719a-c705-5cb2-a5c1-bfd13c3236d2,tg:lhbr:94272,Items,1,tr:lh:1804,32271/4,isad:lh:40224,M 152 / B,,,,
2c92b9c3-023b-524e-bbb3-5464cd04a76f,tg:lhbr:269490,Items,1,tr:lh:5650,113956/17,isad:lh:23120,E 285 / B,,,,
d22b4bd5-c97b-5d30-8c50-a031b7a33d86,tg:lhbr:186564,Items,1,tr:lh:6898,170818/206,isad:lh:73649,L 319 / B2,,,,
16575c04-b81e-5fd4-9c24-aa653eb8729e,tg:lhbr:166730,Items,1,,144211/247a-c,isad:lh:67996,S 999 / B2,,,,
1100892a-3ce0-5e33-a852-1d3c030871f0,tg:lhbr:27690,Items,1,tr:lh:7314,,isad:lh:13464,FVCA / B (1933-1940),,,,
12504189-4463-51b2-8cff-9f47bb992410,tg:lhbr:130150,Items,1,tr:lh:4736,90714/38a-h,isad:lh:54586,S 2965 / B,,,,
88c14ee4-20e6-5aad-adea-6d218268f609,tg:lhbr:22168,Items,1,tr:lh:4529,87182/125,isad:lh:11229,B 972 / B,,,,
048614e2-b69f-5973-b71e-3ab7151cd356,tg:lhbr:74708,Items,1,tr:lh:5565,117134,isad:lh:33620,V 751 / B,,,,
9ccc5f80-71c6-5f71-81c6-1c3ce47cc2ee,tg:lhbr:211658,Items,1,tr:lh:6465,158598/12,isad:lh:77750,S 7904 / B2 (1970-1971-1972),,,,
b4982196-13ca-5e4b-b1fd-305aa3d7c6af,tg:lhbr:247038,Items,1,tr:lh:517,9916/103,isad:lh:22465,D 9653 / B,,,,
2df9bed2-f102-5edf-b453-07799ca02755,tg:lhbr:148398,Items,1,tr:lh:6462,158572/2349,isad:lh:22214,V 3484 / B2 (O.Belloy-prijs),,,,
f4ce3741-0f9f-5809-908c-bec441d87115,tg:lhbr:20155,Items,1,tr:lh:5863,124706/1,isad:lh:10335,B 8848 / B,,,,
5536d742-c610-5efd-95c6-98149e59a6b0,tg:lhbr:137695,Items,1,tr:lh:5115,102162/5,isad:lh:57361,S 87147 / B,,,,
7b9eef2e-987b-521d-bae5-c96aa5c8499b,tg:lhbr:213665,Items,1,tr:lh:7571,198358/57,isad:lh:77929,M 224 / B,,,,
c8395362-f99f-5e17-9a7b-3c1c7b5009ad,tg:lhbr:245005,Items,1,tr:lh:126473,,isad:lh:130188,,D 9653 / 20 (44),,,
be820ed0-5f86-59d0-9bc9-a811624e8923,tg:lhbr:96561,Items,1,tr:lh:4529,87199/68,isad:lh:41153,M 335 / B,,,,
8236cf37-42eb-5cdd-bf59-8614989ec0e4,tg:lhbr:238535,Items,1,,220103/14,isad:lh:85581,L 2995 / B2,,,,
e667929b-f6da-5ed0-aa8b-4513788998b0,tg:lhbr:128999,Items,1,tr:lh:6502,160424/1a,isad:lh:677,K 3024 / B2 (C.Huysmansviering),,,,
37dbd1db-29a3-54e4-b69a-b6036bba3374,tg:lhbr:69839,Items,1,tr:lh:5565,117180/a-b,isad:lh:31611,H 3838 / B,,,,
e4395554-874b-57f3-8435-da2f0391a1fb,tg:lhbr:93299,Items,1,tr:lh:16,354,isad:lh:39816,L 863 / B,,,,
e26b638a-7c77-5464-9981-9888567ecfd6,tg:lhbr:184559,Items,1,tr:lh:6654,164250/20,isad:lh:73284,BB 216 / B1,,,,
e3bba02a-4f5b-5b04-afb0-7251b6dc4720,tg:lhbr:208183,Items,1,tr:lh:6413,151547/5a-b,isad:lh:76594,W 256 / B2 ((periode L. Simons 1969-1984) 13),,,,
9949cdf6-eae8-5051-adc8-e3b47ae88a17,tg:lhbr:107223,Items,1,tr:lh:5863,124676/1,isad:lh:45563,B 6671 / B,,,,
b651b32f-c8ea-5876-8f36-fc2dfb3619a3,tg:lhbr:46383,Items,1,tr:lh:6231,144617/150,isad:lh:21371,D 4697 / B2,,,,
d124191d-5970-58f0-9b91-b823a5a976af,tg:lhbr:212977,Items,1,tr:lh:7571,198343,isad:lh:77805,M 224 / B,,,,
9902fde6-7b4d-55d2-b150-c7e4f9d206ea,tg:lhbr:151443,Items,1,,142828,,V 4655 / B,,,,
8d5902bb-719a-5d0d-8a2c-234eae2a4316,tg:lhbr:136987,Items,1,tr:lh:6375,148900/721,isad:lh:57122,DD 83 / B2,,,,
b76003d6-9f6b-540d-88e2-c0aa1c9f754d,tg:lhbr:77827,Items,1,tr:lh:4397,84642/30a-b,isad:lh:34289,H 871 / B,,,,
8e086ce2-5914-537d-a56a-4d97113496f4,tg:lhbr:272376,Items,1,tr:lh:110330,,isad:lh:114740,,R 8963 / 631,,,
3306cd85-7d9f-5e6b-931c-74cd2b704eaf,tg:lhbr:224516,Items,1,tr:lh:7063,177317/893,isad:lh:73748,D 125 / B2,,,,
b0496813-40dd-5997-919d-995a454c3c32,tg:lhbr:167822,Items,1,tr:lh:6741,167029/14,isad:lh:68408,N 261 / B2,,,,
9288164b-926e-564d-b423-fbb48a017aa4,tg:lhbr:26982,Items,1,tr:lh:7314,,isad:lh:13118,FVCA / B (1933-1940),,,,
dd7d46a7-d1fe-5e80-a85a-2cd2fb8e706d,tg:lhbr:41446,Items,1,tr:lh:6036,133535/9,isad:lh:19423,D 2195 / B,,,,
fbe2fd09-4f01-5473-a460-247f1c68f2a7,tg:lhbr:156386,Items,1,tr:lh:2055,38915/8,isad:lh:64365,V 9139 / B,,,,
b7b7bfab-f677-5515-8a59-e92050d087cf,tg:lhbr:17226,Items,1,tr:lh:4593,88072/52-53,isad:lh:9052,B 745 / B,,,,
141dd0fd-5d2f-5fda-8696-4f1cc4da6d38,tg:lhbr:259026,Items,1,tr:lh:9770,,isad:lh:148202,,J 416 / 70,,,
05898b56-16ce-51b5-80d9-bea1267d875e,tg:lhbr:49076,Items,1,tr:lh:1928,34634/1a-b,,D 9653 / B,,,,
9e03813f-de5c-5f65-b121-92876ec32c9b,tg:lhbr:82172,Items,1,tr:lh:6579,162802/3,isad:lh:35859,K 3253 / B,,,,
53abb39e-9c74-5e08-88aa-07019a0d88f6,tg:lhbr:34546,Items,1,,144087/18,,C 34 / B,,,,
4ce5a726-b1fe-549b-baa5-6da3107ee18d,tg:lhbr:123286,Items,1,tr:lh:5487,108104/10,isad:lh:52256,R 512 / B2,,,,
376701b4-2e27-5bd7-b619-8cfb5b521470,tg:lhbr:62326,Items,1,,,isad:lh:28041,G 563 / B,,,,
c1b22705-4f54-5955-9342-e34ebef1c893,tg:lhbr:5708,Items,1,,70845/3,,B 1333 / B,,,,
4c0abe7c-7615-5edc-8c86-0356be08971c,tg:lhbr:207276,Items,1,tr:lh:6413,151299/1a-b,isad:lh:76278,W 256 / B2 ((periode L. Simons 1969-1984) 5),,,,
c2169157-8d0a-595d-b88d-e3f251d67542,tg:lhbr:251416,Items,1,tr:lh:4326,164530 / 2,isad:lh:73292,A 493 / B2,,,,
01b378ca-59b7-53b6-9c8f-8816c4ffc957,tg:lhbr:112922,Items,1,tr:lh:3436,67699/151,isad:lh:10209,H 722 / B (J.Persijnprijs 1952),,,,
1809802c-8ff8-5394-a120-1b331b6af869,tg:lhbr:53882,Items,1,tr:lh:4489,86485,isad:lh:24316,F 446 / B,,,,
d262fbca-e644-5fda-b0c9-1845697024b3,tg:lhbr:98986,Items,1,tr:lh:5863,124394/603,isad:lh:42090,M 554 / B,,,,
04b67460-1855-5452-92aa-dc702ba95c1c,tg:lhbr:143887,Items,1,tr:lh:2268,43486/2,isad:lh:59811,T 394 / B,,,,
35d527a4-72d9-5eea-a91a-e3edf29136b0,tg:lhbr:188983,Items,1,tr:lh:7037,177118,isad:lh:73915,T 135 / B,,,,
fba0f6e4-abfe-520f-87b1-d34b044fbcec,tg:lhbr:172323,Items,1,tr:lh:7353,195571/111,isad:lh:69800,C 205 / B2,,,,
2b39bf05-4500-5ac2-996f-607f18aa429f,tg:lhbr:33283,Items,1,tr:lh:3765,72348/4,isad:lh:15984,C 306 / B,,,,
2f86c760-81d7-5b6b-8c48-7222db6f2e53,tg:lhbr:267877,Items,1,tr:lh:110330,,isad:lh:113035,,R 8963 / 106,,,
70528b38-770a-5e68-a795-9f0f63e8f94e,tg:lhbr:124543,Items,1,tr:lh:970,18198/9,isad:lh:52728,R 7025 / B,,,,
177f17c2-938c-5f4f-99f5-9dae37fedb43,tg:lhbr:159073,Items,1,tr:lh:6484,159002/117,isad:lh:65285,R 578 / B2,,,,
2986066c-cd06-530f-a44c-62d4473cbfe0,tg:lhbr:192177,Items,1,tr:lh:5678,114684/285,isad:lh:74134,T 48399 / B (1962),,,,
6e53eb17-a830-516a-ba64-1381689c8c21,tg:lhbr:7735,Items,1,tr:lh:2317,45545/4,isad:lh:4883,B 2934 / B,,,,
e8840096-0bf7-5cf8-bb34-b14320260224,tg:lhbr:286531,Items,1,tr:lh:128691,,isad:lh:129730,,B 805 /362,,,
abe2dcf1-21e8-5bde-b864-22205c8e2d91,tg:lhbr:28565,Items,1,tr:lh:7314,,isad:lh:13903,FVCA / B (1919-1932),,,,
5ee65034-14ea-59b2-a913-675409754edc,tg:lhbr:266765,Items,1,tr:lh:128783,,isad:lh:71809,,R 462 / 1070,,,
5824ee5b-0a6b-50c3-87f6-a8dcfa1a75fd,tg:lhbr:230105,Items,1,tr:lh:3477,68601/42,isad:lh:82704,R 462 / B2,,,,
4ed87e9d-c478-5366-8b32-0fe0dadb06be,tg:lhbr:55055,Items,1,tr:lh:5604,128031/1,isad:lh:24774,G 179 / B,,,,
d3f0c88a-d593-5ddd-9dd9-0d341f4734a6,tg:lhbr:189691,Items,1,tr:lh:5678,114680/150,isad:lh:37330,T 48399 / B (1958),,,,
800ae31f-3381-5d89-8fcd-41310dde974f,tg:lhbr:142795,Items,1,tr:lh:5172,102351/14,isad:lh:59350,T 347 / B,,,,
93ce20ec-a057-55e8-af01-6e1a3e1f9578,tg:lhbr:6827,Items,1,tr:lh:2010,38800/815,isad:lh:4414,B 1382 / B,,,,
f3b281b7-6f34-511d-9e53-db485f4ef1c5,tg:lhbr:279869,Items,1,tr:lh:126473,,isad:lh:130347,,D 9653 / 183 (16),,,
b544add2-af6f-5b2c-a29c-b718e2297876,tg:lhbr:113630,Items,1,tr:lh:5863,125326/1,isad:lh:48204,P 2727 / B,,,,
0c270663-fe64-56a9-b354-05ed017d1e6a,tg:lhbr:52790,Items,1,tr:lh:5813,121929/2,isad:lh:23936,F 267 / B,,,,
4408062b-d8e5-54b0-a45d-0da85a28b57f,tg:lhbr:145050,Items,1,,,isad:lh:60250,U 983 / B,,,,
942d54e0-4bd3-52fe-8c70-21b33bbc9f64,tg:lhbr:138560,Items,1,tr:lh:3055,60960/153,isad:lh:57705,S 935 / B,,,,
786f285c-4f2e-5f3f-ae1d-de6db82ba611,tg:lhbr:219268,Items,1,tr:lh:7336,186946/6,isad:lh:55710,S 59 / Archief B,,,,
b9a3e9a7-9e45-5aa1-aa5e-974614c4f9b9,tg:lhbr:86998,Items,1,tr:lh:5752,117677/2,isad:lh:37406,L 195 / B,,,,
b373f317-0d6c-530e-98a9-dc0ef754c40e,tg:lhbr:264758,Items,1,tr:lh:3402,,isad:lh:151182,,B 708 / 1378,,,
4220ec0e-25ac-5fb8-9bb2-4a55ef037784,tg:lhbr:232138,Items,1,,163870/81a-b,isad:lh:83402,G 395 / B1,,,,
24ec5e50-4279-56e3-9f69-a3ff30d53f25,tg:lhbr:50257,Items,1,tr:lh:5863,124893/1,isad:lh:22899,E 232 / B,,,,
34e766d6-8388-57f9-b8a7-6ee7abd479bf,tg:lhbr:147597,Items,1,tr:lh:6568,162929/a-b,,V 25585 / B1,,,,
4a810db1-6598-58c3-81ab-1fe1cf51bcef,tg:lhbr:120853,Items,1,tr:lh:683,13394/1354,isad:lh:51283,R 434 / B,,,,
b44a8620-76f6-56c6-8358-c17bf63df240,tg:lhbr:263567,Items,1,tr:lh:9943,,isad:lh:122486,,G 21795 / 495,,,
65d57387-ce86-59b0-bf6e-39c1c182b06c,tg:lhbr:235307,Items,1,tr:lh:9767,217989/1619,isad:lh:84202,Y 2 / B2,,,,
a0208f26-256e-596e-bd51-03677d8fdf1b,tg:lhbr:283733,Items,1,,,isad:lh:163179,,L 1833 / 136,,,
ec77afbf-85d4-51d5-a570-14dc985d7c0b,tg:lhbr:248637,Items,1,tr:lh:2279,,isad:lh:141007,,C 3622 / 24,,,
1876cbf5-b094-59a1-b8b5-618b7fa1a318,tg:lhbr:219792,Items,1,tr:lh:7870,210064,isad:lh:79661,S 59 / Archief C,,,,
37dd36e0-efc8-5168-9e48-91ff3556ef0d,tg:lhbr:30856,Items,1,tr:lh:6056,136237,isad:lh:15024,C 207 / B,,,,
94050ebd-6ec1-5795-b39b-42feee5a6b83,tg:lhbr:116432,Items,1,tr:lh:5565,117289/3,isad:lh:49445,P 545 / B,,,,
9b28cfae-9395-5ca1-9208-f4534b70c2ea,tg:lhbr:57592,Items,1,,,,G 36989 / B,,,,
935e1d9e-e2a9-539a-a7c6-63f989b1d056,tg:lhbr:255906,Items,1,tr:lh:9770,,isad:lh:146270,,J 416 / 58,,,
67793365-2c46-50cc-a381-caa6aa871031,tg:lhbr:140252,Items,1,tr:lh:5403,105901/818,isad:lh:58341,S 9975 / B,,,,
e28f7bc0-140c-5719-a4a5-53e19c16197b,tg:lhbr:202074,Items,1,,,isad:lh:75275,T 48399 / B (1972),,,,
6e2ecf38-a7d2-5988-988d-0b08a8250ae0,tg:lhbr:254614,Items,1,tr:lh:9770,,isad:lh:145478,,J 416 / 53,,,
1dc9a37a-54ac-5d2d-a834-d8332ae6b50c,tg:lhbr:31744,Items,1,tr:lh:3274,65388/15,isad:lh:15393,C 2632 / B,,,,
4b0d26da-f116-52e5-9878-203ee6fb693b,tg:lhbr:126084,Items,1,tr:lh:2317,45575/19,isad:lh:52988,R 71167 / B,,,,
41e49719-9cff-56f5-936c-67721c7a88b1,tg:lhbr:67124,Items,1,tr:lh:2397,45721/1,isad:lh:30670,G 272 / B,,,,
1c037c75-97c3-543a-b2ff-0481bf1ee1e3,tg:lhbr:229324,Items,1,,,isad:lh:82566,S 59 / Archief Editions - Uitgevers,,,,
8630f329-7811-5c7d-ac07-0261375df23c,tg:lhbr:87370,Items,1,tr:lh:4811,103514/5,isad:lh:37516,L 207 / B,,,,
57bc8403-b7b1-5195-bed4-c7c2d5b58cf6,tg:lhbr:218880,Items,1,tr:lh:7336,186506/54,isad:lh:79398,,S 59 / 158,,,
d97282ce-d826-5dfa-a1ce-43f40e0273af,tg:lhbr:82488,Items,1,tr:lh:5630,112913/637,isad:lh:555,K 376 / B (Deel II),,,,
04d0b10b-9f21-56f0-936b-6b20133c0dff,tg:lhbr:195348,Items,1,tr:lh:6598,166196/470a-b,isad:lh:74627,B 417 / B2,,,,
f0485652-43e5-5904-b481-4f181cbdeaf1,tg:lhbr:249925,Items,1,tr:lh:3456,77213 / 344,isad:lh:142773,A 493 / B2,,,,
71362e17-8067-50b6-8580-2bf747374ed0,tg:lhbr:282821,Items,1,tr:lh:7843,202504/60a-b,isad:lh:162573,,D 325 / 1068,,,
e535c41c-ee6f-5b82-9dc9-daa22a69e838,tg:lhbr:197375,Items,1,tr:lh:6086,139041/20,isad:lh:1915,B 742 / B (30),,,,
8c1a9e70-138a-5070-88ac-9e88e414ce84,tg:lhbr:278281,Items,1,tr:lh:9630,,isad:lh:158285,,C 243 / B 2,,,
cddde993-d207-59b5-882a-aa55f1b45a5f,tg:lhbr:177121,Items,1,,169862/3,,NN 59 / B1,,,,
35d1a4b3-1543-5545-8776-0732e97c997c,tg:lhbr:36081,Items,1,tr:lh:5692,115192/19,isad:lh:866,C 416 / B (1975),,,,
8c30ab75-6098-5f7e-b3ff-ba658f673c85,tg:lhbr:121741,Items,1,tr:lh:2020,37698/182,isad:lh:51628,B 7118 / B2,,,,
aa317d02-5b91-5d28-9387-f70678bff3d8,tg:lhbr:200049,Items,1,tr:lh:6598,163650/170,isad:lh:75140,B 417 / B2 (Kunst op den Yzer),,,,
99e20667-27e0-543b-84e7-7852f06057ed,tg:lhbr:256629,Items,1,tr:lh:9770,,isad:lh:146806,,J 416 / 60,,,
4c89ee35-5510-5ec6-9bd9-3c113f50338c,tg:lhbr:33779,Items,1,tr:lh:4797,95601/61,isad:lh:6074,N 1725 / B (3),,,,
5cc0a0e7-c571-5b9e-863d-d96b67f2e096,tg:lhbr:2537,Items,1,tr:lh:4315,83412/129,isad:lh:152746,,S 3144 / 3,In plakboek 2,,
2dd52304-1237-58f0-9558-2244ad1975ae,tg:lhbr:65119,Items,1,tr:lh:5895,126604/2,isad:lh:29755,G 634 / B,,,,
c82203ce-61a7-52a3-be7e-233b1363e1db,tg:lhbr:159589,Items,1,tr:lh:5712,115696/44,isad:lh:65465,N 3577 / B,,,,
a4b4035c-d21b-50b3-8ae8-1271501f4d2e,tg:lhbr:18429,Items,1,tr:lh:6415,152888/5,isad:lh:9591,D 125 / B2,,,,
4b8ef607-63ca-5841-b6ef-bbe37fe39475,tg:lhbr:102021,Items,1,tr:lh:309,6850,,M 762 / B,,,,
dd3a9912-86f3-58ae-9cbc-8d75d13a4d2d,tg:lhbr:43181,Items,1,tr:lh:4743,92028/13,isad:lh:20106,D 295 / B,,,,
cd737b82-ed8a-5dda-8898-955ef53424a8,tg:lhbr:88085,Items,1,tr:lh:4995,99223/a-b,isad:lh:37795,L 2695 / B,,,,
a3b78702-8cb3-5979-9a4c-ab9d6e50eb66,tg:lhbr:154641,Items,1,tr:lh:4668,88981/9,isad:lh:63732,V 71665 / B,,,,
1bbdeafc-6684-5b5c-b293-8a9ce2842b40,tg:lhbr:59975,Items,1,tr:lh:5936,129846/2058,isad:lh:6201,G 102 / B (Tentoonstelling 64),,,,
03595d08-8cd5-5ff5-8083-586a6c73ed1d,tg:lhbr:92871,Items,1,tr:lh:5863,124393/857,isad:lh:39633,L 7425 / B,,,,
0513e8b2-5997-53a4-89f6-4b0cda1ec99d,tg:lhbr:129371,Items,1,tr:lh:5565,117071/1,isad:lh:54225,S 2005 / B,,,,
9dac04d4-200b-527a-a2ba-91a2bf7047ce,tg:lhbr:180849,Items,1,tr:lh:7478,197235/36,isad:lh:72114,M 224 / B,,,,
a2801a88-800c-5db5-bd14-788c4c1281ca,tg:lhbr:208479,Items,1,tr:lh:6413,151609/1a-b,isad:lh:76687,W 256 / B2 ((periode L. Simons 1969-1984) 15),,,,
b947355d-c76c-57df-82a5-c8e0b18cd578,tg:lhbr:46679,Items,1,tr:lh:5552,110092/763-764,isad:lh:21493,K 162 / B,,,,
1159a860-345a-57a1-9881-bfae0f72acb3,tg:lhbr:10019,Items,1,tr:lh:1794,116396/2,isad:lh:5984,V 9062 / B,,,,
