Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Condition Status,External Relation,External Relation URL,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Archive Note,Archive Note.1,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Object Type,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier,kenmerken.rubobjnrgr,isaad,Associated Archive,Production Technique Type,Start Date,graph_id
,,31c8eee5-d8d9-5bbe-b4df-9b6b073f0838,,,,,2,OriginalBrocade,tg:rubgr:4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96897c66-14f1-56e2-b6c5-594e386ef493,au::22658,keywords,"dlod={""name"":""British Museum [Londen (GB)]"",""ark"":""ark:/83110/x0/96897c66-14f1-56e2-b6c5-594e386ef493"",""uri"":""/agents/corporate_entities/22898"",""id"":""au::22658"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/96897c66-14f1-56e2-b6c5-594e386ef493,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:285,,3284df85-3d3e-525e-824d-3b5458cfdc71,Rubenianum,https://data.rubenianum.be//ark:/86530/3284df85-3d3e-525e-824d-3b5458cfdc71,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,Archives,tg:rubgr:285,,,,,,isad:rub:2935,"dlod={""name"":""Map 1 (AFG_005)"",""ark"":""ark:/86530/x0/d2d2d9a8-fa87-5149-ab64-a4631a2680a3"",""uri"":""/repositories/13/archival_objects/174468"",""id"":""isad:rub:2935"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""III: Carnival \u0026 Lent / Proverbs / Children's Games""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_005)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/d2d2d9a8-fa87-5149-ab64-a4631a2680a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,ExternalRelations,tg:rubgr:285,,,,,,,,,,,,,,,,gepubliceerd in /als,https://anet.be/record/rub/opacrub/c:lvd:13265393,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,a::rub.9,ExternalRelationsExtras,tg:rubgr:285,ow.link,,,,,,,,,,,,,,,online catalogs,https://rkd.nl/en/explore/images/260960, RKDimages,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,Items,tg:rubgr:285,,,,,,,,,,,,,,,,,,,,,,AFG_005_049,isad:rub:2935,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,Keywords,tg:rubgr:285,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,tekenkunst,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,2,Keywords,tg:rubgr:285,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Mongan, Agnes",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,3,Keywords,tg:rubgr:285,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Cambridge (MA), Fogg Art Museum",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>2534</priref>
			<number>AFG_005_049</number>
			<content>Tekening, Fogg Art Museum, Harvard University, Cambridge, Mass., inv. 1932.370 recto. See Mongan catalogue [= Agnes Mongan et al., Drawings in the Fogg Museum of Art, Cambridge: Fogg Museum of Art, 1946]. Companion drawing under Children's Games. See Carnival &amp; Lent, Vienna: Man with stocking over face (behind barrel of Carnival), using grate [= grape] [sic] and knife as musical instruments.</content>
			<object.object_number>AFG_005</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>The Fight between Carnival and Lent</object.title>
			<keyword>tekenkunst</keyword>
			<keyword>Mongan, Agnes</keyword>
			<keyword>Cambridge (MA), Fogg Art Museum</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<documentation.author>Mongan, Agnes</documentation.author>
			<input.date>2011-09-19</input.date>
			<edit.date>2014-08-22</edit.date>
			<edit.date>2014-08-22</edit.date>
			<edit.date>2013-11-07</edit.date>
			<edit.date>2013-11-07</edit.date>
			<edit.date>2011-11-23</edit.date>
			<edit.date>2011-11-23</edit.date>
			<edit.date>2011-11-10</edit.date>
			<edit.date>2011-11-10</edit.date>
			<edit.date>2011-11-10</edit.date>
			<edit.date>2011-11-10</edit.date>
			<edit.date>2011-11-10</edit.date>
			<edit.date>2011-09-19</edit.date>
			<edit.date>2011-09-19</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark/>
			<documentation.title>Drawings in the Fogg Museum of Art</documentation.title>
			<edit.time>12:29:21</edit.time>
			<edit.time>12:29:11</edit.time>
			<edit.time>14:58:38</edit.time>
			<edit.time>14:45:47</edit.time>
			<edit.time>08:58:15</edit.time>
			<edit.time>08:57:47</edit.time>
			<edit.time>16:00:51</edit.time>
			<edit.time>15:57:54</edit.time>
			<edit.time>15:57:10</edit.time>
			<edit.time>15:56:16</edit.time>
			<edit.time>15:55:47</edit.time>
			<edit.time>09:30:21</edit.time>
			<edit.time>09:28:16</edit.time>
			<input.time>09:25:59</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000285,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:285,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:285/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,1,ObjectTypes,tg:rubgr:285,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3284df85-3d3e-525e-824d-3b5458cfdc71,,,,,2,ObjectTypes,tg:rubgr:285,kenmerken.rubedformgr,dtrvre,,,,,,,,,,,,,,,,,,,,,,,,,,references,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:3316,,32bfb308-969b-5162-8c6e-013e1c5b5850,Rubenianum,https://data.rubenianum.be//ark:/86530/32bfb308-969b-5162-8c6e-013e1c5b5850,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,Archives,tg:rubgr:3316,,,,,,isad:rub:3018,"dlod={""name"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""ark"":""ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b"",""uri"":""/repositories/13/archival_objects/174566"",""id"":""isad:rub:3018"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""4: Doubtful \u0026 wrong attributions, copies, lost pictures (AFG_088-092)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/18bfe704-adad-5bab-b774-541fe28a823b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,Items,tg:rubgr:3316,,,,,,,,,,,,,,,,,,,,,,AFG_092_046,isad:rub:3018,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5568</priref>
			<number>AFG_092_046</number>
			<content>Wien, Kh. Mus., N&#176; 627; [St. Michael]</content>
			<object.object_number>AFG_092</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>Wrong or doubtful Attributions except Jan Brueghel. Copies after Lost Pictures &amp; after extant Works. Grossmann 242</object.title>
			<keyword>Wenen, Kunsthistorisches Museum</keyword>
			<object.creator/>
			<input.date>2014-06-17</input.date>
			<edit.date>2014-06-17</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>14:27:00</edit.time>
			<input.time>13:43:02</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003316,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3316,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3316/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,ObjectTypes,tg:rubgr:3316,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,32bfb308-969b-5162-8c6e-013e1c5b5850,,,,,1,OriginalBrocade,tg:rubgr:3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fd76377-5c60-5949-a1f5-8d7453c6c945,au::28097,keywords,"dlod={""name"":""Kunsthistorisches Museum [Wenen (A)]"",""ark"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""uri"":""/agents/corporate_entities/16751"",""id"":""au::28097"",""nameWithContext"":[""Gemäldegalerie des Kunsthistorischen Museum [Wenen (A)]""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:753,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,Rubenianum,https://data.rubenianum.be//ark:/86530/338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,Archives,tg:rubgr:753,,,,,,isad:rub:2947,"dlod={""name"":""Map 2 (AFG_017)"",""ark"":""ark:/86530/x0/5f34d27e-7bd6-5644-a631-8da8388d2142"",""uri"":""/repositories/13/archival_objects/174483"",""id"":""isad:rub:2947"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VI: Naples / Babel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_017)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/5f34d27e-7bd6-5644-a631-8da8388d2142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,AssociatedRecords,tg:rubgr:753,,,,,,,,,relatie naar geheel,tg:rubgr:746,Verwijzing naar Grossmann object,,c7a63c4f-68c5-5880-8654-aebc9c88ae40,"[{""resourceId"": ""c7a63c4f-68c5-5880-8654-aebc9c88ae40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9abc08d-432e-4e59-b439-e87dcd664a3e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,a::rub.21,ExternalRelationsExtras,tg:rubgr:753,ow.link,,,,,,,,,,,,,,,online catalogs,https://rkd.nl/explore/images/241870, RKDimages,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,Items,tg:rubgr:753,,,,,,,,,,,,,,,,,,,,,,AFG_017_046,isad:rub:2947,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,Keywords,tg:rubgr:753,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Brighton, Royal Pavilion, Art Gallery and Museum",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3004</priref>
			<number>AFG_017_046</number>
			<part_of_reference>AFG_017_039</part_of_reference>
			<content>1 zwart/wit van het geheel; 5 detailfoto's: Brighton [Art Gallery and Museums and The Royal Pavilion, inv.nr. FA000011].</content>
			<object.object_number>AFG_017</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<part_of.title>Towers of Babel. Reproductions. Towers of Babel by other Artists.</part_of.title>
			<class>AFG</class>
			<editorial_form>foto</editorial_form>
			<object.title>The Tower of Babel</object.title>
			<keyword>Brighton, Royal Pavilion, Art Gallery and Museum</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-01-30</input.date>
			<edit.date>2014-08-29</edit.date>
			<edit.date>2012-01-30</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:42:13</edit.time>
			<edit.time>11:50:50</edit.time>
			<input.time>11:39:08</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000753,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:753,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:753/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,338e189f-50c6-5ac9-8e2b-8ebc8f16d49c,,,,,1,ObjectTypes,tg:rubgr:753,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:2393,,33e6cb98-f088-5610-aa3a-346865cb1d69,Rubenianum,https://data.rubenianum.be//ark:/86530/33e6cb98-f088-5610-aa3a-346865cb1d69,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,Archives,tg:rubgr:2393,,,,,,isad:rub:3008,"dlod={""name"":""Map 8 (AFG_078)"",""ark"":""ark:/86530/x0/3480fa3b-1633-5bbf-a23e-6fc58be12d51"",""uri"":""/repositories/13/archival_objects/174553"",""id"":""isad:rub:3008"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 8 (AFG_078)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/3480fa3b-1633-5bbf-a23e-6fc58be12d51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,AssociatedRecords,tg:rubgr:2393,,,,,,,,,relatie naar geheel,tg:rubgr:2392,Verwijzing naar Grossmann object,,c13cef2a-b55a-58d1-8750-a0f7f41c2cae,"[{""resourceId"": ""c13cef2a-b55a-58d1-8750-a0f7f41c2cae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c9c1988-2c59-458c-bcff-f0e4aa753d35"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,Items,tg:rubgr:2393,,,,,,,,,,,,,,,,,,,,,,AFG_078_003,isad:rub:3008,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,Keywords,tg:rubgr:2393,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,"Kordovsky, Josef",,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4636</priref>
			<number>AFG_078_003</number>
			<part_of_reference>AFG_078_002</part_of_reference>
			<content>[3 foto's][foto 1] Kleurenfoto; [Notitie FG]: In April 1974 with Mr. Josef Kordovsky, 4328, 92nd Ave. S.E., Mercer Island, Wash. 98040, USA, Acquired 1949; [foto 2] zw/w; [Notitie FG]: Detail from picture by Mr. Josef Kordovsky 4328, 92nd Ave. S.E., Mercer Island, Wash. 98040; [foto 3] zw/w; [Notitie FG]: Detail from 'Peasant Fair' owned by Mr. Josef Kordovsky, 4328, 92nd Ave. S.E., Mercer Island, Wash. 98040.</content>
			<object.object_number>AFG_078</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>[Briefomslag met in bijlage 3 foto's]. [Notitie op omslag FG]: 'P.B. II?; Korte inhoud: Verwierf in 1949 een schilderij (doek 138x270 cm) in slechte staat. Het werk werd herdoekt en gerestaureerd. In Tsjechoslovakije (zijn herkomst) schreven kenners het toe aan Pieter Bruegel de Oude.  Het schilderij heeft geen signatuur en de beneden rechterhoek mankeert. Dr. Klaus [sic] van het Kunsthistorisch Museum, Wenen heeft schrijver doorverwezen naar FG. De foto's tonen de toestand voor de restauratie en een fragment van het canvas bij aankoop.Vraagt aan wie, indien niet Bruegel, het werk kan toegeschreven worden. Verwijst naar FG's boek editie 1966 met citaat van Mander over 'Peasant Fair' bij Willem Jacobsz. Hij vraagt of zijn schilderij identiek is aan het verdwenen werk; [Notities FG bij citaat van Mander]: 'Could it be a copy after that?'; Best version: Marlier, Fig. 243 (Saint Omer, Mus&#233;e) &amp; Fig. 249 (Kiev, Museum) combined, though part of right group (couple on horseback, plus pigs) closer to Jan Brueghel, Windsor.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Jan Bruegel including Washington</object.title>
			<keyword>Kordovsky, Josef</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-08-06</input.date>
			<edit.date>2018-05-24</edit.date>
			<edit.date>2015-01-08</edit.date>
			<edit.date>2015-01-08</edit.date>
			<edit.date>2015-01-08</edit.date>
			<edit.date>2013-08-08</edit.date>
			<edit.date>2013-08-06</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>sa73120</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>17:02:28</edit.time>
			<edit.time>10:39:51</edit.time>
			<edit.time>10:39:39</edit.time>
			<edit.time>10:39:07</edit.time>
			<edit.time>10:20:01</edit.time>
			<edit.time>16:39:56</edit.time>
			<input.time>16:34:36</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002393,referentienummer,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2393,brocade id,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2393/N,brocade url,False,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,ObjectTypes,tg:rubgr:2393,kenmerken.rubedformgr,dtrvnt,,,,,,,,,,,,,,,,,,,,,,,,,,notes (documents),,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,2,ObjectTypes,tg:rubgr:2393,kenmerken.rubedformgr,dtrvfo,,,,,,,,,,,,,,,,,,,,,,,,,,photographs,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,33e6cb98-f088-5610-aa3a-346865cb1d69,,,,,1,ProductionTechniques,tg:rubgr:2393,kenmerken.rubedformgr,dtrvnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,92359c2c-7156-11ec-975f-9cf387da2c40
tg:rubgr:2654,,3514c717-244d-55a9-a6a6-0d9d6922fd06,Rubenianum,https://data.rubenianum.be//ark:/86530/3514c717-244d-55a9-a6a6-0d9d6922fd06,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3514c717-244d-55a9-a6a6-0d9d6922fd06,,,,,1,Archives,tg:rubgr:2654,,,,,,isad:rub:3014,"dlod={""name"":""Map 1 (AFG_084)"",""ark"":""ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667"",""uri"":""/repositories/13/archival_objects/174561"",""id"":""isad:rub:3014"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVII: Drawings""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_084)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
,,3514c717-244d-55a9-a6a6-0d9d6922fd06,,,,,1,Items,tg:rubgr:2654,,,,,,,,,,,,,,,,,,,,,,AFG_084_068,isad:rub:3014,,,,,,,,,,,,,,,,92359c2c-7156-11ec-975f-9cf387da2c40
