ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
51ddc529-6a20-5f4b-b912-01983f46e67d,tg:lhbr:215066,e73_LegacyInformationMerged,1,200,brgr,200 brgr,groepsbeschrijving,False
8e37ba42-9cb4-5dcc-a234-f29be7243f78,tg:lhbr:63525,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
29dd96e3-4ad7-59d4-a992-650f77991ee5,tg:lhbr:286988,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
23fa71f7-fa04-5127-9ba8-eeeb2b43841c,tg:lhbr:287463,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
851a5874-4802-5011-bc48-268ae40d56f7,tg:lhbr:217570,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
b6351e54-c761-51e2-acb2-be16744388f1,tg:lhbr:60539,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
a6614788-cf98-5835-bd8a-6b6112b173e9,tg:lhbr:61033,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
2cee07ee-b457-5fe8-94ce-6479de6dfd27,tg:lhbr:55464,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
c68d767f-7465-516e-9897-a4ab2e04c3b6,tg:lhbr:57204,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
e1bcaf12-ceba-5fd8-b6a3-a2b6fb512bf5,tg:lhbr:116174,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
3f17a044-ce7a-537f-baf9-781ccf7ab207,tg:lhbr:202157,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
bd6a28b6-f81a-56e7-914c-012998ddac80,tg:lhbr:63653,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
15bab14b-b0fc-521d-aa28-5ff34e386526,tg:lhbr:95917,e73_LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
4319b572-36aa-502e-bcf1-fde1e4e000bf,tg:lhbr:40043,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
31e27e85-effc-58ab-ab38-d678440e57fc,tg:lhbr:62359,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
9b011ef9-0790-5375-889b-2e24660fcdbf,tg:lhbr:14696,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
41e1d8c2-2998-5133-898c-8a7e43584f6e,tg:lhbr:268768,e73_LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
c162c2e3-7058-5b48-88c3-902d68efb7f9,tg:lhbr:236468,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
6cc896c8-a8a6-5e14-b07a-a5278c2088f1,tg:lhbr:215278,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
6b814f7f-5a57-515d-8001-bd059d695d4a,tg:lhbr:237162,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
99b48f35-375e-54f7-8d7d-844396387a53,tg:lhbr:62231,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ee4690c3-1a60-5187-b2c4-f2c98cb8da71,tg:lhbr:286998,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
36cfc772-f5d1-56f3-b734-c45b1b61e4b0,tg:lhbr:183729,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
5d7f5be4-8ecc-50d9-a216-acca43e4ed92,tg:lhbr:88674,e73_LegacyInformationMerged,1,30,brgr,30 brgr,groepsbeschrijving,False
ee0170d5-57ea-5ba1-81f5-69bc94286a11,tg:lhbr:205079,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
2b3b6fad-5e84-5e9e-b8b8-3374cebe423a,tg:lhbr:228090,e73_LegacyInformationMerged,1,27,brgr,27 brgr,groepsbeschrijving,False
07e76849-028c-563e-afd1-4ec1f1a6758b,tg:lhbr:100629,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
b1199a59-c2da-5d87-9cea-65341c92ca3d,tg:lhbr:63643,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
1c29d5ec-9fe8-5f46-aa20-287ae7ee2ee6,tg:lhbr:228871,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
d0bebf03-e3c0-577c-845c-f4b1d3ce6342,tg:lhbr:40053,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
d6c587e1-7f35-576d-9aa3-d20c606e3069,tg:lhbr:62349,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
63e8f3a7-f5ee-5fd3-9b52-4e6a0c53e39e,tg:lhbr:287473,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c4ab9382-9941-52d1-962b-e2ea343aee71,tg:lhbr:106365,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
03ed2432-ba92-5818-97c8-d3fa5ea4027d,tg:lhbr:73442,e73_LegacyInformationMerged,1,123,brgr,123 brgr,groepsbeschrijving,False
a058a4ec-8d0d-578a-b6a3-d68ae48b3dd3,tg:lhbr:121164,e73_LegacyInformationMerged,1,30,brgr,30 brgr,groepsbeschrijving,False
d1fe5693-437d-5c11-aa51-edee57a59a7b,tg:lhbr:282568,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
b8b56a0c-3fce-5feb-b6d0-b61cf3cb4ccd,tg:lhbr:134543,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
6c39b35a-0e46-5cc0-86cc-2a57b758989a,tg:lhbr:62474,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
4b2f75d8-061d-5c75-aa8e-2ef347e53429,tg:lhbr:271593,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
94ceefb9-b269-5dcb-9f6b-3ee177906821,tg:lhbr:35852,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
674b681c-a203-5151-b142-8372702ff161,tg:lhbr:42076,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
16621d1f-69da-5c63-b3b5-1ed773f41e57,tg:lhbr:205744,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
a4059af8-91a8-5b1e-8cef-a63ba1d7453d,tg:lhbr:61666,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
912bccd6-7cb9-509a-b850-cd2324721c19,tg:lhbr:63006,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6ac3a9c9-9054-5f0a-a103-e329864f920d,tg:lhbr:121985,e73_LegacyInformationMerged,1,28,brgr,28 brgr,groepsbeschrijving,False
7ac6b2d9-f476-5cbd-81a7-67529049be52,tg:lhbr:90964,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
0d32d2fe-1e75-599e-a05b-4d03b213fa4d,tg:lhbr:242963,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
bcf9b318-5d96-5d11-bcf8-86d520d7ea23,tg:lhbr:148549,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
374a3925-8c26-573c-91cf-a57c9b108d3c,tg:lhbr:182476,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
f33a6515-d42c-57d8-9813-69bffbbc977b,tg:lhbr:98220,e73_LegacyInformationMerged,1,58,brgr,58 brgr,groepsbeschrijving,False
f608cb10-2bb8-5fb0-b6d0-2d0b5660c7f9,tg:lhbr:62464,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
d82d2a63-be8d-5ca7-8306-efdd07494cd4,tg:lhbr:239857,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
27648ae7-1b0e-5cf3-a3b6-4151dc8d7f2f,tg:lhbr:282578,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
a9cb55bf-4a01-5ffa-86d7-42182c556418,tg:lhbr:29343,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
b3982db5-4606-582e-ab8c-d2a7c8423f9d,tg:lhbr:104350,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
26f79c54-a728-5779-bc3b-4d00d92aa446,tg:lhbr:5598,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
8c2d4da1-7768-500b-b9bf-911fabfde249,tg:lhbr:264945,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
2907ac14-8313-52db-a130-8ad73c5ad2b7,tg:lhbr:226144,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
83514a97-868c-5940-ab3f-b7e5c97e54e1,tg:lhbr:61676,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
82bc2a46-32bb-55a2-9ee6-a4c193719977,tg:lhbr:184042,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
9cb46407-85c1-5fc7-9525-1cfe22a4d04a,tg:lhbr:62416,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
f33f8fbc-1bae-5947-89f1-a621a868b348,tg:lhbr:242879,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
998de186-fe0f-5bae-a311-f675db28f99c,tg:lhbr:115551,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
92fa81fc-ebcb-57ad-8cab-9fa539a36454,tg:lhbr:63885,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
2b399160-332b-55ea-8129-bc63a6a3e27b,tg:lhbr:63064,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
910137fd-da61-5e82-9f7c-b4fd6fbf8a8b,tg:lhbr:293379,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
e54e340a-fb65-5d5a-bfd7-3ef624906ae5,tg:lhbr:118823,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
7e33ef0a-2db9-5151-8806-be0a5a40f4c9,tg:lhbr:159348,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
add9566c-5ac8-5fea-bbc8-0b515471e50b,tg:lhbr:205726,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
64167bd0-c1a7-5e4f-87ab-9a6a437eddef,tg:lhbr:97940,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
51f18329-a345-5158-9084-db4ebd4f321f,tg:lhbr:54759,e73_LegacyInformationMerged,1,235,brgr,235 brgr,groepsbeschrijving,False
68a35057-e736-51ec-8ab6-c74641b86ada,tg:lhbr:14938,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
31be80e1-1b4c-59a8-aa48-cb5df2922df6,tg:lhbr:212561,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
23ee9e07-7d98-5ab6-a065-1a63bb167b83,tg:lhbr:61604,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
227e9015-2722-59ce-9f7d-e03c12bdb048,tg:lhbr:282472,e73_LegacyInformationMerged,1,7,brin,7 brin,groepsbeschrijving,False
4f89eb58-f40f-5ce6-b84d-683aeb240aa1,tg:lhbr:63895,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
f066058c-37f0-57a2-8804-f74d7e8caea1,tg:lhbr:277934,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
93098c14-8006-5934-9b79-fa2dcb52fa1a,tg:lhbr:21094,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
3fe5de62-d6dd-52b1-a789-1d006538a42a,tg:lhbr:75641,e73_LegacyInformationMerged,1,53,brgr,53 brgr,groepsbeschrijving,False
45af265c-42aa-5b5a-a4d6-10a51962e876,tg:lhbr:98242,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
5c716fe2-1028-5b5b-a05e-ca1d5fd49ccc,tg:lhbr:242869,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
53141c77-9700-5761-9b18-49d0a5ca2444,tg:lhbr:62406,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3d14533a-de9d-5822-b15e-1f0f627ceca7,tg:lhbr:103374,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
a54f862c-6842-5b2f-992a-e0d56cf5ef07,tg:lhbr:61614,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
18c725db-4e59-5da2-967e-ad2cc00a4837,tg:lhbr:151974,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
d4a6ec28-94da-58a7-b270-5f45d784f82c,tg:lhbr:282462,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
ea69aabe-1289-518a-93d6-d95ba439989a,tg:lhbr:14928,e73_LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
ce67f7d8-a8ed-55b4-8d1c-216fd89091dc,tg:lhbr:212571,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
814775eb-eb5d-5c95-b205-2aab9c43c49b,tg:lhbr:306,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
620fcbe2-fda4-5294-9eb0-95b475d6943c,tg:lhbr:63074,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
