ResourceID,brocade.id,card,order,source_field,Description,Description Language,Description Type
e2fceca1-133f-5bbb-b00e-28c4733edf43,tg:lhbr:61398,Descriptions,1,id.desc,Brief aan P.A. de Wilde in Amsterdam (NL),Nederlands,
a41f548e-2f02-5c08-9f85-d33b69288c1c,tg:lhbr:1264,Descriptions,1,id.desc,Aan directeur Bois,Nederlands,
d8529f91-22bb-51c2-bbe6-daab1ed93ca0,tg:lhbr:250682,Descriptions,1,id.desc,Brieven van Gust de Muynck,Nederlands,
0700b3be-29fc-5908-b7f5-c8cdc1e5f086,tg:lhbr:291671,Descriptions,1,id.desc,"briefwisseling tussen de verschillende leden van de commissie (en aan het stadsbestuur: Bulletin redactie
",Nederlands,
24846fff-3394-5ebb-b1e5-f07831ce48be,tg:lhbr:265036,Descriptions,1,id.desc,Jos Moreaux [echtgenote] aan E. de Bom,Nederlands,
bc5a4f3a-b966-5039-b90a-7728448eb670,tg:lhbr:255480,Descriptions,1,id.desc,Brieven van Fernand Braem,Nederlands,
2a3576f5-4449-55ed-a21c-d7018c5ff6f4,tg:lhbr:262659,Descriptions,1,id.desc,Deze brief aan Henrik Conscience .,Nederlands,
d74ee6d3-81a7-5b55-ae7d-0082640c7105,tg:lhbr:258318,Descriptions,1,id.desc,Brieven van Albert H. Liedts,Nederlands,
10f650d9-ad37-5deb-bd48-36abd7d6a14c,tg:lhbr:253807,Descriptions,1,id.desc,Briefwisseling met Nancy Schmitz,Nederlands,
1f2643ef-e0e2-548f-b8a3-9a52f628f11d,tg:lhbr:240378,Descriptions,1,id.desc,brief van Kortiz Holm,Nederlands,
6df3caaa-d56d-54d1-bc13-d125d48069b2,tg:lhbr:295262,Descriptions,1,id.desc,Briefkaart aan Louis Wennekers,Nederlands,
0873b3cc-20f6-5481-abbe-e2b368c27201,tg:lhbr:240682,Descriptions,1,id.desc,brief van Adolf Spemann,Nederlands,
28334424-bde7-5f75-a9c9-4673c4326ab5,tg:lhbr:253554,Descriptions,1,id.desc,Brief van  E.P. vanden Brulle .,Nederlands,
958c3cb9-960d-5d03-a23e-1fcd0b1bd1ee,tg:lhbr:265935,Descriptions,1,id.desc,Brief van Hendrick Jacques [au::32607 ],Nederlands,
7a1b6b3f-92eb-534c-ba88-5eb08a15703a,tg:lhbr:2018,Descriptions,1,id.desc,Nieuwjaarsbrief aan zijn grootouders,Nederlands,
ab298595-3435-5992-9973-c8ceefbd7eb4,tg:lhbr:240728,Descriptions,1,id.desc,brief van Anton Kippenberg,Nederlands,
fc81b211-7736-5491-825e-2853dd54f1a4,tg:lhbr:251139,Descriptions,1,id.desc,Brieven van J. Devleeschouwer,Nederlands,
39931a3a-6343-5bdf-8963-ab773c611309,tg:lhbr:264277,Descriptions,1,id.desc,Frans van Cauwelaert aan E. de Bom,Nederlands,
e614bc7a-d3c4-512d-8be9-6728317bacb8,tg:lhbr:140287,Descriptions,1,id.desc,Rouwbeklag aan de familie,Nederlands,
34c5422a-8c82-51e8-83c1-2e4501153440,tg:lhbr:147542,Descriptions,1,id.desc,Brief aan C.C. Paehlig te Amersfoort (NL),Nederlands,
6d5b24af-c6aa-5766-bf0d-37cd7278aa58,tg:lhbr:264762,Descriptions,1,id.desc,Lodewijk van Deyssel aan E. de Bom,Nederlands,
3e224a09-faae-5fee-a3f5-0304f683e8c5,tg:lhbr:265870,Descriptions,1,id.desc,Brief van Journal des Arts,Nederlands,
5fe0cc25-0731-5a57-a31a-31b72e3100ea,tg:lhbr:293709,Descriptions,1,id.desc,Clara Gaesch aan Emmanuel de Bom,Nederlands,
996f4663-0cef-5925-bd82-a084d9f96504,tg:lhbr:247901,Descriptions,1,id.desc,Brieven van Olga Meyer,Nederlands,
b168f91c-5446-58a0-b730-3e08d09133d8,tg:lhbr:265173,Descriptions,1,id.desc,M. Brusse [Nieuwe Rotterdamsche Courant] aan E. de Bom,Nederlands,
72511f10-d233-5b8b-8602-ef038aa5922e,tg:lhbr:265489,Descriptions,1,id.desc,brief van Ministerie van Financiën aan Germain van Iseghem,Nederlands,
1a06ee55-ebfc-57b3-87d4-49473eedbf62,tg:lhbr:293359,Descriptions,1,id.desc,Maurice Nonneman aan Hubert Lampo,Nederlands,
0fdbf5ed-0871-5afd-8432-669dec71a5f3,tg:lhbr:218013,Descriptions,1,note.lhcontentbr,Deze en volgende brieven in dezelfde map hebben betrekking op De Pillecyns poging om na zijn eerherstel ook hersteld te worden in zijn (pensioen)rechten.,Nederlands,descriptive note
e464f011-43e2-5a7d-be7c-9f083ffce037,tg:lhbr:261833,Descriptions,1,id.desc,Deze brief aan Desmedt .,Nederlands,
91726b80-ff4d-53c8-98de-c57c4136e8c7,tg:lhbr:244854,Descriptions,1,id.desc,Brief van L van Haelst. (Kozijn van Prudens),Nederlands,
5b963271-9631-56d3-be03-6f6511d75207,tg:lhbr:240544,Descriptions,1,id.desc,brief van Adolf Spemann,Nederlands,
b0b206cd-c0db-525f-bfd0-da94f4f4ef9f,tg:lhbr:266476,Descriptions,1,id.desc,Brief van Gustave Coquiot,Nederlands,
