ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
50ab0022-541d-5006-a3e4-9603ed8cb4fb,tg:lhbr:197119,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
03594c21-b61d-5c77-891e-6f014a1fe2f2,tg:lhbr:229148,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
cce9491d-acb6-5ee5-a582-83f1b651ba48,tg:lhbr:251380,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
267d9172-78f0-5989-b5bf-8d0655b425f5,tg:lhbr:264534,LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
c68d767f-7465-516e-9897-a4ab2e04c3b6,tg:lhbr:57204,LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
a69187dd-ff32-520b-8695-41f0a4150550,tg:lhbr:230369,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
eb0d1c1d-e54a-5617-8306-c28d9457a78c,tg:lhbr:138219,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
61002e81-2504-5eaf-b323-6d1938425838,tg:lhbr:290666,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
b6b301d8-0171-593d-8b5e-1e1c83a5fa3e,tg:lhbr:133906,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
8d1e39ff-4b89-5736-be1c-16fdd1023865,tg:lhbr:88206,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6fbc47b2-508f-55a5-8f81-666ce7dbd3f1,tg:lhbr:289447,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
2172ad53-fbc6-5d24-97e3-8f7b6d3d1584,tg:lhbr:129408,LegacyInformationMerged,1,41,brgr,41 brgr,groepsbeschrijving,False
32cdedf8-2695-5834-9d5c-999658a24074,tg:lhbr:230386,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
f94b61bc-c087-5b70-8fa7-9f6c809350f6,tg:lhbr:50484,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
d2dc0a1e-25c8-5810-aec3-243975fce556,tg:lhbr:264471,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
322e4aed-0c20-5bab-8700-ea88eace1fc4,tg:lhbr:22241,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
99395fbe-1c04-55ef-a56a-b310fffc5b35,tg:lhbr:164424,LegacyInformationMerged,1,82,brgr,82 brgr,groepsbeschrijving,False
228dbd7f-5761-5b6a-8314-ffc55fc959ab,tg:lhbr:226602,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
6aa9d8d9-e274-5f5b-9748-6b1a276e14d9,tg:lhbr:71623,LegacyInformationMerged,1,67,brgr,67 brgr,groepsbeschrijving,False
6b9a6341-cbc5-5897-9512-af84c80c1cbc,tg:lhbr:287459,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
f961cb44-1ee3-5b96-b609-b72bd8561e1a,tg:lhbr:61273,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
0907b0c6-8163-5876-87f1-db5992e954bc,tg:lhbr:271223,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
eed190b6-3e70-5335-b9a4-0ac829cca412,tg:lhbr:241695,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
a910a039-0019-5872-8683-2bdb4253375a,tg:lhbr:46803,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
268a5f57-1025-514b-8cbc-ec86100de7c3,tg:lhbr:215532,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
8337b2c9-7abf-5d66-9422-488aac2e4a73,tg:lhbr:181921,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
4ca0ae56-0bc5-596d-a860-d2e63e17b1ec,tg:lhbr:283949,LegacyInformationMerged,1,82,brgr,82 brgr,groepsbeschrijving,False
bddd14b8-d394-53d5-ad2d-2654776acc98,tg:lhbr:61789,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3334b895-fb18-53d8-9bbc-6ab34566d3c5,tg:lhbr:201121,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
df700bd4-1060-5225-b657-06c91b31f2a7,tg:lhbr:109544,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
cfdab6fa-ff8d-5823-b225-a424fcd4e592,tg:lhbr:122614,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
cd5508a1-29a5-5ab2-8f4a-4b5a5ec427ff,tg:lhbr:98206,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
83c06d6e-99e0-5670-88ca-a88f2bdddab9,tg:lhbr:61623,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
9f65d41a-7dce-5d3c-82e8-17bf48bd90cd,tg:lhbr:287009,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4a9df394-8157-520a-b56b-00eb3abb1024,tg:lhbr:60931,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4d3aa32d-56e4-5fb8-90f1-172185b64267,tg:lhbr:146555,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
3350ed1e-e5cc-5e1b-bcf3-19fc3666e893,tg:lhbr:89047,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
669e6370-1cd8-5e6d-9160-cef6c7aa8598,tg:lhbr:243702,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
68077963-11c0-5114-9ad8-1356567f2f64,tg:lhbr:85967,LegacyInformationMerged,1,54,brgr,54 brgr,groepsbeschrijving,False
a067cc8d-31cb-5737-add7-26b9f6975ac5,tg:lhbr:201571,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
428852a4-fd97-5fb0-8b41-4ee7a89f5b97,tg:lhbr:52840,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
b05f07e2-afe2-5f6f-a6c7-86499948b9e6,tg:lhbr:109114,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
cc42f8ba-0cb5-5526-8b5d-c5a48f349005,tg:lhbr:38123,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
89acc8da-094d-5d18-bd4a-83a5b37263c8,tg:lhbr:69086,LegacyInformationMerged,1,34,brgr,34 brgr,groepsbeschrijving,False
39fd5884-3b29-5115-a0f9-fee3d1d87ddf,tg:lhbr:118590,LegacyInformationMerged,1,66,brgr,66 brgr,groepsbeschrijving,False
11708d7f-2b7e-57b0-b766-6891abb41e3c,tg:lhbr:59430,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
efac4ba6-9546-5900-aaa8-fc438c3e029b,tg:lhbr:182531,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
4803e9c4-3a75-5687-9203-694c8b75dc55,tg:lhbr:282564,LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
9946388e-ca27-5d7b-8d80-2202d793e8ef,tg:lhbr:286874,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c2da464c-0b24-5e5f-80fe-a342fd245719,tg:lhbr:250641,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
a3ca18f5-5203-5a4b-a958-13c9dbeb2def,tg:lhbr:63171,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
52821d89-554d-5254-b623-883d2011d310,tg:lhbr:78697,LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
b5c9ed16-4586-5a8d-ad33-9bed8bd1c4eb,tg:lhbr:225741,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
ad28e8cf-e3ff-5400-9963-f81a86dcdf36,tg:lhbr:222084,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
949dee0c-275a-5f44-bb06-d4465d99359a,tg:lhbr:150614,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
e7057a09-732f-548e-99de-849b9c409d29,tg:lhbr:144657,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
0b4b2355-425e-556a-93d7-4ea320a3e3e8,tg:lhbr:287336,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
aaa01f2c-6465-559b-8ecd-4fec102eb51c,tg:lhbr:263988,LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
2d5e1560-ffe5-5a06-b6fc-cc43207c42c3,tg:lhbr:63521,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
12cc2097-2990-576b-9372-6b8122f9c52b,tg:lhbr:226497,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
146f53ec-85e1-566f-a644-7c6147b995b7,tg:lhbr:240641,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
60e7ec61-2699-50d3-9bf7-70919df96794,tg:lhbr:50611,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
b21558f0-7dc7-50ca-92a3-8410edf8bfd0,tg:lhbr:121307,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
9fb598be-dba6-5b60-b140-648bc1143c9f,tg:lhbr:62760,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
5b60b953-08f9-5f9a-9655-c8027cc9c256,tg:lhbr:251050,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
f5b2e71e-7437-5f6a-b986-de545208e47c,tg:lhbr:229298,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
06aeafc1-75ef-50ae-a156-401a0e80427f,tg:lhbr:159435,LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
20453ed0-d47a-5c98-b773-40ebf89fc355,tg:lhbr:124105,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
aa8a0bfe-ed34-5dc2-a7f1-5ac58895b360,tg:lhbr:145416,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
203f5628-c63f-557a-9b78-2b9355ff1cb8,tg:lhbr:63872,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
9ba1dba3-fff7-5ae2-9059-54e9351b1e6f,tg:lhbr:12198,LegacyInformationMerged,1,59,brgr,59 brgr,groepsbeschrijving,False
2584249d-c5ba-5615-982e-6ccaca1edf7b,tg:lhbr:43197,LegacyInformationMerged,1,59,brgr,59 brgr,groepsbeschrijving,False
3d62db12-a23e-576f-8217-73214d74e7a2,tg:lhbr:254602,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
ccc9dc75-b066-5606-a289-898643d90fef,tg:lhbr:278297,LegacyInformationMerged,1,50,brin,50 brin,groepsbeschrijving,False
73b8db61-8a7e-58a4-b969-1fa7282a8ea0,tg:lhbr:30840,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
5855a560-cf22-59b1-9b94-770e5b16d9d2,tg:lhbr:116424,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
bac0d388-259e-531e-a931-fcc04f10759f,tg:lhbr:99378,LegacyInformationMerged,1,32,brgr,32 brgr,groepsbeschrijving,False
a6827128-d022-5592-86a7-7dcf898ede86,tg:lhbr:62330,LegacyInformationMerged,1,30,brgr,30 brgr,groepsbeschrijving,False
22969148-0143-5f38-a062-5184d56529d0,tg:lhbr:53894,LegacyInformationMerged,1,34,brgr,34 brgr,groepsbeschrijving,False
d0de6aae-c4a6-5cb6-b2b2-b6c9d9c2372d,tg:lhbr:137683,LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
f50b9d6b-607b-546c-afe2-4d9e658b95fe,tg:lhbr:213673,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
1ad9bd91-f45b-5504-85af-cb7bc3fabde7,tg:lhbr:60618,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
49c3234c-7efd-5e0a-8f0d-e2126b35f79f,tg:lhbr:205748,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
9e2737ef-1822-536c-a02f-d704242f39d3,tg:lhbr:62625,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
346d4065-0e39-5e80-9b01-cf4478204823,tg:lhbr:218879,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
99169829-a5f3-5ea6-b258-37aa9d7c9b47,tg:lhbr:63937,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
58d7c2e6-cda5-5346-9512-ae21cc5d8dd3,tg:lhbr:96062,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
2c0a360c-5919-55ce-b0ff-6bee63500e21,tg:lhbr:273967,LegacyInformationMerged,1,7,brin,7 brin,groepsbeschrijving,False
c450cf55-7ff2-5fbb-9f41-92f9266263c6,tg:lhbr:270648,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
514c1d55-f953-5361-a175-ab3449f34407,tg:lhbr:92888,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
0014cf01-e1cc-5762-a69c-cf8f14e56663,tg:lhbr:68228,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
078f34ff-a68e-512f-aaa4-57e94ade2480,tg:lhbr:240704,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
ea124c9b-d2d9-5f01-bf65-af0c955ad287,tg:lhbr:242739,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
75225767-7f49-596d-b124-6993370b364d,tg:lhbr:27669,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
59c8e5c5-d80f-50ed-a87e-1963f7313ced,tg:lhbr:86961,LegacyInformationMerged,1,47,brgr,47 brgr,groepsbeschrijving,False
d060530b-5928-58fe-a4e9-73a2b56deedd,tg:lhbr:140751,LegacyInformationMerged,1,53,brgr,53 brgr,groepsbeschrijving,False
63f8900c-260a-5a0b-b81f-72f4f6e880fe,tg:lhbr:229627,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
56768a2a-1327-5e0f-8a10-a8c7b8fb6b98,tg:lhbr:87673,LegacyInformationMerged,1,71,brgr,71 brgr,groepsbeschrijving,False
b270cebb-c797-5a2f-a455-bb8d3b73a7a0,tg:lhbr:267924,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
ff408472-8d1f-5a62-bdff-af1635c3fc0f,tg:lhbr:62275,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
7ed8f3ca-fedc-50f9-a4a9-95c20817edb2,tg:lhbr:73464,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
c6de088b-1466-5a17-8878-cf9154514675,tg:lhbr:93630,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
fa106627-1f29-5d8f-8afb-8cf34f2b57b3,tg:lhbr:27239,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
416b806e-2e6e-58d2-88fa-1c253ce7a1cb,tg:lhbr:102172,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
3bc5493c-cfc7-588f-a6dd-89024e9e5125,tg:lhbr:31617,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
885a887b-40d1-5c04-a168-05e1ed053074,tg:lhbr:32938,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c07aaa79-ae75-57bd-b1bc-054ddbb0f23e,tg:lhbr:63034,LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
a6b01b01-55e8-5c66-bb12-a7d26dad9437,tg:lhbr:35654,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
1c4ec183-c35d-5db3-859b-8370e42a53e4,tg:lhbr:286931,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ed6eb448-0530-58c9-b33a-f660e070604e,tg:lhbr:173031,LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
9cf41ec9-07bd-599e-aae5-678784b31958,tg:lhbr:61009,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
65e4a3ac-1caf-5fe3-aad2-ceacaafdc803,tg:lhbr:212577,LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
92d10265-56d7-5542-994f-a80508274bac,tg:lhbr:40754,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
53e81714-8ebd-57ae-8fbc-dcbf569f15ae,tg:lhbr:220406,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
de632ccf-3c7c-5701-97e2-c4ff29560dc9,tg:lhbr:9228,LegacyInformationMerged,1,46,brgr,46 brgr,groepsbeschrijving,False
7057fa1e-04af-5281-be88-a6e14494cec0,tg:lhbr:243128,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
76014495-9122-5ec2-8ae7-4f237f3797ee,tg:lhbr:133785,LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
e9f493ef-b4c8-551c-aaca-e66b0824edc6,tg:lhbr:92471,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
8321c520-04ad-5d6d-9d90-7acf4e538714,tg:lhbr:208879,LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
059e4e34-e270-55b7-aa3d-65f99a3cf882,tg:lhbr:263967,LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
a07c50fe-7578-5e32-95b4-cba6a2f57c8c,tg:lhbr:287273,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
3ad3a0e2-67fa-5f2d-98d3-36e371d34115,tg:lhbr:236182,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
c7d49277-7a79-59e8-9050-6ff855dadb4b,tg:lhbr:49826,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
51be8c40-f9b3-5807-9267-46efcc0c486e,tg:lhbr:109694,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
5b4465ef-f222-5a60-b250-5a44fda2c16e,tg:lhbr:63464,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
4d12d6c3-30ed-5ac8-a97b-8fc36251dc1a,tg:lhbr:61459,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
106b9bac-6dd9-5275-a35c-590a464c198c,tg:lhbr:215318,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
109c214e-c011-5a96-b81a-71c3ad3c8295,tg:lhbr:72275,LegacyInformationMerged,1,245,brgr,245 brgr,groepsbeschrijving,False
c069d53b-e11a-547c-88ef-9acd46874a1d,tg:lhbr:276636,LegacyInformationMerged,1,10,brin,10 brin,groepsbeschrijving,False
54832ae0-7878-5589-bf1c-6d03073aba90,tg:lhbr:13766,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
d0e96f6d-699d-57d0-9ad5-e7f5ebc133c1,tg:lhbr:1248,LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
c2e369f5-3604-5538-b3ee-800fa788c83f,tg:lhbr:5572,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
c86823a5-9bbc-53fe-aeb1-e828355bcf22,tg:lhbr:200233,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
840cc990-3e40-53dd-8484-a75b6e264784,tg:lhbr:291827,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
7d71e467-3f84-559b-9a28-36bece7353a5,tg:lhbr:135082,LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
8bee907c-7f3d-5063-a49f-f6754a4f82e7,tg:lhbr:292708,LegacyInformationMerged,1,4,brin,4 brin,groepsbeschrijving,False
ba2fd5d9-07ce-5367-9344-2c4dfb174302,tg:lhbr:133855,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
c68172d6-7b72-5e3d-9967-9a89f06c78ce,tg:lhbr:290735,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
90a4d65e-e50d-51d9-8990-b8f751ab4c73,tg:lhbr:284326,LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
6fa3d98d-0c28-598a-bfdd-cfd380de9dc7,tg:lhbr:264488,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
b99a8813-0903-5368-96dc-d04b01217541,tg:lhbr:108206,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
57c75492-4ad3-5928-ac57-6183269b7a87,tg:lhbr:93149,LegacyInformationMerged,1,27,brgr,27 brgr,groepsbeschrijving,False
6cdf005a-e342-5968-8c9c-b17972668314,tg:lhbr:293549,LegacyInformationMerged,1,53,brgr,53 brgr,groepsbeschrijving,False
a364c67b-54f0-5a6a-a77f-176c5168e4f0,tg:lhbr:104675,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
dd856a64-ff7f-554f-8ea6-8754b2492303,tg:lhbr:75363,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
1e8e39fb-32ed-54a3-8159-abff4c3cc37a,tg:lhbr:118656,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
7c161fd4-06f8-52b3-959f-c969150f81f9,tg:lhbr:60862,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
92a34722-6b64-52cc-98b9-2a15d97cc8b3,tg:lhbr:61770,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
50262c9b-1784-51fc-b381-b2da0c56a4c2,tg:lhbr:150478,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
4e6c1ffb-90c7-5029-b572-fe7eb8243363,tg:lhbr:74821,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
8eee4bfc-5a0b-55ad-b30d-5fe010203b31,tg:lhbr:61320,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
945c6a7a-27c4-558f-84bd-4977b7cd7f3e,tg:lhbr:278852,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
fa0cf8a2-8f7a-5e2b-b817-972c2e65cd8b,tg:lhbr:141793,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
19957479-ff63-55fb-99db-240386fa3d72,tg:lhbr:53251,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
87376420-cb45-5b49-839d-2406fe2d8527,tg:lhbr:174127,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
2739c3da-15ac-58fe-b98e-5900b9b93b92,tg:lhbr:85971,LegacyInformationMerged,1,118,brgr,118 brgr,groepsbeschrijving,False
261c0257-7761-5a3c-8fdc-4e6b757d3bfc,tg:lhbr:11537,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
ebfb9910-4322-59aa-96c3-aa2e90f94d49,tg:lhbr:14735,LegacyInformationMerged,1,27,brgr,27 brgr,groepsbeschrijving,False
acec5f31-a30b-54cf-8e6e-c785636c782d,tg:lhbr:60927,LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
0ab82b27-c711-5f53-b2e1-60abcd7a95ce,tg:lhbr:61635,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
5a7141ce-251f-5398-b7c2-9f838f27e01d,tg:lhbr:63608,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
77388a22-77b1-51dd-aa58-8ff955e0e411,tg:lhbr:236244,LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
609cc8d8-da4b-5a81-8cf2-fe073fce82a6,tg:lhbr:109552,LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
485e9e06-c3a3-54ac-986e-98f2f8510672,tg:lhbr:59719,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
d55658b0-ed44-546e-b37c-b8e103861649,tg:lhbr:217519,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
bc1d39f5-5b74-5d17-8157-5b0614180c84,tg:lhbr:271235,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
2a821667-074d-54d8-a1b3-217b753953db,tg:lhbr:61265,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
53ad1f64-ea1e-51e2-a538-5718a03e7fe3,tg:lhbr:63258,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
e339be13-8b6a-5fe0-98fd-b34287e703ee,tg:lhbr:233046,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
6a2044fe-d384-5354-9595-da0aed7a7b4d,tg:lhbr:146113,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
e3a6a3c7-e797-5cbb-8c1d-7a862f8ab95f,tg:lhbr:81898,LegacyInformationMerged,1,47,brgr,47 brgr,groepsbeschrijving,False
e9fbe934-30f8-5015-9e24-1bb1994dfd91,tg:lhbr:17119,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
d310fef4-16ae-57ac-961c-b1b7658dbc13,tg:lhbr:22257,LegacyInformationMerged,1,46,brgr,46 brgr,groepsbeschrijving,False
9684cb5c-2d2e-58d2-bf5c-917d015d71c5,tg:lhbr:264467,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
ed7b3c1f-ecf4-538f-8dc5-6a02d891641d,tg:lhbr:62019,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
60c14cc5-5c7a-5268-91fa-750f1eafcbdf,tg:lhbr:201834,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
be41fa5d-71fc-54b6-b2f3-5fd1a55d7a5e,tg:lhbr:100773,LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
651ebe41-b3fa-5c84-b882-3867b4fd1710,tg:lhbr:289451,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
63104b02-5a47-5c63-8ade-26b95913c97f,tg:lhbr:242555,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
a5f1b6db-7dab-5245-bd63-1f90d549b3dc,tg:lhbr:71265,LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
fe78730e-1200-570a-bcbc-04dbcd6b29c8,tg:lhbr:132602,LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
d2e09d19-1cc8-509e-bf56-9031cad5f1db,tg:lhbr:119552,LegacyInformationMerged,1,52,brgr,52 brgr,groepsbeschrijving,False
6d33aa97-b46d-594f-821b-e20ec3d39c46,tg:lhbr:290670,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
91ffe7ce-ae1d-56cc-ba09-7d1e356df8c4,tg:lhbr:133910,LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
9990c30b-487b-5157-9408-ef2333f68f62,tg:lhbr:62449,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
26cfe04d-c732-50be-9cef-2f8065cb72cd,tg:lhbr:62367,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
