ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
50ab0022-541d-5006-a3e4-9603ed8cb4fb,tg:lhbr:197119,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
03594c21-b61d-5c77-891e-6f014a1fe2f2,tg:lhbr:229148,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
cce9491d-acb6-5ee5-a582-83f1b651ba48,tg:lhbr:251380,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
267d9172-78f0-5989-b5bf-8d0655b425f5,tg:lhbr:264534,LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
c68d767f-7465-516e-9897-a4ab2e04c3b6,tg:lhbr:57204,LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
a69187dd-ff32-520b-8695-41f0a4150550,tg:lhbr:230369,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
eb0d1c1d-e54a-5617-8306-c28d9457a78c,tg:lhbr:138219,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
61002e81-2504-5eaf-b323-6d1938425838,tg:lhbr:290666,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
b6b301d8-0171-593d-8b5e-1e1c83a5fa3e,tg:lhbr:133906,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
8d1e39ff-4b89-5736-be1c-16fdd1023865,tg:lhbr:88206,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6fbc47b2-508f-55a5-8f81-666ce7dbd3f1,tg:lhbr:289447,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
2172ad53-fbc6-5d24-97e3-8f7b6d3d1584,tg:lhbr:129408,LegacyInformationMerged,1,41,brgr,41 brgr,groepsbeschrijving,False
32cdedf8-2695-5834-9d5c-999658a24074,tg:lhbr:230386,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
f94b61bc-c087-5b70-8fa7-9f6c809350f6,tg:lhbr:50484,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
d2dc0a1e-25c8-5810-aec3-243975fce556,tg:lhbr:264471,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
322e4aed-0c20-5bab-8700-ea88eace1fc4,tg:lhbr:22241,LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
99395fbe-1c04-55ef-a56a-b310fffc5b35,tg:lhbr:164424,LegacyInformationMerged,1,82,brgr,82 brgr,groepsbeschrijving,False
228dbd7f-5761-5b6a-8314-ffc55fc959ab,tg:lhbr:226602,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
6aa9d8d9-e274-5f5b-9748-6b1a276e14d9,tg:lhbr:71623,LegacyInformationMerged,1,67,brgr,67 brgr,groepsbeschrijving,False
6b9a6341-cbc5-5897-9512-af84c80c1cbc,tg:lhbr:287459,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
f961cb44-1ee3-5b96-b609-b72bd8561e1a,tg:lhbr:61273,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
0907b0c6-8163-5876-87f1-db5992e954bc,tg:lhbr:271223,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
eed190b6-3e70-5335-b9a4-0ac829cca412,tg:lhbr:241695,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
a910a039-0019-5872-8683-2bdb4253375a,tg:lhbr:46803,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
268a5f57-1025-514b-8cbc-ec86100de7c3,tg:lhbr:215532,LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
8337b2c9-7abf-5d66-9422-488aac2e4a73,tg:lhbr:181921,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
4ca0ae56-0bc5-596d-a860-d2e63e17b1ec,tg:lhbr:283949,LegacyInformationMerged,1,82,brgr,82 brgr,groepsbeschrijving,False
bddd14b8-d394-53d5-ad2d-2654776acc98,tg:lhbr:61789,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3334b895-fb18-53d8-9bbc-6ab34566d3c5,tg:lhbr:201121,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
df700bd4-1060-5225-b657-06c91b31f2a7,tg:lhbr:109544,LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
cfdab6fa-ff8d-5823-b225-a424fcd4e592,tg:lhbr:122614,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
cd5508a1-29a5-5ab2-8f4a-4b5a5ec427ff,tg:lhbr:98206,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
83c06d6e-99e0-5670-88ca-a88f2bdddab9,tg:lhbr:61623,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
9f65d41a-7dce-5d3c-82e8-17bf48bd90cd,tg:lhbr:287009,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4a9df394-8157-520a-b56b-00eb3abb1024,tg:lhbr:60931,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4d3aa32d-56e4-5fb8-90f1-172185b64267,tg:lhbr:146555,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
3350ed1e-e5cc-5e1b-bcf3-19fc3666e893,tg:lhbr:89047,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
669e6370-1cd8-5e6d-9160-cef6c7aa8598,tg:lhbr:243702,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
68077963-11c0-5114-9ad8-1356567f2f64,tg:lhbr:85967,LegacyInformationMerged,1,54,brgr,54 brgr,groepsbeschrijving,False
a067cc8d-31cb-5737-add7-26b9f6975ac5,tg:lhbr:201571,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
428852a4-fd97-5fb0-8b41-4ee7a89f5b97,tg:lhbr:52840,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
b05f07e2-afe2-5f6f-a6c7-86499948b9e6,tg:lhbr:109114,LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
cc42f8ba-0cb5-5526-8b5d-c5a48f349005,tg:lhbr:38123,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
89acc8da-094d-5d18-bd4a-83a5b37263c8,tg:lhbr:69086,LegacyInformationMerged,1,34,brgr,34 brgr,groepsbeschrijving,False
39fd5884-3b29-5115-a0f9-fee3d1d87ddf,tg:lhbr:118590,LegacyInformationMerged,1,66,brgr,66 brgr,groepsbeschrijving,False
11708d7f-2b7e-57b0-b766-6891abb41e3c,tg:lhbr:59430,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
efac4ba6-9546-5900-aaa8-fc438c3e029b,tg:lhbr:182531,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
4803e9c4-3a75-5687-9203-694c8b75dc55,tg:lhbr:282564,LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
9946388e-ca27-5d7b-8d80-2202d793e8ef,tg:lhbr:286874,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c2da464c-0b24-5e5f-80fe-a342fd245719,tg:lhbr:250641,LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
a3ca18f5-5203-5a4b-a958-13c9dbeb2def,tg:lhbr:63171,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
52821d89-554d-5254-b623-883d2011d310,tg:lhbr:78697,LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
b5c9ed16-4586-5a8d-ad33-9bed8bd1c4eb,tg:lhbr:225741,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
ad28e8cf-e3ff-5400-9963-f81a86dcdf36,tg:lhbr:222084,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
949dee0c-275a-5f44-bb06-d4465d99359a,tg:lhbr:150614,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
e7057a09-732f-548e-99de-849b9c409d29,tg:lhbr:144657,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
0b4b2355-425e-556a-93d7-4ea320a3e3e8,tg:lhbr:287336,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
aaa01f2c-6465-559b-8ecd-4fec102eb51c,tg:lhbr:263988,LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
2d5e1560-ffe5-5a06-b6fc-cc43207c42c3,tg:lhbr:63521,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
12cc2097-2990-576b-9372-6b8122f9c52b,tg:lhbr:226497,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
146f53ec-85e1-566f-a644-7c6147b995b7,tg:lhbr:240641,LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
60e7ec61-2699-50d3-9bf7-70919df96794,tg:lhbr:50611,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
b21558f0-7dc7-50ca-92a3-8410edf8bfd0,tg:lhbr:121307,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
9fb598be-dba6-5b60-b140-648bc1143c9f,tg:lhbr:62760,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
5b60b953-08f9-5f9a-9655-c8027cc9c256,tg:lhbr:251050,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
f5b2e71e-7437-5f6a-b986-de545208e47c,tg:lhbr:229298,LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
06aeafc1-75ef-50ae-a156-401a0e80427f,tg:lhbr:159435,LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
20453ed0-d47a-5c98-b773-40ebf89fc355,tg:lhbr:124105,LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
aa8a0bfe-ed34-5dc2-a7f1-5ac58895b360,tg:lhbr:145416,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
203f5628-c63f-557a-9b78-2b9355ff1cb8,tg:lhbr:63872,LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
9ba1dba3-fff7-5ae2-9059-54e9351b1e6f,tg:lhbr:12198,LegacyInformationMerged,1,59,brgr,59 brgr,groepsbeschrijving,False
2584249d-c5ba-5615-982e-6ccaca1edf7b,tg:lhbr:43197,LegacyInformationMerged,1,59,brgr,59 brgr,groepsbeschrijving,False
3d62db12-a23e-576f-8217-73214d74e7a2,tg:lhbr:254602,LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
ccc9dc75-b066-5606-a289-898643d90fef,tg:lhbr:278297,LegacyInformationMerged,1,50,brin,50 brin,groepsbeschrijving,False
73b8db61-8a7e-58a4-b969-1fa7282a8ea0,tg:lhbr:30840,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
5855a560-cf22-59b1-9b94-770e5b16d9d2,tg:lhbr:116424,LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
bac0d388-259e-531e-a931-fcc04f10759f,tg:lhbr:99378,LegacyInformationMerged,1,32,brgr,32 brgr,groepsbeschrijving,False
a6827128-d022-5592-86a7-7dcf898ede86,tg:lhbr:62330,LegacyInformationMerged,1,30,brgr,30 brgr,groepsbeschrijving,False
22969148-0143-5f38-a062-5184d56529d0,tg:lhbr:53894,LegacyInformationMerged,1,34,brgr,34 brgr,groepsbeschrijving,False
d0de6aae-c4a6-5cb6-b2b2-b6c9d9c2372d,tg:lhbr:137683,LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
f50b9d6b-607b-546c-afe2-4d9e658b95fe,tg:lhbr:213673,LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
1ad9bd91-f45b-5504-85af-cb7bc3fabde7,tg:lhbr:60618,LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
49c3234c-7efd-5e0a-8f0d-e2126b35f79f,tg:lhbr:205748,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
9e2737ef-1822-536c-a02f-d704242f39d3,tg:lhbr:62625,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
346d4065-0e39-5e80-9b01-cf4478204823,tg:lhbr:218879,LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
99169829-a5f3-5ea6-b258-37aa9d7c9b47,tg:lhbr:63937,LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
58d7c2e6-cda5-5346-9512-ae21cc5d8dd3,tg:lhbr:96062,LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
2c0a360c-5919-55ce-b0ff-6bee63500e21,tg:lhbr:273967,LegacyInformationMerged,1,7,brin,7 brin,groepsbeschrijving,False
