ResourceID,brocade.id,card,order,ire.isaar.uuid,Visual ISAAR Brocade ID,Visual Actor Role,Visual Actor Widget,Visual Actor Identifier
a68240ea-0136-5b9f-8876-a8fc470f2f48,tg:lhps:46442,VisualContent,2,38dc3685-a5bd-5a41-a06a-7af037d8ddaa,au::49907,designers,"dlod={""id"":""ark:/83110/x0/38dc3685-a5bd-5a41-a06a-7af037d8ddaa"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/38dc3685-a5bd-5a41-a06a-7af037d8ddaa
3f19272f-284f-58ca-b3fb-73985c44fd43,tg:lhps:20694,VisualContent,1,8de2377b-e569-5d96-bde8-1e6b8d752bfe,au::44908,designers,"dlod={""id"":""ark:/83110/x0/8de2377b-e569-5d96-bde8-1e6b8d752bfe"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8de2377b-e569-5d96-bde8-1e6b8d752bfe
5bc62473-4b99-58e5-9dde-32110dea5f93,tg:lhps:34287,VisualContent,1,d0d589fe-8543-5d84-8318-ade7bdc905b9,au::58736,designers,"dlod={""id"":""ark:/83110/x0/d0d589fe-8543-5d84-8318-ade7bdc905b9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d0d589fe-8543-5d84-8318-ade7bdc905b9
2b8f85d5-eb21-5780-a3a1-9921415766a8,tg:lhps:54886,VisualContent,1,19f74932-5551-5ea5-ae50-d71fea6f6dad,au::22346,photographers,"dlod={""id"":""ark:/83110/x0/19f74932-5551-5ea5-ae50-d71fea6f6dad"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/19f74932-5551-5ea5-ae50-d71fea6f6dad
793be178-ed7b-575b-bba4-1d8dd8d540e0,tg:lhps:56911,VisualContent,1,ae24b3dd-26c5-5379-bcd2-6c371800e187,au::58497,designers,"dlod={""id"":""ark:/83110/x0/ae24b3dd-26c5-5379-bcd2-6c371800e187"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ae24b3dd-26c5-5379-bcd2-6c371800e187
7b0c4ec6-0bcf-563b-9c75-495fa0030dc9,tg:lhps:10388,VisualContent,1,31cf9303-e648-5a99-9356-317f0b782393,au::14475,designers,"dlod={""id"":""ark:/83110/x0/31cf9303-e648-5a99-9356-317f0b782393"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/31cf9303-e648-5a99-9356-317f0b782393
2a552c91-6b66-5030-9462-b9fe50a1ae83,tg:lhps:11960,VisualContent,1,9722699f-77eb-5280-a856-b3b2abda0b68,au::2510,designers,"dlod={""id"":""ark:/83110/x0/9722699f-77eb-5280-a856-b3b2abda0b68"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9722699f-77eb-5280-a856-b3b2abda0b68
2a552c91-6b66-5030-9462-b9fe50a1ae83,tg:lhps:11960,VisualContent,2,4563f6a1-2806-5967-94f9-11fdcd7b6a2b,au::56764,designers,"dlod={""id"":""ark:/83110/x0/4563f6a1-2806-5967-94f9-11fdcd7b6a2b"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4563f6a1-2806-5967-94f9-11fdcd7b6a2b
b0103511-0414-53c2-8891-a575d5a55d90,tg:lhps:10672,VisualContent,1,14a8beab-81ad-5762-9a96-454bb0309cc4,au::19633,designers,"dlod={""id"":""ark:/83110/x0/14a8beab-81ad-5762-9a96-454bb0309cc4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/14a8beab-81ad-5762-9a96-454bb0309cc4
d07792e8-c7e5-5eec-8583-0b6d5368a762,tg:lhps:8751,VisualContent,1,bdfacf66-bebe-59b1-957b-9d4692f4f774,au::47502,designers,"dlod={""id"":""ark:/83110/x0/bdfacf66-bebe-59b1-957b-9d4692f4f774"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/bdfacf66-bebe-59b1-957b-9d4692f4f774
7884c7f3-c597-5b6e-bff7-b9ff8addd100,tg:lhps:18242,VisualContent,1,4fb8e7ba-d2cf-5378-835a-734b2127b12a,au::58170,designers,"dlod={""id"":""ark:/83110/x0/4fb8e7ba-d2cf-5378-835a-734b2127b12a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4fb8e7ba-d2cf-5378-835a-734b2127b12a
e21d423a-efe7-5b3a-a8c5-97264db74a6d,tg:lhps:51387,VisualContent,1,c51c37f8-61f4-5328-8928-d5f701aa0861,au::12395,designers,"dlod={""id"":""ark:/83110/x0/c51c37f8-61f4-5328-8928-d5f701aa0861"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c51c37f8-61f4-5328-8928-d5f701aa0861
75ba8450-57fe-520c-9ef0-0137a16b6e79,tg:lhps:42051,VisualContent,1,b9f620b6-34a3-5369-9ec3-65c7d054900c,au::58721,designers,"dlod={""id"":""ark:/83110/x0/b9f620b6-34a3-5369-9ec3-65c7d054900c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b9f620b6-34a3-5369-9ec3-65c7d054900c
46df63b0-c81a-513a-8384-224aaa935a69,tg:lhps:53640,VisualContent,1,b1329c1f-9fbd-5c92-beb8-b03121b8e74a,au::5763,designers,"dlod={""id"":""ark:/83110/x0/b1329c1f-9fbd-5c92-beb8-b03121b8e74a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b1329c1f-9fbd-5c92-beb8-b03121b8e74a
d50e4fdd-d7ec-57e4-a6c1-e8d8a68d86d1,tg:lhps:32353,VisualContent,1,0d8ed93a-17a0-53b7-810a-5a655b9c9f45,au::59445,designers,"dlod={""id"":""ark:/83110/x0/0d8ed93a-17a0-53b7-810a-5a655b9c9f45"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0d8ed93a-17a0-53b7-810a-5a655b9c9f45
c62ebeae-cc5e-5cf9-86d3-f6df0fc21469,tg:lhps:5860,VisualContent,1,31cf9303-e648-5a99-9356-317f0b782393,au::14475,designers,"dlod={""id"":""ark:/83110/x0/31cf9303-e648-5a99-9356-317f0b782393"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/31cf9303-e648-5a99-9356-317f0b782393
a950357c-6766-5cc6-bcef-ac46fe06dad1,tg:lhps:4772,VisualContent,1,2f78fe5a-25db-5ae6-9950-a0ca352e7948,au::5126,designers,"dlod={""id"":""ark:/83110/x0/2f78fe5a-25db-5ae6-9950-a0ca352e7948"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f78fe5a-25db-5ae6-9950-a0ca352e7948
42a9ceee-db08-524e-888f-a65336c7dd8e,tg:lhps:11599,VisualContent,1,deb1f4b8-6ea1-5342-a956-fc7e9ec76a68,au::55393,designers,"dlod={""id"":""ark:/83110/x0/deb1f4b8-6ea1-5342-a956-fc7e9ec76a68"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/deb1f4b8-6ea1-5342-a956-fc7e9ec76a68
99c83ccc-938a-5090-be7b-e66d6cd911d6,tg:lhps:9140,VisualContent,1,3455c7f7-5565-575d-bae4-7df7e35f62cb,au::11866,designers,"dlod={""id"":""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb
bfa8146b-2811-58b3-be5a-1dcf21b4030c,tg:lhps:32703,VisualContent,1,3638bb25-6e57-5807-b99d-96b51e290621,au::58759,designers,"dlod={""id"":""ark:/83110/x0/3638bb25-6e57-5807-b99d-96b51e290621"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3638bb25-6e57-5807-b99d-96b51e290621
a2801c9f-2cce-54d5-b8dc-2c187c1c3b47,tg:lhps:19453,VisualContent,1,adbbcc70-227c-50a8-97d9-1bbf8fc98b61,au::45169,designers,"dlod={""id"":""ark:/83110/x0/adbbcc70-227c-50a8-97d9-1bbf8fc98b61"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/adbbcc70-227c-50a8-97d9-1bbf8fc98b61
6f145c38-6002-54ea-af17-e5021e97f8f0,tg:lhps:4288,VisualContent,1,0eb07cfd-77e6-5a03-b90e-b634b4ac2d26,au::2216,designers,"dlod={""id"":""ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0eb07cfd-77e6-5a03-b90e-b634b4ac2d26
4458f750-a282-52e0-a12f-5ec14d8bab61,tg:lhps:33811,VisualContent,1,73dcaf65-f1f7-5b27-97a0-ece370c69663,au::6691,designers,"dlod={""id"":""ark:/83110/x0/73dcaf65-f1f7-5b27-97a0-ece370c69663"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/73dcaf65-f1f7-5b27-97a0-ece370c69663
6afad95c-df5f-5e06-afe3-a13277a60fa8,tg:lhps:11576,VisualContent,1,a7476025-13ca-5404-840a-1efcc3933cc3,au::7116,designers,"dlod={""id"":""ark:/83110/x0/a7476025-13ca-5404-840a-1efcc3933cc3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a7476025-13ca-5404-840a-1efcc3933cc3
2d189109-ee43-5273-ad60-f004fbe972dd,tg:lhps:27917,VisualContent,1,7bf4acea-8e89-524b-b8c3-bc2e17dfc8da,au::58517,designers,"dlod={""id"":""ark:/83110/x0/7bf4acea-8e89-524b-b8c3-bc2e17dfc8da"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7bf4acea-8e89-524b-b8c3-bc2e17dfc8da
e22b039e-3e93-5eb5-88c8-d68c0ac5182e,tg:lhps:32216,VisualContent,1,c67a21c7-3a46-5e23-81d9-b6bee47bc3d7,au::59537,designers,"dlod={""id"":""ark:/83110/x0/c67a21c7-3a46-5e23-81d9-b6bee47bc3d7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c67a21c7-3a46-5e23-81d9-b6bee47bc3d7
0c3195d7-e8a8-56cf-927d-a3176274ab7c,tg:lhps:4267,VisualContent,1,3455c7f7-5565-575d-bae4-7df7e35f62cb,au::11866,designers,"dlod={""id"":""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb
0bfd1888-2802-5bce-9800-a0e7123a6c61,tg:lhps:42114,VisualContent,1,93d58a29-b6f3-5741-ac05-82ec2bbf8684,au::45297,designers,"dlod={""id"":""ark:/83110/x0/93d58a29-b6f3-5741-ac05-82ec2bbf8684"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/93d58a29-b6f3-5741-ac05-82ec2bbf8684
c85dfc39-ac22-5d06-a17a-574a9d36a9e2,tg:lhps:46854,VisualContent,1,52d984b2-6a80-54ea-8eb8-562a0de3aa0c,au::47864,designers,"dlod={""id"":""ark:/83110/x0/52d984b2-6a80-54ea-8eb8-562a0de3aa0c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/52d984b2-6a80-54ea-8eb8-562a0de3aa0c
5648e5a2-670c-55c1-b8f0-17d2026c51a1,tg:lhps:9005,VisualContent,1,74e09d71-f76e-53bf-aa86-85cfcd95c045,au::47611,designers,"dlod={""id"":""ark:/83110/x0/74e09d71-f76e-53bf-aa86-85cfcd95c045"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/74e09d71-f76e-53bf-aa86-85cfcd95c045
063022ad-ccaa-5274-b08f-237dd0c2ca44,tg:lhps:32646,VisualContent,1,8292a21c-2335-5fb5-b693-49d34e9225a4,au::61106,designers,"dlod={""id"":""ark:/83110/x0/8292a21c-2335-5fb5-b693-49d34e9225a4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8292a21c-2335-5fb5-b693-49d34e9225a4
d368e43d-a47f-58de-86fb-a25a6bd39880,tg:lhps:51368,VisualContent,1,067cacf5-55a7-52f9-97da-509dcad2be2f,au::31562,designers,"dlod={""id"":""ark:/83110/x0/067cacf5-55a7-52f9-97da-509dcad2be2f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/067cacf5-55a7-52f9-97da-509dcad2be2f
7c744239-0d58-557a-9b14-e414ac45b64c,tg:lhps:33954,VisualContent,1,75852eb2-4683-5e19-9f05-00f0ec4d869a,au::58765,designers,"dlod={""id"":""ark:/83110/x0/75852eb2-4683-5e19-9f05-00f0ec4d869a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/75852eb2-4683-5e19-9f05-00f0ec4d869a
80861429-4c33-5f16-bbf2-16c568196543,tg:lhps:7918,VisualContent,1,e5a92f8c-1d41-56eb-a0b9-224841da8012,au::17957,designers,"dlod={""id"":""ark:/83110/x0/e5a92f8c-1d41-56eb-a0b9-224841da8012"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e5a92f8c-1d41-56eb-a0b9-224841da8012
3c08d51f-6cfb-5182-b89e-25ada5956984,tg:lhps:5925,VisualContent,1,e74b7ad2-cede-5590-8a3f-c513dbd2bcb3,au::45955,designers,"dlod={""id"":""ark:/83110/x0/e74b7ad2-cede-5590-8a3f-c513dbd2bcb3"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e74b7ad2-cede-5590-8a3f-c513dbd2bcb3
f2aeca88-b4dd-5137-a566-7ceaf60b4cdc,tg:lhps:4637,VisualContent,1,3455c7f7-5565-575d-bae4-7df7e35f62cb,au::11866,designers,"dlod={""id"":""ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3455c7f7-5565-575d-bae4-7df7e35f62cb
a45d4e1c-c6bb-5538-a6e5-8640dc35ea65,tg:lhps:14324,VisualContent,1,6f21a0aa-9b8c-5879-a415-17e525d3ef00,au::57073,designers,"dlod={""id"":""ark:/83110/x0/6f21a0aa-9b8c-5879-a415-17e525d3ef00"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6f21a0aa-9b8c-5879-a415-17e525d3ef00
389aafe0-e522-5cdd-aac4-a39f27e67a78,tg:lhps:46507,VisualContent,1,0ffff75f-d847-5852-850e-22159b4fb701,au::107488,designers,"dlod={""id"":""ark:/83110/x0/0ffff75f-d847-5852-850e-22159b4fb701"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/0ffff75f-d847-5852-850e-22159b4fb701
a417ec01-8816-5401-a26e-531314e67362,tg:lhps:33407,VisualContent,1,38ac3364-7378-5293-9a59-ae7629047d0c,au::58768,designers,"dlod={""id"":""ark:/83110/x0/38ac3364-7378-5293-9a59-ae7629047d0c"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/38ac3364-7378-5293-9a59-ae7629047d0c
369deef4-1157-5c52-9c83-ccff07b4c4cb,tg:lhps:36605,VisualContent,1,fab982c4-a8b9-583c-9f88-98de20160102,au::59099,designers,"dlod={""id"":""ark:/83110/x0/fab982c4-a8b9-583c-9f88-98de20160102"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/fab982c4-a8b9-583c-9f88-98de20160102
be592a46-d785-5b8d-838d-d199bbae7eef,tg:lhps:5476,VisualContent,1,52f911f0-8a33-5bfb-ace3-0428f112ca69,au::825,designers,"dlod={""id"":""ark:/83110/x0/52f911f0-8a33-5bfb-ace3-0428f112ca69"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/52f911f0-8a33-5bfb-ace3-0428f112ca69
499dd772-dcf9-514d-ab7f-c77aa75070ae,tg:lhps:953,VisualContent,1,3dee06c2-a483-5563-84ea-86e4ef133a34,au::5833,designers,"dlod={""id"":""ark:/83110/x0/3dee06c2-a483-5563-84ea-86e4ef133a34"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3dee06c2-a483-5563-84ea-86e4ef133a34
bd6b672c-d351-53f2-8c44-a761b09e3ba4,tg:lhps:11825,VisualContent,1,9b0d14e6-80a8-52c7-9ed3-a4bb2a39bdb1,au::19214,designers,"dlod={""id"":""ark:/83110/x0/9b0d14e6-80a8-52c7-9ed3-a4bb2a39bdb1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9b0d14e6-80a8-52c7-9ed3-a4bb2a39bdb1
8b654ae0-8794-5697-9a9f-817282b2e45e,tg:lhps:8614,VisualContent,1,b24cf319-e359-5260-a8cd-8dde07790c9a,au::14591,designers,"dlod={""id"":""ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a
8b654ae0-8794-5697-9a9f-817282b2e45e,tg:lhps:8614,VisualContent,2,bffbe8bf-15e5-5213-91a0-72e061307ed7,au::3272,designers,"dlod={""id"":""ark:/83110/x0/bffbe8bf-15e5-5213-91a0-72e061307ed7"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/bffbe8bf-15e5-5213-91a0-72e061307ed7
b04273f0-4f9f-57c0-b3f9-15095004d2a1,tg:lhps:46157,VisualContent,1,56a39bef-64b5-50d4-b0c2-0d66c4517623,au::57947,designers,"dlod={""id"":""ark:/83110/x0/56a39bef-64b5-50d4-b0c2-0d66c4517623"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/56a39bef-64b5-50d4-b0c2-0d66c4517623
9d545d21-79dd-5db1-b5cc-39b0f8245833,tg:lhps:2219,VisualContent,1,c6f36f10-310f-5d49-b690-8e369f0c0a0e,au::15058,designers,"dlod={""id"":""ark:/83110/x0/c6f36f10-310f-5d49-b690-8e369f0c0a0e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c6f36f10-310f-5d49-b690-8e369f0c0a0e
2f27586b-9d75-5a83-9c2d-5c986e7c2b21,tg:lhps:33057,VisualContent,1,36cce5ce-dac3-5fda-9e13-6652ed0f77ac,au::59505,designers,"dlod={""id"":""ark:/83110/x0/36cce5ce-dac3-5fda-9e13-6652ed0f77ac"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/36cce5ce-dac3-5fda-9e13-6652ed0f77ac
b94b0839-f472-5cad-8ef5-072c43813811,tg:lhps:54869,VisualContent,1,64e49208-2490-5117-bf57-86bfe22912c0,au::19866,designers,"dlod={""id"":""ark:/83110/x0/64e49208-2490-5117-bf57-86bfe22912c0"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/64e49208-2490-5117-bf57-86bfe22912c0
be8726c8-8502-5705-bb3b-0286641e6707,tg:lhps:34268,VisualContent,1,79440d58-ab66-5fec-9dd2-f75a1e56e5ee,au::58735,designers,"dlod={""id"":""ark:/83110/x0/79440d58-ab66-5fec-9dd2-f75a1e56e5ee"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/79440d58-ab66-5fec-9dd2-f75a1e56e5ee
6eecc212-b8c9-57f0-8079-dd07c6d1be44,tg:lhps:44490,VisualContent,1,dbd653c9-9e0c-5b94-b3c6-881aaf29d7ac,au::107317,designers,"dlod={""id"":""ark:/83110/x0/dbd653c9-9e0c-5b94-b3c6-881aaf29d7ac"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/dbd653c9-9e0c-5b94-b3c6-881aaf29d7ac
09e380de-d9b8-5d0a-8f60-8ef0690b2e5c,tg:lhps:21969,VisualContent,1,a6954bd9-e3c1-5c5a-9b71-a79838e91eab,au::2874,designers,"dlod={""id"":""ark:/83110/x0/a6954bd9-e3c1-5c5a-9b71-a79838e91eab"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a6954bd9-e3c1-5c5a-9b71-a79838e91eab
26ef6bff-09a9-56cb-a815-b18894507ba6,tg:lhps:22168,VisualContent,1,322d6244-6035-5316-a125-3e560bc21def,au::45607,designers,"dlod={""id"":""ark:/83110/x0/322d6244-6035-5316-a125-3e560bc21def"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/322d6244-6035-5316-a125-3e560bc21def
235faebe-a26d-5a6a-ab1b-e82d6d5b80de,tg:lhps:46383,VisualContent,1,f23c50f1-c117-58d8-a8c6-95ebb9d67a54,au::44894,designers,"dlod={""id"":""ark:/83110/x0/f23c50f1-c117-58d8-a8c6-95ebb9d67a54"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f23c50f1-c117-58d8-a8c6-95ebb9d67a54
f4a7ab58-037e-58a9-a6f4-23ebbf48f38c,tg:lhps:33779,VisualContent,1,caf26946-694b-5b13-8485-4aa7bc66c8b9,au::59396,designers,"dlod={""id"":""ark:/83110/x0/caf26946-694b-5b13-8485-4aa7bc66c8b9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/caf26946-694b-5b13-8485-4aa7bc66c8b9
19e6a5ae-05e7-57ec-982d-903bf057b058,tg:lhps:18429,VisualContent,1,a1d5d946-c8e3-5821-9d0d-409cae114cbd,au::12195,designers,"dlod={""id"":""ark:/83110/x0/a1d5d946-c8e3-5821-9d0d-409cae114cbd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a1d5d946-c8e3-5821-9d0d-409cae114cbd
c0c6436b-dd43-5db9-bf8a-9dd9b29e9c1b,tg:lhps:45956,VisualContent,1,93f42e62-5941-5ebc-90f7-199db76e3712,au::56961,designers,"dlod={""id"":""ark:/83110/x0/93f42e62-5941-5ebc-90f7-199db76e3712"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/93f42e62-5941-5ebc-90f7-199db76e3712
9db994be-a025-5af0-a84a-57589a32a1d9,tg:lhps:25357,VisualContent,1,322d6244-6035-5316-a125-3e560bc21def,au::45607,designers,"dlod={""id"":""ark:/83110/x0/322d6244-6035-5316-a125-3e560bc21def"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/322d6244-6035-5316-a125-3e560bc21def
9dad8744-422d-59ad-b7f0-c57f82a28e39,tg:lhps:16964,VisualContent,1,27c7d733-8ebf-519a-a90a-4727eaa73a84,au::16810,photographers,"dlod={""id"":""ark:/83110/x0/27c7d733-8ebf-519a-a90a-4727eaa73a84"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/27c7d733-8ebf-519a-a90a-4727eaa73a84
4e4ed0b6-e5ca-500d-82a0-af868639dea1,tg:lhps:57438,VisualContent,1,78629332-3877-57d5-9cb3-ec7bb6567280,au::7551,designers,"dlod={""id"":""ark:/83110/x0/78629332-3877-57d5-9cb3-ec7bb6567280"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/78629332-3877-57d5-9cb3-ec7bb6567280
86531fda-82c1-5f97-8794-54e35363685a,tg:lhps:34116,VisualContent,1,6cd6151c-8000-5c62-9da6-6e47aafeb1e5,au::58965,designers,"dlod={""id"":""ark:/83110/x0/6cd6151c-8000-5c62-9da6-6e47aafeb1e5"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6cd6151c-8000-5c62-9da6-6e47aafeb1e5
15975adf-d19a-5c2a-890d-50558afc09dd,tg:lhps:49426,VisualContent,1,d8e256f1-f1e6-5399-856c-9ce5157ef55f,au::7262,designers,"dlod={""id"":""ark:/83110/x0/d8e256f1-f1e6-5399-856c-9ce5157ef55f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d8e256f1-f1e6-5399-856c-9ce5157ef55f
