ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_CreationActors,2,,,,,,4d58dd67-8f6d-5583-b3f4-1cd05310c61d,au::108386,,,,co,recipients (people),,"dlod={""name"":""François Joseph Moretus"",""ark"":""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""uri"":""/agents/people/73572"",""id"":""au::108386"",""nameWithContext"":[""Franciscus Josephus Thomas Moretus""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,17760109,,,,,,,,,,,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1776-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000195,referentienummer,False,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:204,brocade id,False,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:204/N,brocade url,False,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""df70135e-5157-55f8-97b4-336c8b9f8d9c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2650d630-de6b-4620-8839-748027cee899"", ""inverseOntologyProperty"": """"}]",,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:13,https://data.museumplantinmoretus.be/ark:/11975/21fd46d0-5c49-5ed1-9125-0d4c77dfd711,Brieven,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,Places,1,,,,,,,,,,,,,,,,au::100654:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b67e28dd-1681-4a27-aaa9-0e0cca82cb17"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75deb265-0d6a-455e-b8a8-55642f30d5e4"", ""inverseOntologyProperty"": """"}]"
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1865,No Copyright - Public Domain Mark 1.0,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,e73_CreationActors,1,,,,,,e18ff5ca-6a82-5c69-addc-a7b8fb6666be,au::108460,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Petrus Franciscus II de Goesin"",""ark"":""ark:/83110/x0/e18ff5ca-6a82-5c69-addc-a7b8fb6666be"",""uri"":""/agents/people/65064"",""id"":""au::108460"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e18ff5ca-6a82-5c69-addc-a7b8fb6666be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,e73_CreationActors,2,,,,,,7f996130-10f3-540e-9cbc-c131aa3a5f75,au::108458,,,,co,recipients (people),,"dlod={""name"":""Franciscus Joannes Moretus"",""ark"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""uri"":""/agents/people/52202"",""id"":""au::108458"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,17500609,,,,,,,,,,,,,,,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1750-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000005,referentienummer,False,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:13,brocade id,False,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:13/N,brocade url,False,,,,,,,,,,,
21fd46d0-5c49-5ed1-9125-0d4c77dfd711,tg:mpmbr:13,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b58544b0-1419-553e-8165-a117aae8cf18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""677b9a27-bdc5-4a52-84e8-f1c345e0a60c"", ""inverseOntologyProperty"": """"}]",,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:480,https://data.museumplantinmoretus.be/ark:/11975/22506aa3-9879-53ec-851e-ba4b1f655332,Brieven,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,Places,1,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""03ed4a54-c26b-4fca-b377-1a0183d6c1ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba6ed20b-e1bf-4555-83b2-be3cd50f3730"", ""inverseOntologyProperty"": """"}]"
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1754,No Copyright - Public Domain Mark 1.0,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,co,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16390627,,,,,,,,,,,,,,,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1639-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000468,referentienummer,False,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:480,brocade id,False,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:480/N,brocade url,False,,,,,,,,,,,
22506aa3-9879-53ec-851e-ba4b1f655332,tg:mpmbr:480,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""08f0685f-e06f-5d1b-b5ad-d13f159998a8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""929a9e1d-7029-4d6b-b2f3-598f9d81de58"", ""inverseOntologyProperty"": """"}]",,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:129,https://data.museumplantinmoretus.be/ark:/11975/227553ed-15c6-5df4-9648-1951a746a2d0,Brieven,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,Places,1,,,,,,,,,,,,,,,,au::105725,,,,"dlod={""name"":""Sevilla (Andalusië)"",""ark"":""ark:/83110/x0/694cd56e-a6a4-51aa-93f5-7d7652202291"",""uri"":""/subjects/13672"",""id"":""au::105725"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b6c87e5d-c448-4370-9da7-fa6b2c4946a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53ab9cd7-1030-4df1-844b-a9a5c933be3b"", ""inverseOntologyProperty"": """"}]"
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_ConnectedSubjects,3,,ow,,,,8011b6f8-fd3f-5206-98b7-e4dcffe7a9ff,au::108684,subjects (content of works),"dlod={""name"":""Henricus Paulus Franciscus Moretus"",""ark"":""ark:/83110/x0/8011b6f8-fd3f-5206-98b7-e4dcffe7a9ff"",""uri"":""/agents/people/64608"",""id"":""au::108684"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8011b6f8-fd3f-5206-98b7-e4dcffe7a9ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_ConnectedSubjects,4,,ow,,,,235b7bfd-4a20-5765-b0b7-0858a4f8e89e,au::108685,subjects (content of works),"dlod={""name"":""Coleta Maria Josepha Wellens"",""ark"":""ark:/83110/x0/235b7bfd-4a20-5765-b0b7-0858a4f8e89e"",""uri"":""/agents/people/69935"",""id"":""au::108685"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/235b7bfd-4a20-5765-b0b7-0858a4f8e89e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789,1904,No Copyright - Public Domain Mark 1.0,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_CreationActors,1,,,,,,562df743-a6a2-58ba-a29f-c5850844c854,au::109811,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""François de Keyser"",""ark"":""ark:/83110/x0/562df743-a6a2-58ba-a29f-c5850844c854"",""uri"":""/agents/people/53777"",""id"":""au::109811"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/562df743-a6a2-58ba-a29f-c5850844c854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_CreationActors,2,,,,,,2a40d4b5-90fb-53b4-9017-8f5dd07e6c05,au::108615,,,,co,recipients (people),,"dlod={""name"":""Maria Theresia Borrekens"",""ark"":""ark:/83110/x0/2a40d4b5-90fb-53b4-9017-8f5dd07e6c05"",""uri"":""/agents/people/86991"",""id"":""au::108615"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a40d4b5-90fb-53b4-9017-8f5dd07e6c05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,17890815,,,,,,,,,,,,,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1789-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000120,referentienummer,False,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:129,brocade id,False,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:129/N,brocade url,False,,,,,,,,,,,
227553ed-15c6-5df4-9648-1951a746a2d0,tg:mpmbr:129,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""95bd883c-fb6c-5634-bbe4-44c3937d58c9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e51885e-8379-46e9-ae8b-6bcc66e4fe52"", ""inverseOntologyProperty"": """"}]",,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1130,https://data.museumplantinmoretus.be/ark:/11975/22a58008-ac46-5798-818b-c310f25446e0,Brieven,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,Places,1,,,,,,,,,,,,,,,,au::104810,,,,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ece74673-03e6-4352-a512-7b880493d326"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a9bd5153-b8c4-49fe-9be5-2f575cdd4a76"", ""inverseOntologyProperty"": """"}]"
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,1791,No Copyright - Public Domain Mark 1.0,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_CreationActors,1,,,,,,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_CreationActors,2,,,,,,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_CreationActors,3,,,,,,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,,,,co,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16761106,,,,,,,,,,,,,,,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1676-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001114,referentienummer,False,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1130,brocade id,False,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1130/N,brocade url,False,,,,,,,,,,,
22a58008-ac46-5798-818b-c310f25446e0,tg:mpmbr:1130,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1c108418-fa08-5e1e-86ac-2e3d94778ecf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e969883-96ef-4b82-aa4d-5d64c222ac34"", ""inverseOntologyProperty"": """"}]",,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:385,https://data.museumplantinmoretus.be/ark:/11975/22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,Brieven,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,Places,1,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>P. 713-714 beslaat een bijlage in kleiner formaat zonder datum</p>
","<p>P. 713-714 beslaat een bijlage in kleiner formaat zonder datum</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4415c81f-ab67-482f-b11e-7b95c5b0eeb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1d10847c-de45-40ae-854a-0fe394f0e393"", ""inverseOntologyProperty"": """"}]"
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,e73_CreationActors,1,,,,,,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,,,,bs,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,e73_CreationActors,2,,,,,,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,,,,co,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,16381222,,,,,,,,,,,,,,,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,1638-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,tg:mpmbr:385,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000374,referentienummer,False,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:385,brocade id,False,,,,,,,,,,,
22af0692-a476-5a8d-8fa9-ab8f3cf1abbf,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:385/N,brocade url,False,,,,,,,,,,,
