ResourceID,brocade.id,card,order,Production Technique Type
4a0da24b-0d38-583d-934a-c055c1f6a81a,tg:rubgr:2507,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
32bfb308-969b-5162-8c6e-013e1c5b5850,tg:rubgr:3316,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
bb12196f-e08a-5608-a307-d418ada105d0,tg:rubgr:2679,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
0fc429d5-3926-59eb-b6fe-5aebd50a05be,tg:rubgr:2383,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ca24e4f9-8722-52f5-9f6c-c1eacf24300d,tg:rubgr:2696,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
672a26ad-e222-5aeb-9387-8e08a3c4f87e,tg:rubgr:3087,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
38937fca-468d-5ca4-aa57-569520ea0c06,tg:rubgr:2415,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
35d9d58f-2f6d-5f20-b613-c3b51cc62175,tg:rubgr:2045,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
cafb098b-c775-5106-a890-a60c5396815a,tg:rubgr:1239,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9930ba41-eedf-586f-b895-260dcd4b0f41,tg:rubgr:349,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
60024bf2-04c6-5cdd-b9cf-8c7f68bbcb60,tg:rubgr:2395,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
60024bf2-04c6-5cdd-b9cf-8c7f68bbcb60,tg:rubgr:2395,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
9816adf3-e28f-5e46-abc5-8b289a27d0f8,tg:rubgr:2680,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
11e77783-028f-5c86-8f00-ce05e3d90c16,tg:rubgr:3357,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3ee7ddc9-3651-574c-b5fc-0e83bd3d3e0c,tg:rubgr:2638,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
15b73281-6d16-57c0-b1a1-0bcb4cf7b49a,tg:rubgr:2287,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d5915b48-c8ee-5597-95c8-1f5d00d2d371,tg:rubgr:1852,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9111ea72-c472-5aff-ab8b-e28e527f50a3,tg:rubgr:3300,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
807d097b-936e-5c8e-915f-affe440ad641,tg:rubgr:2511,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
779c81ca-ead6-50a3-9756-6dea7c0b3a30,tg:rubgr:3398,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
86cb796b-3143-5d0e-b3cb-757c582d3f5e,tg:rubgr:3320,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
80aa5f23-1c0e-5a47-b16f-5b6097f5c1f6,tg:rubgr:2161,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4fb2b437-4544-5320-aefc-0b96d55d3601,tg:rubgr:797,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
4fb2b437-4544-5320-aefc-0b96d55d3601,tg:rubgr:797,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
582b1ab1-7c33-5f62-ae37-cce4d41cb24f,tg:rubgr:2618,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
756e189b-27cc-5c87-828a-e063fae5c035,tg:rubgr:2527,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9bd29bb8-a232-5dae-b7e8-e5a82ab5e7dc,tg:rubgr:2198,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
8229ad8d-2663-5f87-921a-d8a4d779cba4,tg:rubgr:1649,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9e45e323-ac08-5613-a52b-d4923ec9a28f,tg:rubgr:1130,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
81c79e28-9b49-5b77-b2ef-2947701ec2c9,tg:rubgr:2659,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
82e77afb-293f-5e22-868f-cbde64e16366,tg:rubgr:1327,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b7ce9e03-eb90-59f0-bc32-ba583525da11,tg:rubgr:2337,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
90d27da2-694b-5040-9044-15da4ab3cf81,tg:rubgr:1848,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
dcbad928-101a-59f3-9f8a-fdf938ec956e,tg:rubgr:3434,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b00e3e7d-9dd4-5966-9628-c8deed0cdb59,tg:rubgr:71,ProductionTechniques,1,dtrvif NOT FOUND IN: technique_types.csv
664bf011-d18f-5436-a928-be74b5427ede,tg:rubgr:2360,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
664bf011-d18f-5436-a928-be74b5427ede,tg:rubgr:2360,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
3cd528e0-e703-5d3c-a02f-fc03bc237ce0,tg:rubgr:2376,ProductionTechniques,1,dtrvtp NOT FOUND IN: technique_types.csv
1172f33e-384c-55d9-a9e5-a988d37053b5,tg:rubgr:4563,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
379c31fe-8604-5592-b341-57c7d71fc6f1,tg:rubgr:754,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5a3db888-9512-5944-bcc7-2a03a5f972bb,tg:rubgr:187,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5a3db888-9512-5944-bcc7-2a03a5f972bb,tg:rubgr:187,ProductionTechniques,2,dtrvnt NOT FOUND IN: technique_types.csv
a830ccbb-dc63-5696-8553-07133fb63f56,tg:rubgr:3589,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
a65350b8-2d01-5fcf-b573-6de093ad3851,tg:rubgr:2662,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ada0f3ea-52a4-5de6-bde5-910d69adf19e,tg:rubgr:2377,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
07f81063-b1b9-591c-ad48-a00b75eff13d,tg:rubgr:1222,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
7020c844-259c-5cc4-a316-7993bdddccca,tg:rubgr:2224,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
769cbdf6-e68b-5a4e-91c7-318804797c9b,tg:rubgr:597,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
48731a8d-1e50-5236-bc84-073f677a5ed3,tg:rubgr:3435,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
dd2893a2-9360-5982-b7b9-b91d64e15eb4,tg:rubgr:70,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
9bf2387e-4aa1-5d5b-9f20-fb5632d1a1ff,tg:rubgr:2361,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
9bf2387e-4aa1-5d5b-9f20-fb5632d1a1ff,tg:rubgr:2361,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
c07a1761-9c77-55e4-b3f9-2546f4dba166,tg:rubgr:2418,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3a44b4df-d5bc-559f-bc79-e99a2b007397,tg:rubgr:485,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2f740096-4fcd-5b8f-8fc5-6aa789509a1b,tg:rubgr:1326,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
2f740096-4fcd-5b8f-8fc5-6aa789509a1b,tg:rubgr:1326,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
2f740096-4fcd-5b8f-8fc5-6aa789509a1b,tg:rubgr:1326,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
890cc5a1-f622-5a31-a1ce-66dcb4c58276,tg:rubgr:4574,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5927e9c6-d540-5b52-a837-253e2c1c8c6f,tg:rubgr:3419,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
1ce0264b-1854-5dbc-b20b-8a995b4d4a31,tg:rubgr:2658,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2f093b34-3b2b-5cdc-a3c0-c35661f98bd2,tg:rubgr:3360,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
24e99f58-7a24-5009-addf-a2286849e5b2,tg:rubgr:1648,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
0cb1347d-9421-524a-ac51-f9ef52824e90,tg:rubgr:2526,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
a182423b-dd22-5922-9e27-cdf5dfcc7788,tg:rubgr:2619,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
f32220a4-8c76-5808-bbff-680f839427a8,tg:rubgr:3321,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
eea910ee-ccf3-5b6f-8214-504278058042,tg:rubgr:283,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
f5d7706d-1885-5f3d-b018-62d6e4a1bbff,tg:rubgr:2160,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ec285ce3-28af-52dd-b8ed-2288c8889793,tg:rubgr:811,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d27ce0b6-1ca2-5b23-92d8-ad197022df0f,tg:rubgr:2072,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
61208dac-8a8e-5bd2-891b-c9dac4248092,tg:rubgr:1279,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
62a18e27-4942-5e62-8349-628c609a730e,tg:rubgr:3301,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2c82a38a-2e94-5098-8bec-506dfaff7ee7,tg:rubgr:2639,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
85daac65-0bdc-5c07-9bb9-8ebb1d060295,tg:rubgr:866,ProductionTechniques,1,dtrvre NOT FOUND IN: technique_types.csv
85daac65-0bdc-5c07-9bb9-8ebb1d060295,tg:rubgr:866,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
9950af38-4752-5899-a524-e94e8ad9da60,tg:rubgr:1150,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
f00d235c-0265-5059-9073-9090437b14e0,tg:rubgr:3585,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d815b894-e683-5bad-a312-8ead8c5b48ea,tg:rubgr:2681,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
a6129116-cc96-5326-abdb-57eff3ec2259,tg:rubgr:3340,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
df189aed-1b3e-5489-af24-97b5737459de,tg:rubgr:348,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
72e1f7c5-e5ed-5f07-8319-f05a652dd555,tg:rubgr:2382,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
809f802b-2ec0-591d-ab1b-3b078cdec14b,tg:rubgr:3086,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b4c4b984-8752-5ac4-a6be-afbaaf29dcfa,tg:rubgr:2156,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b6831597-3187-56a7-aafe-c41b21ab7f8a,tg:rubgr:1280,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
fdb624e3-d90e-5e11-8e35-f25d866e1532,tg:rubgr:3317,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ab3c6373-ec39-5b84-973f-80b85e4c6f22,tg:rubgr:4344,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
ab3c6373-ec39-5b84-973f-80b85e4c6f22,tg:rubgr:4344,ProductionTechniques,2,dtrvod NOT FOUND IN: technique_types.csv
ab3c6373-ec39-5b84-973f-80b85e4c6f22,tg:rubgr:4344,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
4fa9643d-e296-549e-9932-84a73acd50de,tg:rubgr:1644,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
4fa9643d-e296-549e-9932-84a73acd50de,tg:rubgr:1644,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
a2dfb28e-bf9d-5953-9663-132085e84139,tg:rubgr:2438,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
1d54a40d-564e-5a89-b529-c729588c4e25,tg:rubgr:50,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3514c717-244d-55a9-a6a6-0d9d6922fd06,tg:rubgr:2654,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
54c000a1-9d22-51a2-ab8f-af348b5dacb6,tg:rubgr:1756,ProductionTechniques,1,dtrvtp NOT FOUND IN: technique_types.csv
ab3430f9-2422-52ca-a718-eb3c7f591e25,tg:rubgr:2316,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
ce9fd1d4-2d26-57ba-938a-87849f12372f,tg:rubgr:4692,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
231da017-61e4-5f94-bdbc-4696482fca45,tg:rubgr:1185,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
7635182c-dce2-5c30-93c8-f6c26c604952,tg:rubgr:3287,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
c4481e03-e121-5164-8d59-4641604bd7b1,tg:rubgr:1740,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5b4191e2-42f7-5ec0-8687-1d47b5e88dd2,tg:rubgr:2183,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
5b4191e2-42f7-5ec0-8687-1d47b5e88dd2,tg:rubgr:2183,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
5b4191e2-42f7-5ec0-8687-1d47b5e88dd2,tg:rubgr:2183,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
7f6362ac-e0eb-5868-9bb4-f9cc64dd2da7,tg:rubgr:2300,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
8434075d-07c1-5f2c-9477-94eca1f4ea0c,tg:rubgr:1890,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
c190da6f-c557-5b54-a9af-690240693b2c,tg:rubgr:667,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
c190da6f-c557-5b54-a9af-690240693b2c,tg:rubgr:667,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
ed1e30ad-59b9-5cfb-95f5-23f4dd5f4315,tg:rubgr:2357,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
ed1e30ad-59b9-5cfb-95f5-23f4dd5f4315,tg:rubgr:2357,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
b2a78232-f076-568a-8911-fd18013dd2ec,tg:rubgr:1828,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
e30b0447-8732-5fb7-99a0-2bebdc885e5b,tg:rubgr:2212,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
e30b0447-8732-5fb7-99a0-2bebdc885e5b,tg:rubgr:2212,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
a272b967-497b-5153-a79c-805956095ef4,tg:rubgr:2642,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
f94f1b80-e964-5b7f-bc6e-dfeca8fd9573,tg:rubgr:958,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
13ab5829-c40a-5ec3-8ed3-86320ba5f147,tg:rubgr:2513,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
199a3cf9-b051-5f83-9331-52970cab5dad,tg:rubgr:3302,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
41646104-061b-58e2-97c7-d75526d2557f,tg:rubgr:1387,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
594ec211-c9fc-5dde-bcd5-8828f6df077b,tg:rubgr:69,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
594ec211-c9fc-5dde-bcd5-8828f6df077b,tg:rubgr:69,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
c4e4d9cb-f698-5d91-a7d9-3ac9b9c863b8,tg:rubgr:2378,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
6eb526a7-3a4e-5460-8230-d9b96ed1ec39,tg:rubgr:2682,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
41797050-21d4-5bcf-baeb-3fd04f1fb882,tg:rubgr:3343,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
49108a25-e418-5199-97c3-7392f1635eda,tg:rubgr:3085,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
07aed2ec-fdbe-5ba6-9a16-08d4e656671f,tg:rubgr:4310,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
1b9b93dd-3293-5a32-b84a-7d7bb75574c4,tg:rubgr:2381,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
28f18e54-90a2-5d2f-b252-321994b7d86b,tg:rubgr:3590,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
57a86521-224c-565c-a6d3-a170094b045d,tg:rubgr:1283,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
57a86521-224c-565c-a6d3-a170094b045d,tg:rubgr:1283,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
374bb3ec-6a61-5553-8270-7226c00d8809,tg:rubgr:3314,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
cb4ed68f-9a06-56a3-9ae4-a0a500ee34d0,tg:rubgr:2155,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
cb4ed68f-9a06-56a3-9ae4-a0a500ee34d0,tg:rubgr:2155,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
76bcbd31-48ff-5795-a470-2bde7a197ac1,tg:rubgr:2505,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5365a24f-38cc-5bfd-9384-47f5c2b2fa18,tg:rubgr:2293,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
5365a24f-38cc-5bfd-9384-47f5c2b2fa18,tg:rubgr:2293,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
2da92245-dd1c-50a4-9895-6f9116343b76,tg:rubgr:1647,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
2da92245-dd1c-50a4-9895-6f9116343b76,tg:rubgr:1647,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
2da92245-dd1c-50a4-9895-6f9116343b76,tg:rubgr:1647,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
4d7fe1c5-01ec-59ed-a087-5726bab1f73b,tg:rubgr:4015,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
1b592d00-21b3-5f2c-960a-602561c351d0,tg:rubgr:2084,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
1b592d00-21b3-5f2c-960a-602561c351d0,tg:rubgr:2084,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
b01077d6-c6f9-5398-b093-b5cee6dca1bb,tg:rubgr:2657,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
b40a3314-d12e-5182-b572-f9b4c6a3b02e,tg:rubgr:53,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d1b48de5-0615-5521-9be7-8af73acf331f,tg:rubgr:4804,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
493dcdaa-3c8c-5f54-9b9c-1668f0e0fb0a,tg:rubgr:2179,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
493dcdaa-3c8c-5f54-9b9c-1668f0e0fb0a,tg:rubgr:2179,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
27e537a0-9557-539f-aa38-caa24f7fbc8a,tg:rubgr:2600,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
09d39614-36b5-5378-b81b-f7ce4dd33d9e,tg:rubgr:2315,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
09d39614-36b5-5378-b81b-f7ce4dd33d9e,tg:rubgr:2315,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
52b7229d-bfb4-5fdc-b35a-30c2b1065ed4,tg:rubgr:2180,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
52b7229d-bfb4-5fdc-b35a-30c2b1065ed4,tg:rubgr:2180,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
9e4d6ca9-2fd3-5a18-9b86-619ef451100c,tg:rubgr:2303,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
9e4d6ca9-2fd3-5a18-9b86-619ef451100c,tg:rubgr:2303,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
15f27be2-61cb-5ba6-a8de-95777fd32235,tg:rubgr:3396,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
8d8416e6-ab10-5371-ba54-9ef57ef605cc,tg:rubgr:2641,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
7ff44e61-e01f-5e16-ba7f-dffec65b46ff,tg:rubgr:3400,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
18a729da-e127-5283-8e39-9dc52038d8b3,tg:rubgr:185,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
bb26df9f-54d2-51bd-afce-9316c08c6e91,tg:rubgr:1333,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
bb26df9f-54d2-51bd-afce-9316c08c6e91,tg:rubgr:1333,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
c2e997a1-7449-5a06-b469-dc1892089fbd,tg:rubgr:2374,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
741a0ead-6c6a-5bc8-ad4f-a0eddbf5e38d,tg:rubgr:2548,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
741a0ead-6c6a-5bc8-ad4f-a0eddbf5e38d,tg:rubgr:2548,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
5112f1eb-17f5-5ee8-8479-6540e8a76e95,tg:rubgr:3359,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
07406529-3cbf-51d6-b811-14df16ebd749,tg:rubgr:4189,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
c23be030-75eb-5731-8394-dc8f7b74e304,tg:rubgr:3436,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
4659792a-d6dc-5139-9966-52dd544c13a3,tg:rubgr:2620,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
2d4b88db-7254-575e-b513-28fbf5484354,tg:rubgr:2509,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
e337cb00-4f66-5db2-95ea-05f0be605760,tg:rubgr:3318,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
d6bde60c-42af-5f47-ae24-a279b2d9bd9e,tg:rubgr:1260,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
7fdc3a92-d820-5f53-b01a-8a3fe4bb2e74,tg:rubgr:691,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
7fdc3a92-d820-5f53-b01a-8a3fe4bb2e74,tg:rubgr:691,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
d7b4392a-9999-5d7a-b1c6-51d7ca60c42d,tg:rubgr:1889,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
d7b4392a-9999-5d7a-b1c6-51d7ca60c42d,tg:rubgr:1889,ProductionTechniques,2,dtrvre NOT FOUND IN: technique_types.csv
d7b4392a-9999-5d7a-b1c6-51d7ca60c42d,tg:rubgr:1889,ProductionTechniques,3,dtrvfo NOT FOUND IN: technique_types.csv
8b8be39a-e470-537f-b220-92a45eea442c,tg:rubgr:629,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
8f9d4bdc-49dc-5899-a716-7a55e9a231b1,tg:rubgr:3334,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
aeafb595-d273-5e7c-9a22-2acc1f5841ef,tg:rubgr:3322,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
3ae93005-502b-5adb-b644-d5a9c2f8cf08,tg:rubgr:1827,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
3ae93005-502b-5adb-b644-d5a9c2f8cf08,tg:rubgr:1827,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
1025d649-2e10-5fdd-9ec1-416c23957123,tg:rubgr:49,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5bf668b5-1a06-5aa5-9d10-de174b9361ca,tg:rubgr:541,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
5279b1d4-4dcf-5d91-8cb4-400c8d028da5,tg:rubgr:2420,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
967c56e4-b5b4-567f-b8f6-43f34b509496,tg:rubgr:2565,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
125c8eed-aa1d-5ccc-bb67-e8a555cdc8b4,tg:rubgr:4632,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
95ab0658-9ace-56ec-9feb-cdf971f8c4f5,tg:rubgr:2359,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
95ab0658-9ace-56ec-9feb-cdf971f8c4f5,tg:rubgr:2359,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
09dc991c-d65d-550f-9478-0161270a8013,tg:rubgr:2498,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
cf765b28-434f-5d98-a5ca-77e79da1f3ab,tg:rubgr:3323,ProductionTechniques,1,dtrvfo NOT FOUND IN: technique_types.csv
dabf88e3-ea8f-5b95-a6f9-308aedd28788,tg:rubgr:2174,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
dabf88e3-ea8f-5b95-a6f9-308aedd28788,tg:rubgr:2174,ProductionTechniques,2,dtrvfo NOT FOUND IN: technique_types.csv
a4ddacc9-3fa0-50c8-84c8-9ad12f5a01d2,tg:rubgr:2436,ProductionTechniques,1,dtrvnt NOT FOUND IN: technique_types.csv
