ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
8a78aeb7-d81d-5ad4-aef1-3ada6104738c,tg:mpmbr:498,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationActors,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationActors,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
ab16aa33-cad4-5be3-b6e5-5360da933eb1,tg:mpmbr:1020,e73_CreationActors,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,e73_CreationActors,1,96af8ad5-710c-5bd0-b77c-018f2f5e20f7,au::109268,correspondents (correspondence writers),,"dlod={""name"":""Gilles I Beys"",""ark"":""ark:/83110/x0/96af8ad5-710c-5bd0-b77c-018f2f5e20f7"",""uri"":""/agents/people/68212"",""id"":""au::109268"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/96af8ad5-710c-5bd0-b77c-018f2f5e20f7
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,e73_CreationActors,2,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
9c16df24-591a-5d44-9f2a-9ddb18a18bf0,tg:mpmbr:1158,e73_CreationActors,1,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
9c16df24-591a-5d44-9f2a-9ddb18a18bf0,tg:mpmbr:1158,e73_CreationActors,2,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
9c16df24-591a-5d44-9f2a-9ddb18a18bf0,tg:mpmbr:1158,e73_CreationActors,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
9c16df24-591a-5d44-9f2a-9ddb18a18bf0,tg:mpmbr:1158,e73_CreationActors,4,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,recipients (people),,"dlod={""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/56093"",""id"":""au::108564"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
4ec31dd1-c168-5af7-b29b-72fcc90faa27,tg:mpmbr:488,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
4ec31dd1-c168-5af7-b29b-72fcc90faa27,tg:mpmbr:488,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
687563ce-eae6-52d2-a831-2a2035696e67,tg:mpmbr:686,e73_CreationActors,1,b548f1d9-c540-5495-8a6c-bee1b9027fac,au::112451,correspondents (correspondence writers),,"dlod={""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""uri"":""/agents/people/86353"",""id"":""au::112451"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac
687563ce-eae6-52d2-a831-2a2035696e67,tg:mpmbr:686,e73_CreationActors,2,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,recipients (people),,"dlod={""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/64640"",""id"":""au::106903"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,e73_CreationActors,1,b548f1d9-c540-5495-8a6c-bee1b9027fac,au::112451,correspondents (correspondence writers),,"dlod={""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""uri"":""/agents/people/86353"",""id"":""au::112451"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,e73_CreationActors,2,b03dd40d-6470-5373-baba-0a64aea212a7,au::106903,recipients (people),,"dlod={""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/64640"",""id"":""au::106903"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
3aabca66-75b8-5fb9-8e71-6f913213246a,tg:mpmbr:832,e73_CreationActors,1,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,correspondents (correspondence writers),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
3aabca66-75b8-5fb9-8e71-6f913213246a,tg:mpmbr:832,e73_CreationActors,2,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
1bf7a1a8-efc7-5511-880a-2e7d9290efb3,tg:mpmbr:822,e73_CreationActors,1,50d2268a-3bf7-5f73-827f-ffeb1016b259,au::108212,correspondents (correspondence writers),,"dlod={""name"":""Melchior Moretus"",""ark"":""ark:/83110/x0/50d2268a-3bf7-5f73-827f-ffeb1016b259"",""uri"":""/agents/people/70187"",""id"":""au::108212"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/50d2268a-3bf7-5f73-827f-ffeb1016b259
1bf7a1a8-efc7-5511-880a-2e7d9290efb3,tg:mpmbr:822,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
1bf7a1a8-efc7-5511-880a-2e7d9290efb3,tg:mpmbr:822,e73_CreationActors,3,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,au::106907,recipients (people),,"dlod={""name"":""Jan II Moretus"",""ark"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""uri"":""/agents/people/63471"",""id"":""au::106907"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
cd1479e7-2bf1-523a-83ed-ef8782b18c71,tg:mpmbr:747,e73_CreationActors,1,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,au::106907,correspondents (correspondence writers),,"dlod={""name"":""Jan II Moretus"",""ark"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""uri"":""/agents/people/63471"",""id"":""au::106907"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
cd1479e7-2bf1-523a-83ed-ef8782b18c71,tg:mpmbr:747,e73_CreationActors,2,455c1363-f306-5b61-91c4-2c01d43428ab,au::106906,recipients (people),,"dlod={""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/80505"",""id"":""au::106906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
cd1479e7-2bf1-523a-83ed-ef8782b18c71,tg:mpmbr:747,e73_CreationActors,3,a72d23ac-0560-5b54-b4d1-14dce7559732,au::108847,recipients (people),,"dlod={""name"":""Martina Plantijn"",""ark"":""ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732"",""uri"":""/agents/people/73804"",""id"":""au::108847"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a72d23ac-0560-5b54-b4d1-14dce7559732
9ca75cc9-1111-5f64-93a8-6935621eb564,tg:mpmbr:757,e73_CreationActors,1,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,au::106907,correspondents (correspondence writers),,"dlod={""name"":""Jan II Moretus"",""ark"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""uri"":""/agents/people/63471"",""id"":""au::106907"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
9ca75cc9-1111-5f64-93a8-6935621eb564,tg:mpmbr:757,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
dddd401b-9cce-5b30-8acc-66ff9ac0f489,tg:mpmbr:112,e73_CreationActors,1,2eeab96d-22ef-5d95-8602-a53d62b1f24c,au::109512,correspondents (correspondence writers),,"dlod={""name"":""Joannes Antonius Wellens"",""ark"":""ark:/83110/x0/2eeab96d-22ef-5d95-8602-a53d62b1f24c"",""uri"":""/agents/people/88797"",""id"":""au::109512"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2eeab96d-22ef-5d95-8602-a53d62b1f24c
dddd401b-9cce-5b30-8acc-66ff9ac0f489,tg:mpmbr:112,e73_CreationActors,2,9b5a5ce6-9716-58f8-858e-b20f755adf39,au::108686,recipients (people),,"dlod={""name"":""Jacob Paul Moretus"",""ark"":""ark:/83110/x0/9b5a5ce6-9716-58f8-858e-b20f755adf39"",""uri"":""/agents/people/50611"",""id"":""au::108686"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9b5a5ce6-9716-58f8-858e-b20f755adf39
b14e6bfd-a0c3-539a-a041-69af1709d6b3,tg:mpmbr:102,e73_CreationActors,1,d859564b-c899-5f1b-8052-69e7a4754bf6,au::108730,correspondents (correspondence writers),,"dlod={""name"":""Paulus Franciscus Schilders"",""ark"":""ark:/83110/x0/d859564b-c899-5f1b-8052-69e7a4754bf6"",""uri"":""/agents/people/66437"",""id"":""au::108730"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d859564b-c899-5f1b-8052-69e7a4754bf6
b14e6bfd-a0c3-539a-a041-69af1709d6b3,tg:mpmbr:102,e73_CreationActors,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,recipients (people),,"dlod={""name"":""Joannes Jacobus Moretus"",""ark"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""uri"":""/agents/people/94260"",""id"":""au::108463"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
bf9ee42b-e852-5304-adfd-b625f2466c1f,tg:mpmbr:274,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
bf9ee42b-e852-5304-adfd-b625f2466c1f,tg:mpmbr:274,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
de9881df-cb9f-54cc-883a-c8b9307ec746,tg:mpmbr:264,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
de9881df-cb9f-54cc-883a-c8b9307ec746,tg:mpmbr:264,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
e6602965-a114-54fc-aa94-0e3421bab2f6,tg:mpmbr:1089,e73_CreationActors,1,5c61b8af-f181-542c-858a-7010dcaa8f47,au::108844,correspondents (correspondence writers),,"dlod={""name"":""Theodoor Moerentorf"",""ark"":""ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47"",""uri"":""/agents/people/68165"",""id"":""au::108844"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47
e6602965-a114-54fc-aa94-0e3421bab2f6,tg:mpmbr:1089,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
a4a524e5-8982-589a-bc26-cb33e85b9f3b,tg:mpmbr:559,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
a4a524e5-8982-589a-bc26-cb33e85b9f3b,tg:mpmbr:559,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
98c8d325-d587-5c06-8fe4-956ccecd3f45,tg:mpmbr:421,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
98c8d325-d587-5c06-8fe4-956ccecd3f45,tg:mpmbr:421,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
55b46a1d-9e17-5eb2-864f-6f8f98a4df57,tg:mpmbr:1099,e73_CreationActors,1,5c61b8af-f181-542c-858a-7010dcaa8f47,au::108844,correspondents (correspondence writers),,"dlod={""name"":""Theodoor Moerentorf"",""ark"":""ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47"",""uri"":""/agents/people/68165"",""id"":""au::108844"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5c61b8af-f181-542c-858a-7010dcaa8f47
55b46a1d-9e17-5eb2-864f-6f8f98a4df57,tg:mpmbr:1099,e73_CreationActors,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,recipients (people),,"dlod={""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""uri"":""/agents/people/65972"",""id"":""au::106909"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
b78da4bb-85f1-58ad-aac8-c609fa9a5d1e,tg:mpmbr:549,e73_CreationActors,1,56bc227b-cbb8-5cb4-9e7f-8b04702707ec,au::107473,correspondents (correspondence writers),,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec"",""uri"":""/agents/people/89823"",""id"":""au::107473"",""nameWithContext"":[""Philippe Chiflet""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56bc227b-cbb8-5cb4-9e7f-8b04702707ec
b78da4bb-85f1-58ad-aac8-c609fa9a5d1e,tg:mpmbr:549,e73_CreationActors,2,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,recipients (people),,"dlod={""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/54490"",""id"":""au::106908"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
91201e28-d22c-59a2-aed5-4e8553cdc392,tg:mpmbr:14,e73_CreationActors,1,8ff06f12-0ff3-5ce6-b07c-917a815fc2f6,au::108461,correspondents (correspondence writers),,"dlod={""name"":""Joachim André Latichius"",""ark"":""ark:/83110/x0/8ff06f12-0ff3-5ce6-b07c-917a815fc2f6"",""uri"":""/agents/people/57932"",""id"":""au::108461"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8ff06f12-0ff3-5ce6-b07c-917a815fc2f6
91201e28-d22c-59a2-aed5-4e8553cdc392,tg:mpmbr:14,e73_CreationActors,2,7f996130-10f3-540e-9cbc-c131aa3a5f75,au::108458,recipients (people),,"dlod={""name"":""Franciscus Joannes Moretus"",""ark"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""uri"":""/agents/people/52202"",""id"":""au::108458"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75
6c57b6ee-8c14-563e-a983-51f8ba209a52,tg:mpmbr:1115,e73_CreationActors,1,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
6c57b6ee-8c14-563e-a983-51f8ba209a52,tg:mpmbr:1115,e73_CreationActors,2,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
6c57b6ee-8c14-563e-a983-51f8ba209a52,tg:mpmbr:1115,e73_CreationActors,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
6c57b6ee-8c14-563e-a983-51f8ba209a52,tg:mpmbr:1115,e73_CreationActors,4,ef8de797-30b0-597d-b7a3-d4745423e3be,au::108564,recipients (people),,"dlod={""name"":""Balthasar III Moretus"",""ark"":""ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be"",""uri"":""/agents/people/56093"",""id"":""au::108564"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ef8de797-30b0-597d-b7a3-d4745423e3be
cada7521-62d7-5b17-9f9a-beffafc348bb,tg:mpmbr:1105,e73_CreationActors,1,b2f29277-6de2-5f8d-9e92-b2499eaf326d,au::113585,correspondents (correspondence writers),,"dlod={""name"":""Ysbrand Vincent"",""ark"":""ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d"",""uri"":""/agents/people/64869"",""id"":""au::113585"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2f29277-6de2-5f8d-9e92-b2499eaf326d
cada7521-62d7-5b17-9f9a-beffafc348bb,tg:mpmbr:1105,e73_CreationActors,2,7e42ba19-e39b-58c3-ae94-e5a49268569b,au::113582,correspondents (correspondence writers),,"dlod={""name"":""Levinus Vincent"",""ark"":""ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b"",""uri"":""/agents/people/90384"",""id"":""au::113582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e42ba19-e39b-58c3-ae94-e5a49268569b
cada7521-62d7-5b17-9f9a-beffafc348bb,tg:mpmbr:1105,e73_CreationActors,3,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,recipients (people),,"dlod={""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""uri"":""/agents/people/51277"",""id"":""au::108419"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
