ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number
7e2fad21-78ef-588f-a055-f47542a37e3f,tg:lhpr:3481,Items,1,tr:lh:4674,89056/25,S 932 / I,isad:lh:96489,"Gepubliceerd in _Lijmen gevolgd door het Been_, Manteau, 1943, p. 207

Ook in het bezit van het Letterenhuis: een mechanische afdruk (repro) van deze
prent die behoort tot een reeks van 13 repro's (inv. nr: 220490/2-14,
plaatsing: S 932/I (KT) doos) aan ons geschonken door Atelier De Ganzen weide,
Uithoorn. Naar aanleiding van een heruitgave van Lijmen/ Het been 2007. (boek
is ook in ons bezit).",,
7e2fad21-78ef-588f-a055-f47542a37e3f,tg:lhpr:3481,Items,2,,220490/2-14,S 932 / I,,"Gepubliceerd in _Lijmen gevolgd door het Been_, Manteau, 1943, p. 207

Ook in het bezit van het Letterenhuis: een mechanische afdruk (repro) van deze
prent die behoort tot een reeks van 13 repro's (inv. nr: 220490/2-14,
plaatsing: S 932/I (KT) doos) aan ons geschonken door Atelier De Ganzen weide,
Uithoorn. Naar aanleiding van een heruitgave van Lijmen/ Het been 2007. (boek
is ook in ons bezit).",,
07bf6600-1501-5756-a71f-2a8df3eada7a,tg:lhpr:9126,Items,1,,220657,A 2313 / I,,221152: Premieprent voor 2010 van Kunstkring Jacques Gorus.,,
07bf6600-1501-5756-a71f-2a8df3eada7a,tg:lhpr:9126,Items,2,,221152,A 2313 / I,,221152: Premieprent voor 2010 van Kunstkring Jacques Gorus.,,
2fc5b956-4f27-5a59-bfeb-b70774ec9d67,tg:lhpr:1351,Items,1,,198985,Planex GP / B 435,isad:lh:96256,"De randen van het papier zijn gerafeld en hebben nagelgaten (oorspronkelijk was het genageld aan de kader).
Maar de afbeelding op zich is eigenlijk in uitstekende staat.
18/06/2003.",,
2fc5b956-4f27-5a59-bfeb-b70774ec9d67,tg:lhpr:1351,Items,2,tr:lh:1978,36522,Planex GP / B 435,,"Met opdracht aan Alfons Mertens en Emma Loose, 10.10.1896",,
2fc5b956-4f27-5a59-bfeb-b70774ec9d67,tg:lhpr:1351,Items,3,tr:lh:4765,92933,Planex GP / B 435,,Moeilijk geschreven opdracht: 'Met beste herinneringen aan mijn gewezen leraar Jan de Keuster',,
f625fed7-4d78-5663-9971-367d3bf0db76,tg:lhpr:11245,Items,1,tr:lh:3026,60419/2,,,,V1 B 76 A3,ICO-GF-004
f625fed7-4d78-5663-9971-367d3bf0db76,tg:lhpr:11245,Items,2,,25609,,,,V1 B 76 A3,ICO-GF-004
f625fed7-4d78-5663-9971-367d3bf0db76,tg:lhpr:11245,Items,3,tr:lh:3026,60419/4,,,,V1 B 76 A3,ICO-GF-004
e5fcb763-2812-5bfd-bec0-ccb996467db6,tg:lhpr:2496,Items,1,tr:lh:294,7026,"Planex GP / IX, 3",,,,
e5fcb763-2812-5bfd-bec0-ccb996467db6,tg:lhpr:2496,Items,2,tr:lh:2465,47835,"Planex GP / IX, 3",,,,
e5fcb763-2812-5bfd-bec0-ccb996467db6,tg:lhpr:2496,Items,3,,164267,"Planex GP / IX, 3",,,,
7f494ab7-62e9-523e-953b-7674b0fd731c,tg:lhpr:2880,Items,1,tr:lh:4772,93944,"Planex GP / X, 3",isad:lh:96451,,,
7f494ab7-62e9-523e-953b-7674b0fd731c,tg:lhpr:2880,Items,2,tr:lh:5427,106450,"Planex GP / X, 3",isad:lh:96455,,,
285864bb-c687-5dd8-933a-f468a617e6eb,tg:lhpr:2479,Items,1,,64051,"Planex GP / IX, 2",,(1)Enkel deze prent vermeldt de naam van de artiest.,,
285864bb-c687-5dd8-933a-f468a617e6eb,tg:lhpr:2479,Items,2,,141986,"Planex GP / IX, 2",,(1)Enkel deze prent vermeldt de naam van de artiest.,,
60d901ba-2aa9-58f1-a234-92985d644d59,tg:lhpr:4145,Items,1,tr:lh:5371,105492,O 345 / I,isad:lh:96526,,,
60d901ba-2aa9-58f1-a234-92985d644d59,tg:lhpr:4145,Items,2,tr:lh:5841,122661/1-4,O 345 / I,isad:lh:96528,,,
6eeae589-5813-5e5c-b330-e8b1b2f1a409,tg:lhpr:9262,Items,1,tr:lh:891,16184/2,Planex GP / P 954,isad:lh:96673,De spotprent is de titelpagina van het maandblad L' Estrille (nr 8 van het jaar 1868).,,
6eeae589-5813-5e5c-b330-e8b1b2f1a409,tg:lhpr:9262,Items,2,,146115/5,Planex GP / P 954,isad:lh:96673,"De spotprent is de titelpagina van het maandblad L' Estrille (nr 8 van het jaar 1868).  
In bezit van het AMVC-Letterenhuis vanaf 29/01/1987. Uit het archief
van het ANZ.",,
e73e1c5a-3920-5861-b62e-4c40247c4f71,tg:lhpr:6803,Items,1,tr:lh:604,11656/B,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
e73e1c5a-3920-5861-b62e-4c40247c4f71,tg:lhpr:6803,Items,2,tr:lh:692,14401/B,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
e73e1c5a-3920-5861-b62e-4c40247c4f71,tg:lhpr:6803,Items,3,,86995/B,Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
7233d6ca-b8f4-5e12-b054-f037865372f5,tg:lhpr:9133,Items,1,tr:lh:891,16184/1,Planex GP / P 954,isad:lh:96673,,,
7233d6ca-b8f4-5e12-b054-f037865372f5,tg:lhpr:9133,Items,2,,146115/6,Planex GP / P 954,isad:lh:96673,"In bezit van het AMVC-Letterenhuis vanaf 29/01/1987. Uit het archief
van het ANZ.",,
8218098a-5665-598e-b6f4-c0eca798e9eb,tg:lhpr:1554,Items,1,tr:lh:604,11656/D,I 353/I Planex GT,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",V1 B,
8218098a-5665-598e-b6f4-c0eca798e9eb,tg:lhpr:1554,Items,2,tr:lh:692,14401/D,I 353/I Planex GT,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",V1 B,
8218098a-5665-598e-b6f4-c0eca798e9eb,tg:lhpr:1554,Items,3,,86995/D,I 353/I Planex GT,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",V1 B,
8218098a-5665-598e-b6f4-c0eca798e9eb,tg:lhpr:1554,Items,4,tr:lh:139964,,,isad:lh:144190,"rechtsonder in potlood gesigneerd """"F Van Immerseel",,S 935 / 471
fa0fa8c7-d68f-5825-b3a6-923dffead566,tg:lhpr:2102,Items,1,tr:lh:1492,27253,SC 46 C 2,,,,
fa0fa8c7-d68f-5825-b3a6-923dffead566,tg:lhpr:2102,Items,2,tr:lh:2212,43539/5,SC 46 C 2,,,,
fa0fa8c7-d68f-5825-b3a6-923dffead566,tg:lhpr:2102,Items,3,tr:lh:2637,51975,"Planex GT / VI,5",,,,
ad646b6b-b0b1-5348-9ccd-8071adc54b13,tg:lhpr:2417,Items,1,tr:lh:1438,24990/2,"Planex GP / IX, 1",,,,
ad646b6b-b0b1-5348-9ccd-8071adc54b13,tg:lhpr:2417,Items,2,tr:lh:2413,47321/1,"Planex GP / IX, 1",isad:lh:96352,,,
ad646b6b-b0b1-5348-9ccd-8071adc54b13,tg:lhpr:2417,Items,3,tr:lh:2974,59944/1,"Planex GP / IX, 1",isad:lh:96391,,,
ad646b6b-b0b1-5348-9ccd-8071adc54b13,tg:lhpr:2417,Items,4,,108284,"Planex GP / IX, 1",,,,
ad646b6b-b0b1-5348-9ccd-8071adc54b13,tg:lhpr:2417,Items,5,tr:lh:5723,115962/1,"Planex GP / IX, 1",isad:lh:96392,,,
ad646b6b-b0b1-5348-9ccd-8071adc54b13,tg:lhpr:2417,Items,6,,163623,"Planex GP / IX, 1",,,,
06a92f6b-70ae-5009-bc99-a8002bb92aed,tg:lhpr:3178,Items,1,,179822,B 888 / I,,,,
06a92f6b-70ae-5009-bc99-a8002bb92aed,tg:lhpr:3178,Items,2,,196155,"Planex GP / X, 2",,"39,5 x 26,5",,
c61c3d98-b4b9-558c-bff3-d875b64b3ff3,tg:lhpr:1903,Items,1,tr:lh:395,8029,Planex KP / D 89,isad:lh:96317,Vermoedelijke artiest : F. Verheyst?,,
c61c3d98-b4b9-558c-bff3-d875b64b3ff3,tg:lhpr:1903,Items,2,tr:lh:1513,28147,Planex KP / D 89,,Vermoedelijke artiest : F. Verheyst?,,
c61c3d98-b4b9-558c-bff3-d875b64b3ff3,tg:lhpr:1903,Items,3,,104453/1,Planex KP / D 89,,Vermoedelijke artiest : F. Verheyst?,,
98e5b63d-3534-5af9-bc32-0929ef5cdf90,tg:lhpr:3292,Items,1,tr:lh:2152,40594/1-2,C 3843 / I,,"Drie exemplaren, waarvan 40594/2 bruin op witachtergrond",,
98e5b63d-3534-5af9-bc32-0929ef5cdf90,tg:lhpr:3292,Items,2,,43787/15,C 3843 / I,,"Drie exemplaren, waarvan 40594/2 bruin op witachtergrond",,
679e5cef-2337-5cd5-b804-8da5e6e7b680,tg:lhpr:2600,Items,1,,40411/3,"Planex GP / IX, 5",,,V2 E,
679e5cef-2337-5cd5-b804-8da5e6e7b680,tg:lhpr:2600,Items,2,,75227,"Planex GP / IX, 5",,,,
679e5cef-2337-5cd5-b804-8da5e6e7b680,tg:lhpr:2600,Items,3,,141989,,,,,
dc900fd9-050f-5ca0-ad05-2175a2ae8173,tg:lhpr:8165,Items,1,tr:lh:7088,177598,Planex KP / B 435,isad:lh:96359,,,
dc900fd9-050f-5ca0-ad05-2175a2ae8173,tg:lhpr:8165,Items,2,tr:lh:2212,43546/4,"Planex GT / VI,5",,,,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,1,,1085,Planex KP / M 762,,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,2,tr:lh:958,18074/4,Planex KP / M 762,,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,3,tr:lh:1469,26484,Planex KP / M 762,isad:lh:96354,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,4,tr:lh:9815,64503/5,Planex KP / M 762,,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,5,tr:lh:4861,97008,Planex KP / M 762,,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,6,tr:lh:5205,102874,Planex KP / M 762,,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,7,,103151,Planex KP / M 762,,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,8,tr:lh:5485,107981,Planex KP / M 762,isad:lh:96358,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
69887039-b047-5c94-84cc-504a3ad46549,tg:lhpr:2323,Items,9,tr:lh:6160,142184,Planex KP / M 762,isad:lh:96359,"(5) _Mijnen waerden vriende A. de Cock, ter aandenken,. Antwerpen 6 augustus
'88 / Pol de Mont_;(6) _Voor mijn geachten Vriend Prosper Verheyden, tot een
aandenken / Pol de Mont_;(7) _Aan Jef van Hoof, de hoop van Vlaanderen!! Van
harte / Pol de Mont_;(8) _Aan den geachten Vriend J. Mönlen(?) / Pol de
Mont_;(9) _Aan De Heer Clauwaert, de tweede skjald uit Prinses Sonneschijn
Vriendelijk aandenken : van Pol de Mont_",,
163660dc-2c72-51d6-8601-762af081e1c0,tg:lhpr:10318,Items,1,tr:lh:2432,,D 1175 / I (Doos 12),isad:lh:127004,8/25,,
163660dc-2c72-51d6-8601-762af081e1c0,tg:lhpr:10318,Items,2,tr:lh:2432,,D 1175 / I (Doos 12),isad:lh:127004,9/25,,
b47f4024-b4bb-5c21-9a25-2002f3dcdd20,tg:lhpr:1558,Items,1,,105725/7,Planex KP / B 7307,,Twee identieke etsen,,
b47f4024-b4bb-5c21-9a25-2002f3dcdd20,tg:lhpr:1558,Items,2,tr:lh:5828,122413,Planex KP / B 7307,,Twee identieke etsen,,
13e2e06e-b95a-53df-aae2-38cd1dca678c,tg:lhpr:3565,Items,1,tr:lh:2194,41464/5,G 605 / I,isad:lh:96499,,,
13e2e06e-b95a-53df-aae2-38cd1dca678c,tg:lhpr:3565,Items,2,tr:lh:6603,163487/8,Planex GT / G 395,isad:lh:96499,,,
9542356b-2c3c-50cd-a2f4-cd031abf3674,tg:lhpr:10267,Items,1,tr:lh:2432,,D 1175 / I (Doos 3),isad:lh:127006,Genummerd rechtsboven: 4,,
9542356b-2c3c-50cd-a2f4-cd031abf3674,tg:lhpr:10267,Items,2,tr:lh:2432,47442/175,D 1175 / I (Doos 3),isad:lh:127006,Genummerd rechtsboven: 3,,
9542356b-2c3c-50cd-a2f4-cd031abf3674,tg:lhpr:10267,Items,3,tr:lh:2432,47442/166,D 1175 / I (Doos 3),isad:lh:127006,Genummerd rechtsboven: 2,,
be07c720-c02b-50c0-b0c9-15d381365f96,tg:lhpr:2476,Items,1,tr:lh:1406,24074,"Planex GP / IX, 2",,De kleuren tussen de twee prenten verschillen onderling.,,
be07c720-c02b-50c0-b0c9-15d381365f96,tg:lhpr:2476,Items,2,tr:lh:9919,147269/27,"Planex GP / IX, 2",isad:lh:96411,De kleuren tussen de twee prenten verschillen onderling.,,
61d1a5a3-ba2a-50c9-9546-fb0d91697de2,tg:lhpr:1718,Items,1,tr:lh:9976,20644/8,Planex KP / C 34,,(2) Uit Conscience's werken roy. :Uitg. A.W. ...(?)_,,
61d1a5a3-ba2a-50c9-9546-fb0d91697de2,tg:lhpr:1718,Items,2,tr:lh:6356,146171,Planex KP / C 34,isad:lh:96263,(2) Uit Conscience's werken roy. :Uitg. A.W. ...(?)_,,
0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,tg:lhpr:8169,Items,1,tr:lh:2637,51975/4,Planex GP / C 3773,isad:lh:96411,,,
0f07f0d6-c42c-5831-a9a2-e98ce8cf8fe4,tg:lhpr:8169,Items,2,,219727,Planex GP / C 3773,isad:lh:96411,Afkomstig uit het Kabinet Eekhoud in de Stadsbibliotheek,,
04a44421-c371-5bff-ab03-fdfa6ca172f4,tg:lhpr:1467,Items,1,tr:lh:2212,43532/1,"Planex GP / IX, 2",,(3) Deze prent is gekleefd op karton,,
04a44421-c371-5bff-ab03-fdfa6ca172f4,tg:lhpr:1467,Items,2,tr:lh:2400,45794/1,,,(3) Deze prent is gekleefd op karton,,
04a44421-c371-5bff-ab03-fdfa6ca172f4,tg:lhpr:1467,Items,3,tr:lh:4795,104523,Planex KP / B 365,isad:lh:96261,(3) Deze prent is gekleefd op karton,,
e85c88d3-ba74-5510-a01f-673b1357d61e,tg:lhpr:2877,Items,1,,161463,S 6225/I Planex GP,,De (machinaal) vervaardigde prent zit in een map met levensbeschrijving en informatie over het oeuvre.,,
e85c88d3-ba74-5510-a01f-673b1357d61e,tg:lhpr:2877,Items,2,,221393,S 6225/I Planex GP,,De (machinaal) vervaardigde prent zit in een map met levensbeschrijving en informatie over het oeuvre.,,
3060c713-a580-51ea-8c5a-1ad0060b9c61,tg:lhpr:9554,Items,1,tr:lh:2212,43532,"Planex GP / X, 3",,,,
3060c713-a580-51ea-8c5a-1ad0060b9c61,tg:lhpr:9554,Items,2,,geen inschrijvingsnummer,"Planex GT / VI,7",,,,
05862d52-d08d-52ad-8ac0-b892704b4b8b,tg:lhpr:2230,Items,1,tr:lh:1647,31070,Planex KP / L 1384,isad:lh:96321,,,
05862d52-d08d-52ad-8ac0-b892704b4b8b,tg:lhpr:2230,Items,2,tr:lh:5800,121338,Planex KP / L 1384,isad:lh:96321,,,
4b18b7a3-d900-5f2a-a219-e405b05134c2,tg:lhpr:5582,Items,1,tr:lh:5,138,Planex KP / S 4414,,,,
4b18b7a3-d900-5f2a-a219-e405b05134c2,tg:lhpr:5582,Items,2,tr:lh:632,12516,Planex KP / S 4414,,,,
d6005192-690c-5ec6-bb5b-ddc8d812c19c,tg:lhpr:2178,Items,1,tr:lh:289,5501,Planex KP / H 635,isad:lh:96289,(4) In bezit van AMVC : 07-01-1935,,
d6005192-690c-5ec6-bb5b-ddc8d812c19c,tg:lhpr:2178,Items,2,,27381/152,Planex KP / H 635,,(4) In bezit van AMVC : 07-01-1935,,
d6005192-690c-5ec6-bb5b-ddc8d812c19c,tg:lhpr:2178,Items,3,tr:lh:2640,52033,Planex KP / H 635,,(4) In bezit van AMVC : 07-01-1935,,
d6005192-690c-5ec6-bb5b-ddc8d812c19c,tg:lhpr:2178,Items,4,,87523/2,Planex KP / H 635,,(4) In bezit van AMVC : 07-01-1935,,
0b113d41-871e-5060-8943-303201dd20b9,tg:lhpr:9299,Items,1,,17561,Planex GP / C 34,,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
0b113d41-871e-5060-8943-303201dd20b9,tg:lhpr:9299,Items,2,tr:lh:2868,57321,Planex GP / C 34,isad:lh:96302,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
0b113d41-871e-5060-8943-303201dd20b9,tg:lhpr:9299,Items,3,tr:lh:5693,115201/12,Planex GP / C 34,isad:lh:96682,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
0b113d41-871e-5060-8943-303201dd20b9,tg:lhpr:9299,Items,4,tr:lh:5774,118749,Planex GP / C 34,isad:lh:96684,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
0b113d41-871e-5060-8943-303201dd20b9,tg:lhpr:9299,Items,5,tr:lh:6356,146170,Planex GP / C 34,isad:lh:96263,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
2dbb4bec-a6b9-53ae-a775-e59cdc961d76,tg:lhpr:3179,Items,1,,179512,B 888 / I,,,,
2dbb4bec-a6b9-53ae-a775-e59cdc961d76,tg:lhpr:3179,Items,2,,219363,B 888 / I,,,,
ebbbe1a8-11ad-570d-94a0-db2ef1591fbe,tg:lhpr:10303,Items,1,tr:lh:2432,47441/36,D 1175 / I (Doos 3),isad:lh:127006,,,
ebbbe1a8-11ad-570d-94a0-db2ef1591fbe,tg:lhpr:10303,Items,2,tr:lh:2432,47442/167,D 1175 / I (Doos 3),isad:lh:127006,Roefdruk,,
02f0f343-3a2f-5719-89a4-9a046c90abd7,tg:lhpr:2050,Items,1,,27381/485,Planex KP / G 3625,,,,
02f0f343-3a2f-5719-89a4-9a046c90abd7,tg:lhpr:2050,Items,2,tr:lh:1762,32442,Planex KP / G 3625,,,,
02f0f343-3a2f-5719-89a4-9a046c90abd7,tg:lhpr:2050,Items,3,,100587,Planex KP / G 3625,,,,
02f0f343-3a2f-5719-89a4-9a046c90abd7,tg:lhpr:2050,Items,4,tr:lh:5683,114938,Planex KP / G 3625,isad:lh:96256,,,
496de063-7bbd-5f70-aec8-42a6db1e8462,tg:lhpr:10315,Items,1,tr:lh:2432,47441/37,D 1175 / I (Doos 3),isad:lh:127006,,,
496de063-7bbd-5f70-aec8-42a6db1e8462,tg:lhpr:10315,Items,2,tr:lh:2432,47442/169,,,,,
3ee49449-19b7-5cb5-bed9-1213147cf945,tg:lhpr:188,Items,1,tr:lh:5514,108578,Planex KP / B 1333,isad:lh:96252,"(1) Gepubliceerd in _De Bibliotheekgids_, jg. 5 nr. 5, 15 mei 1926",,
3ee49449-19b7-5cb5-bed9-1213147cf945,tg:lhpr:188,Items,2,,111770,Planex KP / B 1333,isad:lh:96252,"(1) Gepubliceerd in _De Bibliotheekgids_, jg. 5 nr. 5, 15 mei 1926",,
6962a48a-7030-5bd5-b45e-97390f8cd390,tg:lhpr:6802,Items,1,tr:lh:604,11656/A,I 353/I Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
6962a48a-7030-5bd5-b45e-97390f8cd390,tg:lhpr:6802,Items,2,tr:lh:692,14401/A,I 353/I Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
6962a48a-7030-5bd5-b45e-97390f8cd390,tg:lhpr:6802,Items,3,,86995/A,I 353/I Planex GT 353,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
6962a48a-7030-5bd5-b45e-97390f8cd390,tg:lhpr:6802,Items,4,tr:lh:139964,,,isad:lh:144190,,,S 935 / 471
d5fd3bb5-e152-5670-8f97-47a218cf6868,tg:lhpr:2325,Items,1,tr:lh:241,4808,Planex KP / M 762,isad:lh:96363,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
d5fd3bb5-e152-5670-8f97-47a218cf6868,tg:lhpr:2325,Items,2,,11888,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
d5fd3bb5-e152-5670-8f97-47a218cf6868,tg:lhpr:2325,Items,3,tr:lh:1660,29604,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
d5fd3bb5-e152-5670-8f97-47a218cf6868,tg:lhpr:2325,Items,4,tr:lh:2790,57663/1,Planex KP / M 762,,"(4) _Aan Mevrouw A. de Weert, de begaafde Kunstschilderes, met mijn beste
hulde._;(5) _""""Houdt u recht en ziet niet omme!"""" / """"Rust roest!"""" / Aan de
wakkere jongens van """"De Vlaamse Wacht"""" volgaarne, op hun vereerend verlangen,
voor hun nationaal """"pantheon"""" geschonken / 27 Februari '94-den tweede dag na
de hulde : aan Vader de Beucker._",,
