ResourceID,brocade.id,card,order,kenmerken.rubobjnrgr,isaad,Associated Archive
408eb9eb-da03-51d2-be0a-9730a15ee1e3,tg:rubgr:1578,e73_AssociatedArchives,2,AFG_045,isad:rub:2975,"dlod={""name"":""Map 2 (AFG_045)"",""ark"":""ark:/86530/x0/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f"",""uri"":""/repositories/13/archival_objects/174517"",""id"":""isad:rub:2975"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_045)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
98ddbd0d-35ae-5c19-859e-ebc46809785a,tg:rubgr:4473,e73_AssociatedArchives,2,AFG_015,isad:rub:2945,"dlod={""name"":""Map 5 (AFG_015)"",""ark"":""ark:/86530/x0/914d1358-bfcf-568d-9cb0-0958a0a8bf0d"",""uri"":""/repositories/13/archival_objects/174480"",""id"":""isad:rub:2945"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 5 (AFG_015)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
610d6181-2227-52db-b6d8-42af13ab1c1f,tg:rubgr:609,e73_AssociatedArchives,2,AFG_011,isad:rub:2941,"dlod={""name"":""Map 1 (AFG_011)"",""ark"":""ark:/86530/x0/b397447c-8770-536c-aeec-58bab2d5c771"",""uri"":""/repositories/13/archival_objects/174476"",""id"":""isad:rub:2941"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_011)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
610d6181-2227-52db-b6d8-42af13ab1c1f,tg:rubgr:609,e73_AssociatedArchives,3,AFG_021,isad:rub:2951,"dlod={""name"":""Map 3 (AFG_021)"",""ark"":""ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e"",""uri"":""/repositories/13/archival_objects/174488"",""id"":""isad:rub:2951"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_021)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,e73_AssociatedArchives,2,AFG_004,isad:rub:2934,"dlod={""name"":""Map 2 (AFG_004)"",""ark"":""ark:/86530/x0/16df42a9-12b0-5440-8a47-5ecf1a6559d9"",""uri"":""/repositories/13/archival_objects/174466"",""id"":""isad:rub:2934"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""II: Icarus / Adoration""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_004)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,e73_AssociatedArchives,3,AFG_005,isad:rub:2935,"dlod={""name"":""Map 1 (AFG_005)"",""ark"":""ark:/86530/x0/d2d2d9a8-fa87-5149-ab64-a4631a2680a3"",""uri"":""/repositories/13/archival_objects/174468"",""id"":""isad:rub:2935"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""III: Carnival \u0026 Lent / Proverbs / Children's Games""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_005)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
9d062136-556c-5c11-bafe-1223e97243be,tg:rubgr:4487,e73_AssociatedArchives,4,AFG_006,isad:rub:2936,"dlod={""name"":""Map 2 (AFG_006)"",""ark"":""ark:/86530/x0/60e66e6f-9215-5084-a0bb-5c64fd44667a"",""uri"":""/repositories/13/archival_objects/174469"",""id"":""isad:rub:2936"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""III: Carnival \u0026 Lent / Proverbs / Children's Games""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_006)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
faf0e9f9-8e75-5c1f-8921-611b132c66e7,tg:rubgr:3468,e73_AssociatedArchives,2,AFG_020,isad:rub:2950,"dlod={""name"":""Map 2 (AFG_020)"",""ark"":""ark:/86530/x0/d6f8d586-3f97-55ce-b837-83138c7a61e3"",""uri"":""/repositories/13/archival_objects/174487"",""id"":""isad:rub:2950"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_020)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
cc95cf12-c5ab-5434-a3af-eb563f52b1cd,tg:rubgr:1218,e73_AssociatedArchives,2,AFG_031,isad:rub:2961,"dlod={""name"":""Map 3 (AFG_031)"",""ark"":""ark:/86530/x0/3f732982-e435-583f-8a42-8fdfdf69b2b1"",""uri"":""/repositories/13/archival_objects/174500"",""id"":""isad:rub:2961"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""IX: Massacre of Innocents / Numbering at Bethlehem""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_031)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
3c736b76-39de-57f7-bad9-14a79a517ba5,tg:rubgr:5348,e73_AssociatedArchives,2,AFG_039,isad:rub:2969,"dlod={""name"":""Map 2 (AFG_039)"",""ark"":""ark:/86530/x0/1a0741cb-5346-52b8-bb5e-5f8dc9f5e753"",""uri"":""/repositories/13/archival_objects/174510"",""id"":""isad:rub:2969"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XI: Bird Trap / Sermon of St John / Conversion of Paul / Adoration in Snow / Crupples / Cockaigne""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_039)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
3c736b76-39de-57f7-bad9-14a79a517ba5,tg:rubgr:5348,e73_AssociatedArchives,3,AFG_040,isad:rub:2970,"dlod={""name"":""Map 3 (AFG_040)"",""ark"":""ark:/86530/x0/29cedf70-4253-5566-ab93-c358a218414e"",""uri"":""/repositories/13/archival_objects/174511"",""id"":""isad:rub:2970"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XI: Bird Trap / Sermon of St John / Conversion of Paul / Adoration in Snow / Crupples / Cockaigne""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_040)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
c877a5a3-2d45-57b9-9acd-4a821b9dbfe4,tg:rubgr:4007,e73_AssociatedArchives,2,AFG_022,isad:rub:2952,"dlod={""name"":""Map 1 (AFG_022)"",""ark"":""ark:/86530/x0/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0"",""uri"":""/repositories/13/archival_objects/174490"",""id"":""isad:rub:2952"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VIII: Months""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_022)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
c877a5a3-2d45-57b9-9acd-4a821b9dbfe4,tg:rubgr:4007,e73_AssociatedArchives,3,AFG_034,isad:rub:2964,"dlod={""name"":""Map 1 (AFG_034)"",""ark"":""ark:/86530/x0/9247fce9-de4b-53a6-96b4-4edc48208edb"",""uri"":""/repositories/13/archival_objects/174504"",""id"":""isad:rub:2964"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""X: Weddings / Peasants Dance""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_034)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
7148c8fd-6c76-5382-b621-15be48de3d33,tg:rubgr:1547,e73_AssociatedArchives,2,AFG_014,isad:rub:2944,"dlod={""name"":""Map 4 (AFG_014)"",""ark"":""ark:/86530/x0/ebd0b9f2-4ffe-5716-a026-a4089452127e"",""uri"":""/repositories/13/archival_objects/174479"",""id"":""isad:rub:2944"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_014)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
4631b888-43e7-5dbf-a4b7-614c6b483680,tg:rubgr:4371,e73_AssociatedArchives,2,AFG_024,isad:rub:2954,"dlod={""name"":""Map 3 (AFG_024)"",""ark"":""ark:/86530/x0/1f85698f-fffc-5dd3-8512-f96ac74b47d3"",""uri"":""/repositories/13/archival_objects/174492"",""id"":""isad:rub:2954"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VIII: Months""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_024)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
5abb2621-f9a6-5576-aea5-032a50097c62,tg:rubgr:4209,e73_AssociatedArchives,2,AFG_019,isad:rub:2949,"dlod={""name"":""Map 1 (AFG_019)"",""ark"":""ark:/86530/x0/a2831777-5bc3-554f-9665-14ef4be7053d"",""uri"":""/repositories/13/archival_objects/174486"",""id"":""isad:rub:2949"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_019)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
43f36897-e33f-58c8-aeb8-a9f5d769134e,tg:rubgr:4534,e73_AssociatedArchives,2,AFG_022,isad:rub:2952,"dlod={""name"":""Map 1 (AFG_022)"",""ark"":""ark:/86530/x0/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0"",""uri"":""/repositories/13/archival_objects/174490"",""id"":""isad:rub:2952"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VIII: Months""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_022)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
e0a7589a-f6c2-5836-932f-d4884e731c07,tg:rubgr:5146,e73_AssociatedArchives,2,AFG_021,isad:rub:2951,"dlod={""name"":""Map 3 (AFG_021)"",""ark"":""ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e"",""uri"":""/repositories/13/archival_objects/174488"",""id"":""isad:rub:2951"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_021)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
2c0df62c-af69-5f2e-8f05-a588516431a2,tg:rubgr:2110,e73_AssociatedArchives,2,AFG_010,isad:rub:2940,"dlod={""name"":""Map 3 (AFG_010)"",""ark"":""ark:/86530/x0/0b0926d5-bcda-5383-be61-b96eb86fe671"",""uri"":""/repositories/13/archival_objects/174474"",""id"":""isad:rub:2940"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""IV: Rebel Angels / Triumph of Death / Dulle Griet""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_010)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
2c0df62c-af69-5f2e-8f05-a588516431a2,tg:rubgr:2110,e73_AssociatedArchives,3,AFG_045,isad:rub:2975,"dlod={""name"":""Map 2 (AFG_045)"",""ark"":""ark:/86530/x0/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f"",""uri"":""/repositories/13/archival_objects/174517"",""id"":""isad:rub:2975"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_045)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
2c0df62c-af69-5f2e-8f05-a588516431a2,tg:rubgr:2110,e73_AssociatedArchives,4,AFG_048,isad:rub:2978,"dlod={""name"":""Map 5 (AFG_048)"",""ark"":""ark:/86530/x0/579336f4-ccc0-59ff-a0a0-13fe522fe60a"",""uri"":""/repositories/13/archival_objects/174520"",""id"":""isad:rub:2978"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 5 (AFG_048)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
13c34e08-6485-5ecd-872a-7676aa4a7671,tg:rubgr:5156,e73_AssociatedArchives,2,AFG_021,isad:rub:2951,"dlod={""name"":""Map 3 (AFG_021)"",""ark"":""ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e"",""uri"":""/repositories/13/archival_objects/174488"",""id"":""isad:rub:2951"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_021)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
4291a9bc-a86d-517c-a68b-d953982c92cf,tg:rubgr:4783,e73_AssociatedArchives,2,AFG_125,isad:rub:3047,"dlod={""name"":""32: Bruegel and Raphael - Festschrift (AFG_125)"",""ark"":""ark:/86530/x0/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086"",""uri"":""/repositories/13/archival_objects/174594"",""id"":""isad:rub:3047"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""32: Bruegel and Raphael - Festschrift (AFG_125)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
03b0ff97-f4cd-5ffe-977c-5d90707e2853,tg:rubgr:4927,e73_AssociatedArchives,2,AFG_013,isad:rub:2943,"dlod={""name"":""Map 3 (AFG_013)"",""ark"":""ark:/86530/x0/6b256723-5571-534f-a505-2a1815bd0174"",""uri"":""/repositories/13/archival_objects/174478"",""id"":""isad:rub:2943"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_013)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
0265a84a-7f33-5fee-8cd7-147a41a73945,tg:rubgr:1870,e73_AssociatedArchives,2,AFG_044,isad:rub:2974,"dlod={""name"":""Map 1 (AFG_044)"",""ark"":""ark:/86530/x0/b9be9768-7480-5e92-a83e-1208dfd73c6c"",""uri"":""/repositories/13/archival_objects/174516"",""id"":""isad:rub:2974"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_044)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
6791a5f3-408c-519a-92b7-9a42d881583e,tg:rubgr:4766,e73_AssociatedArchives,2,AFG_125,isad:rub:3047,"dlod={""name"":""32: Bruegel and Raphael - Festschrift (AFG_125)"",""ark"":""ark:/86530/x0/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086"",""uri"":""/repositories/13/archival_objects/174594"",""id"":""isad:rub:3047"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""32: Bruegel and Raphael - Festschrift (AFG_125)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
a6154225-e0a1-5ce6-a47d-db1b686f4747,tg:rubgr:480,e73_AssociatedArchives,2,AFG_006,isad:rub:2936,"dlod={""name"":""Map 2 (AFG_006)"",""ark"":""ark:/86530/x0/60e66e6f-9215-5084-a0bb-5c64fd44667a"",""uri"":""/repositories/13/archival_objects/174469"",""id"":""isad:rub:2936"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""III: Carnival \u0026 Lent / Proverbs / Children's Games""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_006)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,e73_AssociatedArchives,2,AFG_017,isad:rub:2947,"dlod={""name"":""Map 2 (AFG_017)"",""ark"":""ark:/86530/x0/5f34d27e-7bd6-5644-a631-8da8388d2142"",""uri"":""/repositories/13/archival_objects/174483"",""id"":""isad:rub:2947"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VI: Naples / Babel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 2 (AFG_017)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,e73_AssociatedArchives,3,AFG_018,isad:rub:2948,"dlod={""name"":""Map 3 (AFG_018)"",""ark"":""ark:/86530/x0/7f3ae116-5b5c-550e-9a80-eee29eb7679d"",""uri"":""/repositories/13/archival_objects/174484"",""id"":""isad:rub:2948"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VI: Naples / Babel""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_018)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,e73_AssociatedArchives,4,AFG_021,isad:rub:2951,"dlod={""name"":""Map 3 (AFG_021)"",""ark"":""ark:/86530/x0/c35447a0-a6ac-5ce4-aa37-3d560680432e"",""uri"":""/repositories/13/archival_objects/174488"",""id"":""isad:rub:2951"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VII: Procession to Calvary / Adoration / Adulteress""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_021)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
1bccb62e-3661-5a85-a8d7-ac33ec926d6f,tg:rubgr:4133,e73_AssociatedArchives,2,AFG_015,isad:rub:2945,"dlod={""name"":""Map 5 (AFG_015)"",""ark"":""ark:/86530/x0/914d1358-bfcf-568d-9cb0-0958a0a8bf0d"",""uri"":""/repositories/13/archival_objects/174480"",""id"":""isad:rub:2945"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 5 (AFG_015)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
2a60ce34-0374-54ae-b2f2-9f2941ff1567,tg:rubgr:4123,e73_AssociatedArchives,2,AFG_003,isad:rub:2933,"dlod={""name"":""Map 1 (AFG_003)"",""ark"":""ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe"",""uri"":""/repositories/13/archival_objects/174465"",""id"":""isad:rub:2933"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""II: Icarus / Adoration""],""resourceName"":""Archief van Fritz Grossmann"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/2252"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_003)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}"
