ResourceID,brocade.id,card,order,archiefstuknummer,title,volgnummer,note
7175314d-c903-5dce-a84b-2d30f3df06bc,tg:rubgr:2339_#1,e22_OtherIdentifiers,1,AFG_077_023,,,
7175314d-c903-5dce-a84b-2d30f3df06bc,tg:rubgr:2339_#1,e22_OtherIdentifiers,1,,AFG_077_023,,
711d6152-4bc1-549d-a251-a2eec68d26da,tg:rubgr:3633_#1,e22_OtherIdentifiers,1,AFG_097_079,,,
711d6152-4bc1-549d-a251-a2eec68d26da,tg:rubgr:3633_#1,e22_OtherIdentifiers,1,,AFG_097_079,,
92224513-18a8-5815-b133-93995d353977,tg:rubgr:207_#1,e22_OtherIdentifiers,1,AFG_004_020,,,
92224513-18a8-5815-b133-93995d353977,tg:rubgr:207_#1,e22_OtherIdentifiers,1,,AFG_004_020,,
86a0690e-30b4-520d-8919-ed75450ba3b2,tg:rubgr:4868_#1,e22_OtherIdentifiers,1,AFG_135_014,,,
86a0690e-30b4-520d-8919-ed75450ba3b2,tg:rubgr:4868_#1,e22_OtherIdentifiers,1,,AFG_135_014,,
5980f6f3-9771-5c20-a703-cf98d29aa12a,tg:rubgr:4089_#1,e22_OtherIdentifiers,1,AFG_108_010,,,
5980f6f3-9771-5c20-a703-cf98d29aa12a,tg:rubgr:4089_#1,e22_OtherIdentifiers,1,,AFG_108_010,,
37432a25-75b8-5007-8e5e-8e98d37c77f3,tg:rubgr:3946_#1,e22_OtherIdentifiers,1,AFG_102_061,,,
37432a25-75b8-5007-8e5e-8e98d37c77f3,tg:rubgr:3946_#1,e22_OtherIdentifiers,1,,AFG_102_061,,
b5ac3591-9b1e-54c0-8e61-88310e968971,tg:rubgr:4099_#1,e22_OtherIdentifiers,1,AFG_108_020,,,
b5ac3591-9b1e-54c0-8e61-88310e968971,tg:rubgr:4099_#1,e22_OtherIdentifiers,1,,AFG_108_020,,
1015fd89-b4ae-56af-b56c-e422332c3d8b,tg:rubgr:452_#1,e22_OtherIdentifiers,1,AFG_009_041,,,
1015fd89-b4ae-56af-b56c-e422332c3d8b,tg:rubgr:452_#1,e22_OtherIdentifiers,1,,AFG_009_041,,
f8f37a31-0e4b-5936-8f05-5c854f939ff4,tg:rubgr:83_#1,e22_OtherIdentifiers,1,AFG_003_011,,,
f8f37a31-0e4b-5936-8f05-5c854f939ff4,tg:rubgr:83_#1,e22_OtherIdentifiers,1,,AFG_003_011,,
3d7eadab-8383-586d-a98f-f09e1d278b6c,tg:rubgr:2390_#1,e22_OtherIdentifiers,1,AFG_077_074,,,
3d7eadab-8383-586d-a98f-f09e1d278b6c,tg:rubgr:2390_#1,e22_OtherIdentifiers,1,,AFG_077_074,,
f346a2c4-b490-52ee-a5c5-ad44fe931b59,tg:rubgr:1192_#1,e22_OtherIdentifiers,1,AFG_029_001,,,
f346a2c4-b490-52ee-a5c5-ad44fe931b59,tg:rubgr:1192_#1,e22_OtherIdentifiers,1,,AFG_029_001,,
c84f0750-aafe-5eb4-89a6-6d270a69fe0d,tg:rubgr:442_#1,e22_OtherIdentifiers,1,AFG_009_031,,,
c84f0750-aafe-5eb4-89a6-6d270a69fe0d,tg:rubgr:442_#1,e22_OtherIdentifiers,1,,AFG_009_031,,
197491c5-fd83-5075-9b8c-5e9138e798a2,tg:rubgr:1973_#1,e22_OtherIdentifiers,1,AFG_055_004,,,
197491c5-fd83-5075-9b8c-5e9138e798a2,tg:rubgr:1973_#1,e22_OtherIdentifiers,1,,AFG_055_004,,
d481c58a-9824-529d-bd4c-c63fe24b61c4,tg:rubgr:93_#1,e22_OtherIdentifiers,1,AFG_003_021,,,
d481c58a-9824-529d-bd4c-c63fe24b61c4,tg:rubgr:93_#1,e22_OtherIdentifiers,1,,AFG_003_021,,
8da312eb-459a-5cd0-9c96-d58bfb82c59b,tg:rubgr:2817_#1,e22_OtherIdentifiers,1,AFG_086_075,,,
8da312eb-459a-5cd0-9c96-d58bfb82c59b,tg:rubgr:2817_#1,e22_OtherIdentifiers,1,,AFG_086_075,,
f58199b5-ad10-5d94-bcfd-d6c05a8cd255,tg:rubgr:734_#1,e22_OtherIdentifiers,1,AFG_017_027,,,
f58199b5-ad10-5d94-bcfd-d6c05a8cd255,tg:rubgr:734_#1,e22_OtherIdentifiers,1,,AFG_017_027,,
ca4de59f-7a7d-56af-b295-a7f218498284,tg:rubgr:724_#1,e22_OtherIdentifiers,1,AFG_017_017,,,
ca4de59f-7a7d-56af-b295-a7f218498284,tg:rubgr:724_#1,e22_OtherIdentifiers,1,,AFG_017_017,,
72f9ec6e-b9b2-540f-a147-26cb0cdfad37,tg:rubgr:2807_#1,e22_OtherIdentifiers,1,AFG_086_065,,,
72f9ec6e-b9b2-540f-a147-26cb0cdfad37,tg:rubgr:2807_#1,e22_OtherIdentifiers,1,,AFG_086_065,,
833f82b0-1840-594f-83a1-18df0e70d541,tg:rubgr:4297_#1,e22_OtherIdentifiers,1,AFG_111_092,,,
833f82b0-1840-594f-83a1-18df0e70d541,tg:rubgr:4297_#1,e22_OtherIdentifiers,1,,AFG_111_092,,
af57d560-4f26-5b3f-a1da-3d9bc4315d4f,tg:rubgr:980_#1,e22_OtherIdentifiers,1,AFG_022_013,,,
af57d560-4f26-5b3f-a1da-3d9bc4315d4f,tg:rubgr:980_#1,e22_OtherIdentifiers,1,,AFG_022_013,,
62879bb0-3307-5bd3-9968-cf96a852ae56,tg:rubgr:4287_#1,e22_OtherIdentifiers,1,AFG_111_082,,,
62879bb0-3307-5bd3-9968-cf96a852ae56,tg:rubgr:4287_#1,e22_OtherIdentifiers,1,,AFG_111_082,,
d13765e5-5185-5fe0-9208-5225b9150e55,tg:rubgr:990_#1,e22_OtherIdentifiers,1,AFG_022_023,,,
d13765e5-5185-5fe0-9208-5225b9150e55,tg:rubgr:990_#1,e22_OtherIdentifiers,1,,AFG_022_023,,
43ca2269-5394-512c-b935-29dbffa3a866,tg:rubgr:103_#1,e22_OtherIdentifiers,1,AFG_003_031,,,
43ca2269-5394-512c-b935-29dbffa3a866,tg:rubgr:103_#1,e22_OtherIdentifiers,1,,AFG_003_031,,
c2d007b8-abfb-5276-9640-e0b907508f4f,tg:rubgr:113_#1,e22_OtherIdentifiers,1,AFG_003_041,,,
c2d007b8-abfb-5276-9640-e0b907508f4f,tg:rubgr:113_#1,e22_OtherIdentifiers,1,,AFG_003_041,,
9fe9509b-764d-572b-8d8b-7a0fdd52b47c,tg:rubgr:2875_#1,e22_OtherIdentifiers,1,AFG_086_133,,,
9fe9509b-764d-572b-8d8b-7a0fdd52b47c,tg:rubgr:2875_#1,e22_OtherIdentifiers,1,,AFG_086_133,,
10aba7aa-eedd-5ea5-92d2-fdebf0e235db,tg:rubgr:756_#1,e22_OtherIdentifiers,1,AFG_017_049,,,
10aba7aa-eedd-5ea5-92d2-fdebf0e235db,tg:rubgr:756_#1,e22_OtherIdentifiers,1,,AFG_017_049,,
1ce9539b-21c3-55f4-b3b7-e9f6a1016743,tg:rubgr:2094_#1,e22_OtherIdentifiers,1,AFG_058_008,,,
1ce9539b-21c3-55f4-b3b7-e9f6a1016743,tg:rubgr:2094_#1,e22_OtherIdentifiers,1,,AFG_058_008,,
8c064c2a-0583-5c92-bef4-e9d7e9b96cc3,tg:rubgr:746_#1,e22_OtherIdentifiers,1,AFG_017_039,,,
8c064c2a-0583-5c92-bef4-e9d7e9b96cc3,tg:rubgr:746_#1,e22_OtherIdentifiers,1,,AFG_017_039,,
0ed13ee5-32f1-5c9a-a7d8-2c3ec5f4e635,tg:rubgr:2865_#1,e22_OtherIdentifiers,1,AFG_086_123,,,
0ed13ee5-32f1-5c9a-a7d8-2c3ec5f4e635,tg:rubgr:2865_#1,e22_OtherIdentifiers,1,,AFG_086_123,,
4322e961-5b16-51af-a48c-2b5742f17d6b,tg:rubgr:1296_#1,e22_OtherIdentifiers,1,AFG_034_011,,,
4322e961-5b16-51af-a48c-2b5742f17d6b,tg:rubgr:1296_#1,e22_OtherIdentifiers,1,,AFG_034_011,,
e9c477d6-34d0-582c-bf98-ff239b6de210,tg:rubgr:3780_#1,e22_OtherIdentifiers,1,AFG_099_018,,,
e9c477d6-34d0-582c-bf98-ff239b6de210,tg:rubgr:3780_#1,e22_OtherIdentifiers,1,,AFG_099_018,,
916a5041-cc29-5f1e-9636-753d215bf344,tg:rubgr:430_#1,e22_OtherIdentifiers,1,AFG_009_019,,,
916a5041-cc29-5f1e-9636-753d215bf344,tg:rubgr:430_#1,e22_OtherIdentifiers,1,,AFG_009_019,,
20a08ecd-40bf-5127-9d7f-e04a34e71057,tg:rubgr:548_#1,e22_OtherIdentifiers,1,AFG_011_007,,,
20a08ecd-40bf-5127-9d7f-e04a34e71057,tg:rubgr:548_#1,e22_OtherIdentifiers,1,,AFG_011_007,,
6c932602-f862-5933-ae84-46ced5949fb1,tg:rubgr:1098_#1,e22_OtherIdentifiers,1,AFG_023_046,,,
6c932602-f862-5933-ae84-46ced5949fb1,tg:rubgr:1098_#1,e22_OtherIdentifiers,1,,AFG_023_046,,
546dcb50-255f-5673-bb3a-58bf2b2a8443,tg:rubgr:420_#1,e22_OtherIdentifiers,1,AFG_009_009,,,
546dcb50-255f-5673-bb3a-58bf2b2a8443,tg:rubgr:420_#1,e22_OtherIdentifiers,1,,AFG_009_009,,
289554a1-4b9b-5232-9b28-bbf268b0ab28,tg:rubgr:3790_#1,e22_OtherIdentifiers,1,AFG_099_028,,,
289554a1-4b9b-5232-9b28-bbf268b0ab28,tg:rubgr:3790_#1,e22_OtherIdentifiers,1,,AFG_099_028,,
00586fee-d138-5e69-8cb2-b3572f80514e,tg:rubgr:1869_#1,e22_OtherIdentifiers,1,AFG_050_022,,,
00586fee-d138-5e69-8cb2-b3572f80514e,tg:rubgr:1869_#1,e22_OtherIdentifiers,1,,AFG_050_022,,
3e7e1edd-d134-521a-b3da-7296bd281b15,tg:rubgr:1911_#1,e22_OtherIdentifiers,1,AFG_054_002,,,
3e7e1edd-d134-521a-b3da-7296bd281b15,tg:rubgr:1911_#1,e22_OtherIdentifiers,1,,AFG_054_002,,
deb0f4e7-9965-59ec-8a75-9953f3bd032f,tg:rubgr:4193_#1,e22_OtherIdentifiers,1,AFG_110_004,,,
deb0f4e7-9965-59ec-8a75-9953f3bd032f,tg:rubgr:4193_#1,e22_OtherIdentifiers,1,,AFG_110_004,,
0d94cafb-4039-5fca-a617-25bdae149e2c,tg:rubgr:265_#1,e22_OtherIdentifiers,1,AFG_005_029,,,
0d94cafb-4039-5fca-a617-25bdae149e2c,tg:rubgr:265_#1,e22_OtherIdentifiers,1,,AFG_005_029,,
55195405-a9c5-5821-8b56-a1d6d7e9a4f8,tg:rubgr:4972_#1,e22_OtherIdentifiers,1,AFG_137_007,,,
55195405-a9c5-5821-8b56-a1d6d7e9a4f8,tg:rubgr:4972_#1,e22_OtherIdentifiers,1,,AFG_137_007,,
0e24837d-a455-5a0a-b56c-28723322ecbc,tg:rubgr:275_#1,e22_OtherIdentifiers,1,AFG_005_039,,,
0e24837d-a455-5a0a-b56c-28723322ecbc,tg:rubgr:275_#1,e22_OtherIdentifiers,1,,AFG_005_039,,
dedadb97-a1e2-5bb2-b48d-1087cb152d87,tg:rubgr:3924_#1,e22_OtherIdentifiers,1,AFG_102_039,,,
dedadb97-a1e2-5bb2-b48d-1087cb152d87,tg:rubgr:3924_#1,e22_OtherIdentifiers,1,,AFG_102_039,,
18338360-8b66-5e30-8b9f-7a049188882c,tg:rubgr:4962_#1,e22_OtherIdentifiers,1,AFG_136_090,,,
18338360-8b66-5e30-8b9f-7a049188882c,tg:rubgr:4962_#1,e22_OtherIdentifiers,1,,AFG_136_090,,
56b39b07-a9e1-5a12-9dd4-d21e380f6ca0,tg:rubgr:489_#1,e22_OtherIdentifiers,1,AFG_010_004,,,
56b39b07-a9e1-5a12-9dd4-d21e380f6ca0,tg:rubgr:489_#1,e22_OtherIdentifiers,1,,AFG_010_004,,
b680f9bd-3422-5c0d-bae8-e01cc13fec9b,tg:rubgr:1159_#1,e22_OtherIdentifiers,1,AFG_026_005,,,
b680f9bd-3422-5c0d-bae8-e01cc13fec9b,tg:rubgr:1159_#1,e22_OtherIdentifiers,1,,AFG_026_005,,
55d7248c-281a-59b3-9e80-1faa6566ad1b,tg:rubgr:2233_#1,e22_OtherIdentifiers,1,AFG_069_002,,,
55d7248c-281a-59b3-9e80-1faa6566ad1b,tg:rubgr:2233_#1,e22_OtherIdentifiers,1,,AFG_069_002,,
8ff35221-60f0-5e28-b6c5-2609c4917637,tg:rubgr:3739_#1,e22_OtherIdentifiers,1,AFG_098_047,,,
8ff35221-60f0-5e28-b6c5-2609c4917637,tg:rubgr:3739_#1,e22_OtherIdentifiers,1,,AFG_098_047,,
8d662b25-05de-5fc9-b909-5e88c0095ee8,tg:rubgr:1021_#1,e22_OtherIdentifiers,1,AFG_022_054,,,
8d662b25-05de-5fc9-b909-5e88c0095ee8,tg:rubgr:1021_#1,e22_OtherIdentifiers,1,,AFG_022_054,,
f53793cc-7721-5bfc-b1c0-90f4da710f15,tg:rubgr:4607_#1,e22_OtherIdentifiers,1,AFG_118_033,,,
f53793cc-7721-5bfc-b1c0-90f4da710f15,tg:rubgr:4607_#1,e22_OtherIdentifiers,1,,AFG_118_033,,
00a23e37-f164-5cda-a969-4ce539f43eee,tg:rubgr:58_#1,e22_OtherIdentifiers,1,AFG_002_003,,,
00a23e37-f164-5cda-a969-4ce539f43eee,tg:rubgr:58_#1,e22_OtherIdentifiers,1,,AFG_002_003,,
e8b26d25-8959-53eb-aefb-5ff3c7bc93f8,tg:rubgr:3641_#1,e22_OtherIdentifiers,1,AFG_097_087,,,
e8b26d25-8959-53eb-aefb-5ff3c7bc93f8,tg:rubgr:3641_#1,e22_OtherIdentifiers,1,,AFG_097_087,,
e8f66a12-afda-526c-915b-5c7840bd30f8,tg:rubgr:2223_#1,e22_OtherIdentifiers,1,AFG_068_001,,,
e8f66a12-afda-526c-915b-5c7840bd30f8,tg:rubgr:2223_#1,e22_OtherIdentifiers,1,,AFG_068_001,,
cd64ba47-36c4-517c-98a9-6e0edf3c1b76,tg:rubgr:3729_#1,e22_OtherIdentifiers,1,AFG_098_037,,,
cd64ba47-36c4-517c-98a9-6e0edf3c1b76,tg:rubgr:3729_#1,e22_OtherIdentifiers,1,,AFG_098_037,,
0d77e469-f636-59c5-bef4-3f69141fc5c1,tg:rubgr:5265_#1,e22_OtherIdentifiers,1,AFG_144_049,,,
0d77e469-f636-59c5-bef4-3f69141fc5c1,tg:rubgr:5265_#1,e22_OtherIdentifiers,1,,AFG_144_049,,
3375c2e3-8e3d-5bdf-92ed-2c1af1f6917f,tg:rubgr:499_#1,e22_OtherIdentifiers,1,AFG_010_014,,,
3375c2e3-8e3d-5bdf-92ed-2c1af1f6917f,tg:rubgr:499_#1,e22_OtherIdentifiers,1,,AFG_010_014,,
362c9a00-7aec-5bca-9d29-dca85d9ae0ae,tg:rubgr:1149_#1,e22_OtherIdentifiers,1,AFG_025_001,,,
362c9a00-7aec-5bca-9d29-dca85d9ae0ae,tg:rubgr:1149_#1,e22_OtherIdentifiers,1,,AFG_025_001,,
09ffc0f5-2fd2-5bf1-9665-31ccb0532f58,tg:rubgr:3651_#1,e22_OtherIdentifiers,1,AFG_097_097,,,
09ffc0f5-2fd2-5bf1-9665-31ccb0532f58,tg:rubgr:3651_#1,e22_OtherIdentifiers,1,,AFG_097_097,,
077b315b-78fe-5934-8c9a-b6ef6482292e,tg:rubgr:1031_#1,e22_OtherIdentifiers,1,AFG_022_064,,,
077b315b-78fe-5934-8c9a-b6ef6482292e,tg:rubgr:1031_#1,e22_OtherIdentifiers,1,,AFG_022_064,,
fdff88d0-5f27-545d-a553-df6ca0e161fb,tg:rubgr:4617_#1,e22_OtherIdentifiers,1,AFG_118_043,,,
fdff88d0-5f27-545d-a553-df6ca0e161fb,tg:rubgr:4617_#1,e22_OtherIdentifiers,1,,AFG_118_043,,
a5a2f8b2-d293-5613-b9e1-3727173b0410,tg:rubgr:1674_#1,e22_OtherIdentifiers,1,AFG_045_030,,,
a5a2f8b2-d293-5613-b9e1-3727173b0410,tg:rubgr:1674_#1,e22_OtherIdentifiers,1,,AFG_045_030,,
362ae89a-8e63-5cea-89a3-05c64249b8e8,tg:rubgr:3014_#1,e22_OtherIdentifiers,1,AFG_089_014,,,
362ae89a-8e63-5cea-89a3-05c64249b8e8,tg:rubgr:3014_#1,e22_OtherIdentifiers,1,,AFG_089_014,,
894a568e-7a37-546d-b031-33c98130be0f,tg:rubgr:2476_#1,e22_OtherIdentifiers,1,AFG_083_026,,,
894a568e-7a37-546d-b031-33c98130be0f,tg:rubgr:2476_#1,e22_OtherIdentifiers,1,,AFG_083_026,,
8c429e72-7b83-5c2c-8c62-4260321e5a9c,tg:rubgr:3004_#1,e22_OtherIdentifiers,1,AFG_089_004,,,
8c429e72-7b83-5c2c-8c62-4260321e5a9c,tg:rubgr:3004_#1,e22_OtherIdentifiers,1,,AFG_089_004,,
fdfab597-7a7e-5f8f-99a7-a6f1d116978f,tg:rubgr:1664_#1,e22_OtherIdentifiers,1,AFG_045_020,,,
fdfab597-7a7e-5f8f-99a7-a6f1d116978f,tg:rubgr:1664_#1,e22_OtherIdentifiers,1,,AFG_045_020,,
80a5c353-1672-5bef-8654-a594311bbf29,tg:rubgr:4042_#1,e22_OtherIdentifiers,1,AFG_106_027,,,
80a5c353-1672-5bef-8654-a594311bbf29,tg:rubgr:4042_#1,e22_OtherIdentifiers,1,,AFG_106_027,,
7c073436-2444-5e0c-accf-c91331d1a87c,tg:rubgr:823_#1,e22_OtherIdentifiers,1,AFG_018_012,,,
7c073436-2444-5e0c-accf-c91331d1a87c,tg:rubgr:823_#1,e22_OtherIdentifiers,1,,AFG_018_012,,
8af680b3-8c61-53e1-a381-1f4b0213b132,tg:rubgr:2700_#1,e22_OtherIdentifiers,1,AFG_085_013,,,
8af680b3-8c61-53e1-a381-1f4b0213b132,tg:rubgr:2700_#1,e22_OtherIdentifiers,1,,AFG_085_013,,
dccf2a7c-8f95-53f7-b969-908bb0de18eb,tg:rubgr:3372_#1,e22_OtherIdentifiers,1,AFG_093_035,,,
dccf2a7c-8f95-53f7-b969-908bb0de18eb,tg:rubgr:3372_#1,e22_OtherIdentifiers,1,,AFG_093_035,,
e51fcd36-4768-5cd1-b1fe-f88f735cab93,tg:rubgr:2678_#1,e22_OtherIdentifiers,1,AFG_084_092,,,
e51fcd36-4768-5cd1-b1fe-f88f735cab93,tg:rubgr:2678_#1,e22_OtherIdentifiers,1,,AFG_084_092,,
6704f252-6725-58ef-a120-fbc7e0c71508,tg:rubgr:1512_#1,e22_OtherIdentifiers,1,AFG_040_002,,,
6704f252-6725-58ef-a120-fbc7e0c71508,tg:rubgr:1512_#1,e22_OtherIdentifiers,1,,AFG_040_002,,
f97f1bbd-dff0-5172-a728-633f6467aca8,tg:rubgr:833_#1,e22_OtherIdentifiers,1,AFG_019_004,,,
f97f1bbd-dff0-5172-a728-633f6467aca8,tg:rubgr:833_#1,e22_OtherIdentifiers,1,,AFG_019_004,,
8d23c9f8-a267-5a54-a94f-2777ae81f6ed,tg:rubgr:4324_#1,e22_OtherIdentifiers,1,AFG_111_119,,,
8d23c9f8-a267-5a54-a94f-2777ae81f6ed,tg:rubgr:4324_#1,e22_OtherIdentifiers,1,,AFG_111_119,,
17e9e063-c534-57dc-ba3e-dea468b128e7,tg:rubgr:1502_#1,e22_OtherIdentifiers,1,AFG_039_026,,,
17e9e063-c534-57dc-ba3e-dea468b128e7,tg:rubgr:1502_#1,e22_OtherIdentifiers,1,,AFG_039_026,,
48f2276d-dddc-579f-8bee-270ff5cdf0fb,tg:rubgr:3362_#1,e22_OtherIdentifiers,1,AFG_093_025,,,
48f2276d-dddc-579f-8bee-270ff5cdf0fb,tg:rubgr:3362_#1,e22_OtherIdentifiers,1,,AFG_093_025,,
3263c37d-a7a4-521b-920b-624ea4cb95d7,tg:rubgr:4419_#1,e22_OtherIdentifiers,1,AFG_112_026,,,
3263c37d-a7a4-521b-920b-624ea4cb95d7,tg:rubgr:4419_#1,e22_OtherIdentifiers,1,,AFG_112_026,,
11f7be50-0d72-56f5-8ef5-4cc2792517a3,tg:rubgr:5113_#1,e22_OtherIdentifiers,1,AFG_142_030,,,
11f7be50-0d72-56f5-8ef5-4cc2792517a3,tg:rubgr:5113_#1,e22_OtherIdentifiers,1,,AFG_142_030,,
1b00804b-9a65-540b-84ff-ceba9fe87f09,tg:rubgr:3527_#1,e22_OtherIdentifiers,1,AFG_095_012,,,
1b00804b-9a65-540b-84ff-ceba9fe87f09,tg:rubgr:3527_#1,e22_OtherIdentifiers,1,,AFG_095_012,,
44db1655-9cae-528b-b478-dcb81ace3cd0,tg:rubgr:4561_#1,e22_OtherIdentifiers,1,AFG_116_048,,,
44db1655-9cae-528b-b478-dcb81ace3cd0,tg:rubgr:4561_#1,e22_OtherIdentifiers,1,,AFG_116_048,,
13d17628-fb73-5ddd-bbb8-c8160c6f922f,tg:rubgr:697_#1,e22_OtherIdentifiers,1,AFG_016_030,,,
13d17628-fb73-5ddd-bbb8-c8160c6f922f,tg:rubgr:697_#1,e22_OtherIdentifiers,1,,AFG_016_030,,
a5aeec57-a516-55e6-aa7e-c076df2fb59c,tg:rubgr:1347_#1,e22_OtherIdentifiers,1,AFG_035_013,,,
a5aeec57-a516-55e6-aa7e-c076df2fb59c,tg:rubgr:1347_#1,e22_OtherIdentifiers,1,,AFG_035_013,,
bb169e9e-87fe-5a93-b01d-5bffa81f9cc0,tg:rubgr:687_#1,e22_OtherIdentifiers,1,AFG_016_020,,,
bb169e9e-87fe-5a93-b01d-5bffa81f9cc0,tg:rubgr:687_#1,e22_OtherIdentifiers,1,,AFG_016_020,,
37084969-e5ee-5dc8-9797-b22806d54042,tg:rubgr:1357_#1,e22_OtherIdentifiers,1,AFG_036_010,,,
37084969-e5ee-5dc8-9797-b22806d54042,tg:rubgr:1357_#1,e22_OtherIdentifiers,1,,AFG_036_010,,
7867d044-5011-5385-bc79-8b4bf1ee4878,tg:rubgr:2950_#1,e22_OtherIdentifiers,1,AFG_086_208,,,
7867d044-5011-5385-bc79-8b4bf1ee4878,tg:rubgr:2950_#1,e22_OtherIdentifiers,1,,AFG_086_208,,
7bc1b439-bb1a-5336-9921-8f37307fbe96,tg:rubgr:673_#1,e22_OtherIdentifiers,1,AFG_016_006,,,
7bc1b439-bb1a-5336-9921-8f37307fbe96,tg:rubgr:673_#1,e22_OtherIdentifiers,1,,AFG_016_006,,
ae5cebf9-01e9-5be6-93d7-32dc35f76d33,tg:rubgr:2838_#1,e22_OtherIdentifiers,1,AFG_086_096,,,
ae5cebf9-01e9-5be6-93d7-32dc35f76d33,tg:rubgr:2838_#1,e22_OtherIdentifiers,1,,AFG_086_096,,
0c86e90f-9a69-53ec-8513-6a62c70d9bde,tg:rubgr:663_#1,e22_OtherIdentifiers,1,AFG_015_020,,,
0c86e90f-9a69-53ec-8513-6a62c70d9bde,tg:rubgr:663_#1,e22_OtherIdentifiers,1,,AFG_015_020,,
beffc751-058d-59f7-9ed3-5af6141b2974,tg:rubgr:2940_#1,e22_OtherIdentifiers,1,AFG_086_198,,,
beffc751-058d-59f7-9ed3-5af6141b2974,tg:rubgr:2940_#1,e22_OtherIdentifiers,1,,AFG_086_198,,
1752ce56-0ca6-5961-b1ab-8657ce9d3897,tg:rubgr:3811_#1,e22_OtherIdentifiers,1,AFG_099_049,,,
1752ce56-0ca6-5961-b1ab-8657ce9d3897,tg:rubgr:3811_#1,e22_OtherIdentifiers,1,,AFG_099_049,,
85b51e3d-3555-5120-bab8-8d0636684d75,tg:rubgr:238_#1,e22_OtherIdentifiers,1,AFG_005_002,,,
85b51e3d-3555-5120-bab8-8d0636684d75,tg:rubgr:238_#1,e22_OtherIdentifiers,1,,AFG_005_002,,
59a46e4b-5938-530f-b6ce-720602097adb,tg:rubgr:3188_#1,e22_OtherIdentifiers,1,AFG_090_108,,,
59a46e4b-5938-530f-b6ce-720602097adb,tg:rubgr:3188_#1,e22_OtherIdentifiers,1,,AFG_090_108,,
9f6b10ec-0049-5d42-a217-aeb4bb768989,tg:rubgr:3969_#1,e22_OtherIdentifiers,1,AFG_102_084,,,
9f6b10ec-0049-5d42-a217-aeb4bb768989,tg:rubgr:3969_#1,e22_OtherIdentifiers,1,,AFG_102_084,,
c23219a0-7d25-5574-a915-698abb6a5d48,tg:rubgr:340_#1,e22_OtherIdentifiers,1,AFG_006_054,,,
c23219a0-7d25-5574-a915-698abb6a5d48,tg:rubgr:340_#1,e22_OtherIdentifiers,1,,AFG_006_054,,
86a62204-7a54-5958-9898-26610f8152b3,tg:rubgr:4847_#1,e22_OtherIdentifiers,1,AFG_134_031,,,
86a62204-7a54-5958-9898-26610f8152b3,tg:rubgr:4847_#1,e22_OtherIdentifiers,1,,AFG_134_031,,
e3701738-bbcf-5faf-ae97-26e260c4ef0f,tg:rubgr:3198_#1,e22_OtherIdentifiers,1,AFG_091_002,,,
e3701738-bbcf-5faf-ae97-26e260c4ef0f,tg:rubgr:3198_#1,e22_OtherIdentifiers,1,,AFG_091_002,,
369926b1-04fb-53b1-96d4-3cc8d3d80f89,tg:rubgr:2492_#1,e22_OtherIdentifiers,1,AFG_083_042,,,
369926b1-04fb-53b1-96d4-3cc8d3d80f89,tg:rubgr:2492_#1,e22_OtherIdentifiers,1,,AFG_083_042,,
7ef420b5-fd03-5f67-8dbd-d70cbddb0d7f,tg:rubgr:3979_#1,e22_OtherIdentifiers,1,AFG_103_007,,,
7ef420b5-fd03-5f67-8dbd-d70cbddb0d7f,tg:rubgr:3979_#1,e22_OtherIdentifiers,1,,AFG_103_007,,
c9ad52ff-4ba4-523a-84d2-c4c491e6aa0c,tg:rubgr:1680_#1,e22_OtherIdentifiers,1,AFG_045_036,,,
c9ad52ff-4ba4-523a-84d2-c4c491e6aa0c,tg:rubgr:1680_#1,e22_OtherIdentifiers,1,,AFG_045_036,,
c4ba6d9d-33f6-5477-b158-ef2ce2e02000,tg:rubgr:1824_#1,e22_OtherIdentifiers,1,AFG_048_003,,,
c4ba6d9d-33f6-5477-b158-ef2ce2e02000,tg:rubgr:1824_#1,e22_OtherIdentifiers,1,,AFG_048_003,,
2379893e-c746-59fb-a0c4-878be15fb79c,tg:rubgr:515_#1,e22_OtherIdentifiers,1,AFG_010_030,,,
2379893e-c746-59fb-a0c4-878be15fb79c,tg:rubgr:515_#1,e22_OtherIdentifiers,1,,AFG_010_030,,
1c34dfa5-c1f5-524d-9617-2d060a1c6527,tg:rubgr:1834_#1,e22_OtherIdentifiers,1,AFG_049_007,,,
1c34dfa5-c1f5-524d-9617-2d060a1c6527,tg:rubgr:1834_#1,e22_OtherIdentifiers,1,,AFG_049_007,,
88c9bb6f-f0e4-5de3-8a1c-f35a9047d40a,tg:rubgr:505_#1,e22_OtherIdentifiers,1,AFG_010_020,,,
88c9bb6f-f0e4-5de3-8a1c-f35a9047d40a,tg:rubgr:505_#1,e22_OtherIdentifiers,1,,AFG_010_020,,
9dd92914-956b-5c70-bb72-135791f2cf0d,tg:rubgr:3131_#1,e22_OtherIdentifiers,1,AFG_090_051,,,
9dd92914-956b-5c70-bb72-135791f2cf0d,tg:rubgr:3131_#1,e22_OtherIdentifiers,1,,AFG_090_051,,
2306d105-4b21-57d7-8e7d-ec7c6a5a0bab,tg:rubgr:281_#1,e22_OtherIdentifiers,1,AFG_005_045,,,
2306d105-4b21-57d7-8e7d-ec7c6a5a0bab,tg:rubgr:281_#1,e22_OtherIdentifiers,1,,AFG_005_045,,
d7b44249-fc75-539e-88cb-09f620bf0375,tg:rubgr:4177_#1,e22_OtherIdentifiers,1,AFG_109_057,,,
