card,order,Archive Note,adm.id_mat,adm.isadPartOf,adm.uuid_mat,ResourceID,brocade.id,Warehouse Location (begin),adm.note,Volgnummer,Warehouse Location (end)
e22_Items,1,AFG_090_102,tg:rubgr:3182_#1,isad:rub:3018,318ce5c7-efd3-5b75-b042-66568679e4e6,318ce5c7-efd3-5b75-b042-66568679e4e6,tg:rubgr:3182_#1,,,,
e22_Items,1,AFG_083_038,tg:rubgr:2488_#1,isad:rub:3013,66ddeaa5-7f5a-544a-80e6-4f95bde1b6e7,66ddeaa5-7f5a-544a-80e6-4f95bde1b6e7,tg:rubgr:2488_#1,,,,
e22_Items,1,AFG_054_037,tg:rubgr:1946_#1,isad:rub:2984,76f1b723-cbd2-513c-b2b0-063a877cab60,76f1b723-cbd2-513c-b2b0-063a877cab60,tg:rubgr:1946_#1,,,,
e22_Items,1,AFG_129_017,tg:rubgr:4781_#1,isad:rub:3051,d2d040e6-faca-59dc-91fd-2d9581ba1343,d2d040e6-faca-59dc-91fd-2d9581ba1343,tg:rubgr:4781_#1,,,,
e22_Items,1,AFG_009_066,tg:rubgr:477_#1,isad:rub:2939,994026db-8164-5b16-8c82-40c63363b01a,994026db-8164-5b16-8c82-40c63363b01a,tg:rubgr:477_#1,,,,
e22_Items,1,AFG_054_047,tg:rubgr:1956_#1,isad:rub:2984,e9e844a9-ccc0-5251-869f-8c73eb185595,e9e844a9-ccc0-5251-869f-8c73eb185595,tg:rubgr:1956_#1,,,,
e22_Items,1,AFG_009_056,tg:rubgr:467_#1,isad:rub:2939,b7f9c6f5-7620-57df-8bcf-e60a139fd7af,b7f9c6f5-7620-57df-8bcf-e60a139fd7af,tg:rubgr:467_#1,,,,
e22_Items,1,AFG_016_002,tg:rubgr:669_#1,isad:rub:2946,382d3bba-8e5d-55d3-a5eb-9200ff71e7ac,382d3bba-8e5d-55d3-a5eb-9200ff71e7ac,tg:rubgr:669_#1,,,,
e22_Items,1,AFG_017_004,tg:rubgr:711_#1,isad:rub:2947,ac11d0e6-f04d-558b-8e97-a79e9925e9e7,ac11d0e6-f04d-558b-8e97-a79e9925e9e7,tg:rubgr:711_#1,,,,
e22_Items,1,AFG_086_090,tg:rubgr:2832_#1,isad:rub:3016,c6bb83fb-a781-578f-9cc9-1909eef8add3,c6bb83fb-a781-578f-9cc9-1909eef8add3,tg:rubgr:2832_#1,,,,
e22_Items,1,AFG_016_012,tg:rubgr:679_#1,isad:rub:2946,f26cf418-5b53-5131-86d1-cc95bff2c974,f26cf418-5b53-5131-86d1-cc95bff2c974,tg:rubgr:679_#1,,,,
e22_Items,1,AFG_086_080,tg:rubgr:2822_#1,isad:rub:3016,cf6669e1-2a6e-5bd0-a798-93da4d787dbc,cf6669e1-2a6e-5bd0-a798-93da4d787dbc,tg:rubgr:2822_#1,,,,
e22_Items,1,AFG_039_018,tg:rubgr:1494_#1,isad:rub:2969,b63d99c4-9186-5927-81ac-fcc59b05804e,b63d99c4-9186-5927-81ac-fcc59b05804e,tg:rubgr:1494_#1,,,,
e22_Items,1,AFG_003_054,tg:rubgr:126_#1,isad:rub:2933,d0e11806-f6a3-597d-ac12-37185174a175,d0e11806-f6a3-597d-ac12-37185174a175,tg:rubgr:126_#1,,,,
e22_Items,1,AFG_092_026,tg:rubgr:3296_#1,isad:rub:3018,0f577a7e-4162-5b0d-a58a-71686090576a,0f577a7e-4162-5b0d-a58a-71686090576a,tg:rubgr:3296_#1,,,,
e22_Items,1,AFG_086_186,tg:rubgr:2928_#1,isad:rub:3016,23a066b1-522c-598b-897b-a306b4950a64,23a066b1-522c-598b-897b-a306b4950a64,tg:rubgr:2928_#1,,,,
e22_Items,1,AFG_017_066,tg:rubgr:773_#1,isad:rub:2947,8a903d54-8436-5f1a-8d56-ca25fb902e26,8a903d54-8436-5f1a-8d56-ca25fb902e26,tg:rubgr:773_#1,,,,
e22_Items,1,AFG_086_108,tg:rubgr:2850_#1,isad:rub:3016,23afb2e5-5167-5775-a06a-79173495f336,23afb2e5-5167-5775-a06a-79173495f336,tg:rubgr:2850_#1,,,,
e22_Items,1,AFG_115_001,tg:rubgr:4485_#1,isad:rub:3036,bd1ef87e-21e6-5c77-8e22-b8ad37039397,bd1ef87e-21e6-5c77-8e22-b8ad37039397,tg:rubgr:4485_#1,,,,
e22_Items,1,AFG_086_196,tg:rubgr:2938_#1,isad:rub:3016,2ab26167-3914-5d22-889d-157e4ab60827,2ab26167-3914-5d22-889d-157e4ab60827,tg:rubgr:2938_#1,,,,
e22_Items,1,AFG_086_098,tg:rubgr:2840_#1,isad:rub:3016,6590a239-8d6f-563c-8f42-a42fc56bff99,6590a239-8d6f-563c-8f42-a42fc56bff99,tg:rubgr:2840_#1,,,,
e22_Items,1,AFG_017_056,tg:rubgr:763_#1,isad:rub:2947,aac26a2b-2148-58eb-afc1-3b1e14769136,aac26a2b-2148-58eb-afc1-3b1e14769136,tg:rubgr:763_#1,,,,
e22_Items,1,AFG_115_011,tg:rubgr:4495_#1,isad:rub:3036,34d91123-7b68-5c4c-a088-ba7f7f3fd632,34d91123-7b68-5c4c-a088-ba7f7f3fd632,tg:rubgr:4495_#1,,,,
e22_Items,1,AFG_009_004,tg:rubgr:415_#1,isad:rub:2939,2c21e1c3-5695-56c7-9d91-71467730f6f4,2c21e1c3-5695-56c7-9d91-71467730f6f4,tg:rubgr:415_#1,,,,
e22_Items,1,AFG_054_025,tg:rubgr:1934_#1,isad:rub:2984,c865f0a8-bf2f-574a-9e6e-079f77bc61a4,c865f0a8-bf2f-574a-9e6e-079f77bc61a4,tg:rubgr:1934_#1,,,,
e22_Items,1,AFG_008_024,tg:rubgr:405_#1,isad:rub:2938,9f510005-213f-5d14-9246-e38d9b76e849,9f510005-213f-5d14-9246-e38d9b76e849,tg:rubgr:405_#1,,,,
e22_Items,1,AFG_090_008,tg:rubgr:3088_#1,isad:rub:3018,cc971572-4830-5a25-af7f-ed8212a7b26b,cc971572-4830-5a25-af7f-ed8212a7b26b,tg:rubgr:3088_#1,,,,
e22_Items,1,AFG_136_085,tg:rubgr:4957_#1,isad:rub:3058,951bf38d-5f62-5f85-a29e-cea2e4d0170d,951bf38d-5f62-5f85-a29e-cea2e4d0170d,tg:rubgr:4957_#1,,,,
e22_Items,1,AFG_083_132,tg:rubgr:2582_#1,isad:rub:3013,ffb45bd9-9f4c-56fe-b351-caf26ba80b1b,ffb45bd9-9f4c-56fe-b351-caf26ba80b1b,tg:rubgr:2582_#1,,,,
e22_Items,1,AFG_102_026,tg:rubgr:3911_#1,isad:rub:3023,c04f8b13-ba8b-5c14-bfda-93446b24fbe3,c04f8b13-ba8b-5c14-bfda-93446b24fbe3,tg:rubgr:3911_#1,,,,
e22_Items,1,AFG_006_052,tg:rubgr:338_#1,isad:rub:2936,978173dc-6ae7-5e4e-9c61-928b8ee4d022,978173dc-6ae7-5e4e-9c61-928b8ee4d022,tg:rubgr:338_#1,,,,
e22_Items,1,AFG_101_021,tg:rubgr:3869_#1,isad:rub:3022,0af5d83e-7de4-5d81-88d7-e6966faab8b7,0af5d83e-7de4-5d81-88d7-e6966faab8b7,tg:rubgr:3869_#1,,,,
e22_Items,1,AFG_005_004,tg:rubgr:240_#1,isad:rub:2935,32ba58d3-affc-5447-9d17-5228a0a9ebb7,32ba58d3-affc-5447-9d17-5228a0a9ebb7,tg:rubgr:240_#1,,,,
e22_Items,1,AFG_102_016,tg:rubgr:3901_#1,isad:rub:3023,5f10844b-bb62-5f64-b5f4-098fc745189d,5f10844b-bb62-5f64-b5f4-098fc745189d,tg:rubgr:3901_#1,,,,
e22_Items,1,AFG_006_042,tg:rubgr:328_#1,isad:rub:2936,e09583dc-5b47-529d-b6a8-17999ab309f1,e09583dc-5b47-529d-b6a8-17999ab309f1,tg:rubgr:328_#1,,,,
e22_Items,1,AFG_136_075,tg:rubgr:4947_#1,isad:rub:3058,5ad49d4c-9c4d-5e32-b08f-3d42ceffdc56,5ad49d4c-9c4d-5e32-b08f-3d42ceffdc56,tg:rubgr:4947_#1,,,,
e22_Items,1,AFG_090_018,tg:rubgr:3098_#1,isad:rub:3018,12fa8761-6bd9-5370-baa6-ec74b1af1a65,12fa8761-6bd9-5370-baa6-ec74b1af1a65,tg:rubgr:3098_#1,,,,
e22_Items,1,AFG_084_006,tg:rubgr:2592_#1,isad:rub:3014,e0c050f2-83bd-5935-a668-f5be0bf550a3,e0c050f2-83bd-5935-a668-f5be0bf550a3,tg:rubgr:2592_#1,,,,
e22_Items,1,AFG_101_031,tg:rubgr:3879_#1,isad:rub:3022,4778aafc-b9f3-5c07-a56d-5739f9d3e441,4778aafc-b9f3-5c07-a56d-5739f9d3e441,tg:rubgr:3879_#1,,,,
e22_Items,1,AFG_005_014,tg:rubgr:250_#1,isad:rub:2935,0632b305-654f-5412-b44f-dd58462ac78c,0632b305-654f-5412-b44f-dd58462ac78c,tg:rubgr:250_#1,,,,
e22_Items,1,AFG_022_037,tg:rubgr:1004_#1,isad:rub:2952,01bbd44f-3de9-5b28-b4c8-1247f5c2bc76,01bbd44f-3de9-5b28-b4c8-1247f5c2bc76,tg:rubgr:1004_#1,,,,
e22_Items,1,AFG_145_058,tg:rubgr:5328_#1,isad:rub:3068,e489e4e0-8da7-5c77-9a57-d97876529b78,e489e4e0-8da7-5c77-9a57-d97876529b78,tg:rubgr:5328_#1,,,,
e22_Items,1,AFG_119_003,tg:rubgr:4622_#1,isad:rub:3040,33c20414-e7ce-565d-a0e7-da14b1675f22,33c20414-e7ce-565d-a0e7-da14b1675f22,tg:rubgr:4622_#1,,,,
e22_Items,1,AFG_097_110,tg:rubgr:3664_#1,isad:rub:3021,af467b77-8e01-560c-8c4d-83e53618eaaf,af467b77-8e01-560c-8c4d-83e53618eaaf,tg:rubgr:3664_#1,,,,
e22_Items,1,AFG_144_034,tg:rubgr:5250_#1,isad:rub:3066,d4384a20-8040-56d6-b626-93e4bc432775,d4384a20-8040-56d6-b626-93e4bc432775,tg:rubgr:5250_#1,,,,
e22_Items,1,AFG_067_004,tg:rubgr:2216_#1,isad:rub:2997,1a19cc43-94ca-5132-8428-eaec2f78fe76,1a19cc43-94ca-5132-8428-eaec2f78fe76,tg:rubgr:2216_#1,,,,
e22_Items,1,AFG_097_120,tg:rubgr:3674_#1,isad:rub:3021,c4ea9311-8ad0-59e6-9704-f90f79bee299,c4ea9311-8ad0-59e6-9704-f90f79bee299,tg:rubgr:3674_#1,,,,
e22_Items,1,AFG_145_068,tg:rubgr:5338_#1,isad:rub:3068,07ffdf5a-6110-53c1-8906-fdc1a193cba4,07ffdf5a-6110-53c1-8906-fdc1a193cba4,tg:rubgr:5338_#1,,,,
e22_Items,1,AFG_022_047,tg:rubgr:1014_#1,isad:rub:2952,4fcc17d9-3016-5e2e-8d67-589340d6b8bd,4fcc17d9-3016-5e2e-8d67-589340d6b8bd,tg:rubgr:1014_#1,,,,
e22_Items,1,AFG_144_024,tg:rubgr:5240_#1,isad:rub:3066,94ed0669-cffe-5c03-9292-5284eadb32f4,94ed0669-cffe-5c03-9292-5284eadb32f4,tg:rubgr:5240_#1,,,,
e22_Items,1,AFG_045_007,tg:rubgr:1651_#1,isad:rub:2975,d03989d1-b4a0-5be3-93fe-f7eda8cfdc05,d03989d1-b4a0-5be3-93fe-f7eda8cfdc05,tg:rubgr:1651_#1,,,,
e22_Items,1,AFG_007_030,tg:rubgr:381_#1,isad:rub:2937,2e4f0815-ba6c-5f1a-ad9f-c23e340141a3,2e4f0815-ba6c-5f1a-ad9f-c23e340141a3,tg:rubgr:381_#1,,,,
e22_Items,1,AFG_107_010,tg:rubgr:4077_#1,isad:rub:3028,bd084030-fa5d-5b93-8282-cbf764dd7bea,bd084030-fa5d-5b93-8282-cbf764dd7bea,tg:rubgr:4077_#1,,,,
e22_Items,1,AFG_089_031,tg:rubgr:3031_#1,isad:rub:3018,ed1c988d-ea64-51ab-a373-5a6c01772c0b,ed1c988d-ea64-51ab-a373-5a6c01772c0b,tg:rubgr:3031_#1,,,,
e22_Items,1,AFG_046_032,tg:rubgr:1729_#1,isad:rub:2976,e7f9684a-9e86-5187-a903-b5bb0b7b9665,e7f9684a-9e86-5187-a903-b5bb0b7b9665,tg:rubgr:1729_#1,,,,
e22_Items,1,AFG_082_016,tg:rubgr:2443_#1,isad:rub:3012,6419652a-0943-5a32-b51a-f0ebf82e0808,6419652a-0943-5a32-b51a-f0ebf82e0808,tg:rubgr:2443_#1,,,,
e22_Items,1,AFG_090_069,tg:rubgr:3149_#1,isad:rub:3018,0d0ceac8-63e7-51d7-a7ae-e1b7a5c9ee4d,0d0ceac8-63e7-51d7-a7ae-e1b7a5c9ee4d,tg:rubgr:3149_#1,,,,
e22_Items,1,AFG_089_021,tg:rubgr:3021_#1,isad:rub:3018,45b70be3-58c6-5095-8719-3a3231556ae9,45b70be3-58c6-5095-8719-3a3231556ae9,tg:rubgr:3021_#1,,,,
e22_Items,1,AFG_008_010,tg:rubgr:391_#1,isad:rub:2938,eb94f3bd-12cf-5da4-ad08-a3e240a7509c,eb94f3bd-12cf-5da4-ad08-a3e240a7509c,tg:rubgr:391_#1,,,,
e22_Items,1,AFG_106_052,tg:rubgr:4067_#1,isad:rub:3027,80c12e3b-c001-552f-bd42-14aff30f2c2f,80c12e3b-c001-552f-bd42-14aff30f2c2f,tg:rubgr:4067_#1,,,,
e22_Items,1,AFG_090_079,tg:rubgr:3159_#1,isad:rub:3018,1bc28c97-6a1a-5d30-a9ab-9f987eee3ffc,1bc28c97-6a1a-5d30-a9ab-9f987eee3ffc,tg:rubgr:3159_#1,,,,
e22_Items,1,AFG_046_042,tg:rubgr:1739_#1,isad:rub:2976,13fcb4f2-c0eb-55e6-b049-6799f01a0297,13fcb4f2-c0eb-55e6-b049-6799f01a0297,tg:rubgr:1739_#1,,,,
e22_Items,1,AFG_111_106,tg:rubgr:4311_#1,isad:rub:3032,742d6522-afc8-5a74-a7b6-19a5e2898b50,742d6522-afc8-5a74-a7b6-19a5e2898b50,tg:rubgr:4311_#1,,,,
e22_Items,1,AFG_041_011,tg:rubgr:1537_#1,isad:rub:2971,e3a96c8d-77a3-5a11-988a-2da6f56ad57b,e3a96c8d-77a3-5a11-988a-2da6f56ad57b,tg:rubgr:1537_#1,,,,
e22_Items,1,AFG_085_038,tg:rubgr:2725_#1,isad:rub:3015,4221573d-963b-5c44-83df-41f026a06ce3,4221573d-963b-5c44-83df-41f026a06ce3,tg:rubgr:2725_#1,,,,
e22_Items,1,AFG_017_099,tg:rubgr:806_#1,isad:rub:2947,dcf74f3a-0415-548d-919e-6dc4328ff1b3,dcf74f3a-0415-548d-919e-6dc4328ff1b3,tg:rubgr:806_#1,,,,
e22_Items,1,AFG_111_064,tg:rubgr:4269_#1,isad:rub:3032,c3b5fe87-cada-5a8d-97b0-09e47721e56a,c3b5fe87-cada-5a8d-97b0-09e47721e56a,tg:rubgr:4269_#1,,,,
e22_Items,1,AFG_111_096,tg:rubgr:4301_#1,isad:rub:3032,e96ab984-b0ab-5ec2-a3e8-4bd517f189c7,e96ab984-b0ab-5ec2-a3e8-4bd517f189c7,tg:rubgr:4301_#1,,,,
e22_Items,1,AFG_041_001,tg:rubgr:1527_#1,isad:rub:2971,3b200842-cd3e-54ae-b8de-c26de6439a04,3b200842-cd3e-54ae-b8de-c26de6439a04,tg:rubgr:1527_#1,,,,
e22_Items,1,AFG_093_010,tg:rubgr:3347_#1,isad:rub:3019,31e26a59-9ae6-5cca-ab92-d869d5ec6b98,31e26a59-9ae6-5cca-ab92-d869d5ec6b98,tg:rubgr:3347_#1,,,,
e22_Items,1,AFG_111_074,tg:rubgr:4279_#1,isad:rub:3032,eb54531f-12fd-5c39-8c89-e6b94933e4ef,eb54531f-12fd-5c39-8c89-e6b94933e4ef,tg:rubgr:4279_#1,,,,
e22_Items,1,AFG_018_005,tg:rubgr:816_#1,isad:rub:2948,83dace8a-a9f0-5a80-9446-28ba308dda79,83dace8a-a9f0-5a80-9446-28ba308dda79,tg:rubgr:816_#1,,,,
e22_Items,1,AFG_055_039,tg:rubgr:2008_#1,isad:rub:2985,4c3356d0-f8c6-5c75-bae1-9d133f3d7508,4c3356d0-f8c6-5c75-bae1-9d133f3d7508,tg:rubgr:2008_#1,,,,
e22_Items,1,AFG_116_031,tg:rubgr:4544_#1,isad:rub:3037,06ffd1a9-c7d1-5cfb-82c5-2ce33bd85073,06ffd1a9-c7d1-5cfb-82c5-2ce33bd85073,tg:rubgr:4544_#1,,,,
e22_Items,1,AFG_088_012,tg:rubgr:2991_#1,isad:rub:3018,e481ddb6-0fe5-5333-ab55-171737c3dbbe,e481ddb6-0fe5-5333-ab55-171737c3dbbe,tg:rubgr:2991_#1,,,,
e22_Items,1,AFG_116_041,tg:rubgr:4554_#1,isad:rub:3037,2b8a32f8-d66e-5946-837e-3fc5c3392cdb,2b8a32f8-d66e-5946-837e-3fc5c3392cdb,tg:rubgr:4554_#1,,,,
e22_Items,1,AFG_088_002,tg:rubgr:2981_#1,isad:rub:3018,577bbd57-d964-591d-a047-cd84ad954cb9,577bbd57-d964-591d-a047-cd84ad954cb9,tg:rubgr:2981_#1,,,,
e22_Items,1,AFG_037_008,tg:rubgr:1372_#1,isad:rub:2967,8209c8f7-b6dd-54da-984d-88283f2a8066,8209c8f7-b6dd-54da-984d-88283f2a8066,tg:rubgr:1372_#1,,,,
e22_Items,1,AFG_094_076,tg:rubgr:3512_#1,isad:rub:3020,1e0137a7-53cb-5c9e-97a0-00655b8955c9,1e0137a7-53cb-5c9e-97a0-00655b8955c9,tg:rubgr:3512_#1,,,,
e22_Items,1,AFG_055_049,tg:rubgr:2018_#1,isad:rub:2985,330e4e62-3f7f-5ad7-9526-0f5d58abfb50,330e4e62-3f7f-5ad7-9526-0f5d58abfb50,tg:rubgr:2018_#1,,,,
e22_Items,1,AFG_003_020,tg:rubgr:92_#1,isad:rub:2933,16b26387-69a8-5b27-8c19-cb01d720f78b,16b26387-69a8-5b27-8c19-cb01d720f78b,tg:rubgr:92_#1,,,,
e22_Items,1,AFG_055_003,tg:rubgr:1972_#1,isad:rub:2985,56fe7263-d8b2-5bff-a43e-f99450269590,56fe7263-d8b2-5bff-a43e-f99450269590,tg:rubgr:1972_#1,,,,
e22_Items,1,AFG_009_032,tg:rubgr:443_#1,isad:rub:2939,b696e520-1c47-5cf3-8cf5-f4c2d09e9a58,b696e520-1c47-5cf3-8cf5-f4c2d09e9a58,tg:rubgr:443_#1,,,,
e22_Items,1,AFG_029_002,tg:rubgr:1193_#1,isad:rub:2959,c489aa4c-a527-5ee0-a247-e76646e0091d,c489aa4c-a527-5ee0-a247-e76646e0091d,tg:rubgr:1193_#1,,,,
e22_Items,1,AFG_078_001,tg:rubgr:2391_#1,isad:rub:3008,4b64c2cd-69c1-599f-970a-cb82330d2c95,4b64c2cd-69c1-599f-970a-cb82330d2c95,tg:rubgr:2391_#1,,,,
e22_Items,1,AFG_003_010,tg:rubgr:82_#1,isad:rub:2933,9d134011-2add-5473-b3db-072e2bdc81a7,9d134011-2add-5473-b3db-072e2bdc81a7,tg:rubgr:82_#1,,,,
e22_Items,1,AFG_009_042,tg:rubgr:453_#1,isad:rub:2939,0b12ed6b-d3a7-510d-a58a-9b9889123212,0b12ed6b-d3a7-510d-a58a-9b9889123212,tg:rubgr:453_#1,,,,
e22_Items,1,AFG_028_004,tg:rubgr:1183_#1,isad:rub:2958,e3efdd15-2539-5b23-ba01-a92f45691933,e3efdd15-2539-5b23-ba01-a92f45691933,tg:rubgr:1183_#1,,,,
e22_Items,1,AFG_108_019,tg:rubgr:4098_#1,isad:rub:3029,eefd18f6-c55f-52ac-a1ca-9f76fd4f2734,eefd18f6-c55f-52ac-a1ca-9f76fd4f2734,tg:rubgr:4098_#1,,,,
e22_Items,1,AFG_004_029,tg:rubgr:216_#1,isad:rub:2934,4eb7bf3b-faac-55bc-b63e-f40e619ec3c7,4eb7bf3b-faac-55bc-b63e-f40e619ec3c7,tg:rubgr:216_#1,,,,
e22_Items,1,AFG_102_072,tg:rubgr:3957_#1,isad:rub:3023,9b309f6b-49fe-5118-ab66-df5ad303285a,9b309f6b-49fe-5118-ab66-df5ad303285a,tg:rubgr:3957_#1,,,,
e22_Items,1,AFG_108_009,tg:rubgr:4088_#1,isad:rub:3029,dc1714dc-d7d5-5ea2-a62c-e1ced76b4709,dc1714dc-d7d5-5ea2-a62c-e1ced76b4709,tg:rubgr:4088_#1,,,,
e22_Items,1,AFG_004_019,tg:rubgr:206_#1,isad:rub:2934,83b5631c-4920-55d6-9f5d-fb285decd4e4,83b5631c-4920-55d6-9f5d-fb285decd4e4,tg:rubgr:206_#1,,,,
e22_Items,1,AFG_135_015,tg:rubgr:4869_#1,isad:rub:3057,440d126e-c4b2-5fb3-9094-724d7a66a022,440d126e-c4b2-5fb3-9094-724d7a66a022,tg:rubgr:4869_#1,,,,
e22_Items,1,AFG_022_024,tg:rubgr:991_#1,isad:rub:2952,c058694c-e4b6-5f9e-92c4-5565e50c7c5f,c058694c-e4b6-5f9e-92c4-5565e50c7c5f,tg:rubgr:991_#1,,,,
e22_Items,1,AFG_111_081,tg:rubgr:4286_#1,isad:rub:3032,56adf8f0-de43-5e42-902e-793b926fbcb4,56adf8f0-de43-5e42-902e-793b926fbcb4,tg:rubgr:4286_#1,,,,
e22_Items,1,AFG_022_014,tg:rubgr:981_#1,isad:rub:2952,2a2d327c-0735-55f7-b5f0-85e2fadb737a,2a2d327c-0735-55f7-b5f0-85e2fadb737a,tg:rubgr:981_#1,,,,
e22_Items,1,AFG_111_091,tg:rubgr:4296_#1,isad:rub:3032,b3010c36-5816-5ad5-b28b-99635b045f1f,b3010c36-5816-5ad5-b28b-99635b045f1f,tg:rubgr:4296_#1,,,,
e22_Items,1,AFG_086_064,tg:rubgr:2806_#1,isad:rub:3016,9b270b77-979b-54a4-b708-8ce78b680257,9b270b77-979b-54a4-b708-8ce78b680257,tg:rubgr:2806_#1,,,,
e22_Items,1,AFG_017_018,tg:rubgr:725_#1,isad:rub:2947,01458483-97fc-5fee-8cdf-cc8bd5cead22,01458483-97fc-5fee-8cdf-cc8bd5cead22,tg:rubgr:725_#1,,,,
e22_Items,1,AFG_094_049,tg:rubgr:3485_#1,isad:rub:3020,d8ce9ed4-bd37-59a9-a79c-19d77a3893e5,d8ce9ed4-bd37-59a9-a79c-19d77a3893e5,tg:rubgr:3485_#1,,,,
e22_Items,1,AFG_017_028,tg:rubgr:735_#1,isad:rub:2947,2c80afb5-0008-5b42-9909-3c9a10812eb1,2c80afb5-0008-5b42-9909-3c9a10812eb1,tg:rubgr:735_#1,,,,
e22_Items,1,AFG_086_074,tg:rubgr:2816_#1,isad:rub:3016,dd0a9d13-dbf0-53f4-9deb-aebb3b8f029d,dd0a9d13-dbf0-53f4-9deb-aebb3b8f029d,tg:rubgr:2816_#1,,,,
e22_Items,1,AFG_021_012,tg:rubgr:928_#1,isad:rub:2951,8fcbf668-3cca-5d5d-a69c-25d00177087d,8fcbf668-3cca-5d5d-a69c-25d00177087d,tg:rubgr:928_#1,,,,
e22_Items,1,AFG_042_013,tg:rubgr:1561_#1,isad:rub:2972,b0c90576-53bb-50c6-9732-bad6391876a6,b0c90576-53bb-50c6-9732-bad6391876a6,tg:rubgr:1561_#1,,,,
e22_Items,1,AFG_111_142,tg:rubgr:4347_#1,isad:rub:3032,50786657-c55c-5031-a32c-88d82f6bf552,50786657-c55c-5031-a32c-88d82f6bf552,tg:rubgr:4347_#1,,,,
e22_Items,1,AFG_019_021,tg:rubgr:850_#1,isad:rub:2949,c9ff3282-ede2-5ae4-8873-8be1571095bd,c9ff3282-ede2-5ae4-8873-8be1571095bd,tg:rubgr:850_#1,,,,
e22_Items,1,AFG_086_031,tg:rubgr:2773_#1,isad:rub:3016,a2ceec4d-6d56-5c71-bd15-f9f7c605f218,a2ceec4d-6d56-5c71-bd15-f9f7c605f218,tg:rubgr:2773_#1,,,,
e22_Items,1,AFG_038_025,tg:rubgr:1419_#1,isad:rub:2968,25d45140-776a-5a94-a82f-d143195589be,25d45140-776a-5a94-a82f-d143195589be,tg:rubgr:1419_#1,,,,
e22_Items,1,AFG_042_023,tg:rubgr:1571_#1,isad:rub:2972,44db1012-e0de-504b-8653-11ecdaee17dc,44db1012-e0de-504b-8653-11ecdaee17dc,tg:rubgr:1571_#1,,,,
e22_Items,1,AFG_111_152,tg:rubgr:4357_#1,isad:rub:3032,156e53f3-5e0e-5e8b-8b23-8cfc0ee56d4a,156e53f3-5e0e-5e8b-8b23-8cfc0ee56d4a,tg:rubgr:4357_#1,,,,
e22_Items,1,AFG_021_022,tg:rubgr:938_#1,isad:rub:2951,ad48323e-c708-54ce-a93c-0137fe361190,ad48323e-c708-54ce-a93c-0137fe361190,tg:rubgr:938_#1,,,,
e22_Items,1,AFG_092_041,tg:rubgr:3311_#1,isad:rub:3018,56a795b1-73f9-57d9-8384-b62c9834d4e1,56a795b1-73f9-57d9-8384-b62c9834d4e1,tg:rubgr:3311_#1,,,,
e22_Items,1,AFG_038_015,tg:rubgr:1409_#1,isad:rub:2968,5558c7c8-05d9-5a29-bcd3-2aac6677945e,5558c7c8-05d9-5a29-bcd3-2aac6677945e,tg:rubgr:1409_#1,,,,
e22_Items,1,AFG_086_021,tg:rubgr:2763_#1,isad:rub:3016,9751bfc9-0745-555e-91c6-9e70f08a8cce,9751bfc9-0745-555e-91c6-9e70f08a8cce,tg:rubgr:2763_#1,,,,
e22_Items,1,AFG_019_011,tg:rubgr:840_#1,isad:rub:2949,2088f732-dfad-5902-b943-ffe305d52704,2088f732-dfad-5902-b943-ffe305d52704,tg:rubgr:840_#1,,,,
e22_Items,1,AFG_091_073,tg:rubgr:3269_#1,isad:rub:3018,0b7270a2-6e9a-5141-975d-3667d6ada5a8,0b7270a2-6e9a-5141-975d-3667d6ada5a8,tg:rubgr:3269_#1,,,,
e22_Items,1,AFG_137_053,tg:rubgr:5018_#1,isad:rub:3059,23c204e3-06f0-5582-8754-1aa37a284bbf,23c204e3-06f0-5582-8754-1aa37a284bbf,tg:rubgr:5018_#1,,,,
e22_Items,1,AFG_115_028,tg:rubgr:4512_#1,isad:rub:3036,b04e89ca-ac97-52fd-bfeb-1e2f20858de3,b04e89ca-ac97-52fd-bfeb-1e2f20858de3,tg:rubgr:4512_#1,,,,
e22_Items,1,AFG_058_040,tg:rubgr:2126_#1,isad:rub:2988,c080ad19-10f2-5454-b979-5cc91d121688,c080ad19-10f2-5454-b979-5cc91d121688,tg:rubgr:2126_#1,,,,
e22_Items,1,AFG_143_039,tg:rubgr:5160_#1,isad:rub:3065,d68b3bb7-c247-5090-bdaa-f25147945739,d68b3bb7-c247-5090-bdaa-f25147945739,tg:rubgr:5160_#1,,,,
e22_Items,1,AFG_115_018,tg:rubgr:4502_#1,isad:rub:3036,889e9a84-282a-5e8e-96e8-8008a9b96e2e,889e9a84-282a-5e8e-96e8-8008a9b96e2e,tg:rubgr:4502_#1,,,,
e22_Items,1,AFG_095_029,tg:rubgr:3544_#1,isad:rub:3021,31e51fa8-ade2-5bb4-aa32-ee20e9db08c1,31e51fa8-ade2-5bb4-aa32-ee20e9db08c1,tg:rubgr:3544_#1,,,,
e22_Items,1,AFG_143_049,tg:rubgr:5170_#1,isad:rub:3065,2a651761-a5d2-5b36-aa53-3d210ab28af3,2a651761-a5d2-5b36-aa53-3d210ab28af3,tg:rubgr:5170_#1,,,,
e22_Items,1,AFG_058_050,tg:rubgr:2136_#1,isad:rub:2988,d0e22d39-a7c2-58a4-9b47-9b2ea8ae924f,d0e22d39-a7c2-58a4-9b47-9b2ea8ae924f,tg:rubgr:2136_#1,,,,
