ResourceID,brocade.id,card,Documented Place Order,place_au_code,Documented Place Name Widget
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,Places,1,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,Places,2,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,Places,3,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,Places,4,au::103088,"dlod={""name"":""Rijsel (Arrondissement de Lille)"",""ark"":""ark:/83110/x0/8559f378-e576-5c55-8772-63fcc0b5a763"",""uri"":""/subjects/10433"",""id"":""au::103088"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,Places,5,au::103125,"dlod={""name"":""Sint-Omaars (Arrondissement de Saint-Omer)"",""ark"":""ark:/83110/x0/7d9694dd-754d-5299-82a4-0097dad77082"",""uri"":""/subjects/9294"",""id"":""au::103125"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
60b395f0-f4d8-55a3-b5b6-2bc3605078bb,tg:rubhs:89_#1,Places,6,au::103117,"dlod={""name"":""Calais (Pas-de-Calais)"",""ark"":""ark:/83110/x0/6b4fe00d-d51f-5450-95a3-0cba064d2306"",""uri"":""/subjects/11009"",""id"":""au::103117"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
06bf299c-f23b-5c3d-8c4e-2bc4eb31b0fb,tg:rubhs:20_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
756560da-8965-5099-acb4-02ad4cc406fe,tg:rubhs:30_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e0b7b257-41a6-5cdf-8770-cba7b3d91b8c,tg:rubhs:42_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d3d6cae7-cfb3-54a2-a441-1ca92cd0e2e6,tg:rubhs:109_#1,Places,1,au::101893,"dlod={""name"":""Kopenhagen (København)"",""ark"":""ark:/83110/x0/0db63870-fce9-50ec-8869-632b487a9a0a"",""uri"":""/subjects/9127"",""id"":""au::101893"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d3d6cae7-cfb3-54a2-a441-1ca92cd0e2e6,tg:rubhs:109_#1,Places,2,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d3d6cae7-cfb3-54a2-a441-1ca92cd0e2e6,tg:rubhs:109_#1,Places,3,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,Places,1,au::102097,"dlod={""name"":""Kassel (Hessen)"",""ark"":""ark:/83110/x0/f08815cf-8f4c-514d-88a7-eeae2348f974"",""uri"":""/subjects/8202"",""id"":""au::102097"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,Places,2,au::101945,"dlod={""name"":""Konstanz (Konstanz, Universitätsstadt)"",""ark"":""ark:/83110/x0/f5619117-e7a9-5ff2-afd8-5c78c856ec45"",""uri"":""/subjects/10258"",""id"":""au::101945"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,Places,3,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,Places,4,au::100147,"dlod={""name"":""Deurne (Antwerpen)"",""ark"":""ark:/83110/x0/ccd46476-7f11-50d0-a26c-2b09d8f2efd2"",""uri"":""/subjects/8931"",""id"":""au::100147"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,Places,5,au::102018,"dlod={""name"":""München (München, Landeshauptstadt)"",""ark"":""ark:/83110/x0/8ec95506-7f81-5c3c-b061-9aa8478ebe4b"",""uri"":""/subjects/15287"",""id"":""au::102018"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3d7b976f-b20d-5f5e-90aa-5edceaa2f1f2,tg:rubhs:144_#1,Places,6,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/15408"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,Places,2,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,Places,3,au::100290,"dlod={""name"":""Lille (Turnhout)"",""ark"":""ark:/83110/x0/bf6f3c72-2ebd-5a79-9685-9c0b6c8d8776"",""uri"":""/subjects/8272"",""id"":""au::100290"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,Places,4,au::103088,"dlod={""name"":""Rijsel (Arrondissement de Lille)"",""ark"":""ark:/83110/x0/8559f378-e576-5c55-8772-63fcc0b5a763"",""uri"":""/subjects/10433"",""id"":""au::103088"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,Places,5,au::100106,"dlod={""name"":""Laken (Brussel)"",""ark"":""ark:/83110/x0/986276d8-f3d2-54b7-8b88-4fcdc05f444c"",""uri"":""/subjects/15338"",""id"":""au::100106"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ada0fb10-6451-5f52-9784-5960b9dacea8,tg:rubhs:136_#1,Places,6,au::100229,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
50156a22-632b-5770-8a14-eab4fb0c6233,tg:rubhs:92_#1,Places,1,au::105373,"dlod={""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
199a4a04-99dd-5bf6-a09d-f42c8ad0b4cf,tg:rubhs:82_#1,Places,1,au::103698,"dlod={""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/9801"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
49530f1d-5bfd-5f3d-9387-1d242d116bcb,tg:rubhs:49_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a456ea64-60eb-5823-b7c3-fcc17917ed72,tg:rubhs:59_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
21e66a10-6e9c-5d38-b4d4-a049cebc79c2,tg:rubhs:112_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2531ede1-d8b6-590e-9bdd-26451bbaa2f7,tg:rubhs:14_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
259f4cdc-c6be-54e1-91c5-6e9542ecb047,tg:rubhs:76_#1,Places,1,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5defcea6-1315-54bd-b88c-a6c1350af73a,tg:rubhs:66_#1,Places,1,au::105472,"dlod={""name"":""Warschau (Warszawa)"",""ark"":""ark:/83110/x0/a0ec5676-e78f-5336-b2f7-ef49694e2dbb"",""uri"":""/subjects/12227"",""id"":""au::105472"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
cb2cbf50-22c8-522f-9e23-23cf7dbfb4ba,tg:rubhs:50_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
078d4c0d-fb7d-509d-a2c6-84c163161555,tg:rubhs:40_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a6267991-47ab-5f02-a3d0-165b1a0ca4c3,tg:rubhs:32_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
27accdde-8d37-58df-a933-8ea1f9a28808,tg:rubhs:22_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,1,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,10,au::103036,"dlod={""name"":""Montauban (Tarn-et-Garonne)"",""ark"":""ark:/83110/x0/6ac5da08-325f-5d8d-833a-9f151d453766"",""uri"":""/subjects/9181"",""id"":""au::103036"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,11,au::102669,"dlod={""name"":""Châteauroux (Arrondissement de Châteauroux)"",""ark"":""ark:/83110/x0/f5eaafa3-3a82-5aff-a112-1f63c4ba0546"",""uri"":""/subjects/10269"",""id"":""au::102669"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,12,au::102654,"dlod={""name"":""Bourges (Cher)"",""ark"":""ark:/83110/x0/f4bd87a8-e625-5e9b-99f2-4cb701ff99d6"",""uri"":""/subjects/12295"",""id"":""au::102654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,13,au::106728,"dlod={""name"":""Zurich (Zwitserland)"",""ark"":""ark:/83110/x0/58ee2c31-f4f6-552f-9efa-d7f9907d7afb"",""uri"":""/subjects/11582"",""id"":""au::106728"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,2,au::105810,"dlod={""name"":""Madrid (Provincia de Madrid)"",""ark"":""ark:/83110/x0/97c7f2d9-5f8f-521c-93ef-51b032a7e886"",""uri"":""/subjects/9398"",""id"":""au::105810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,3,au::102680,"dlod={""name"":""Tours (Arrondissement de Tours)"",""ark"":""ark:/83110/x0/d10dba5b-588d-58ef-98cf-2bcd7e226708"",""uri"":""/subjects/14404"",""id"":""au::102680"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,4,au::102946,"dlod={""name"":""Montpellier (Arrondissement of Montpellier)"",""ark"":""ark:/83110/x0/c05018dd-8e24-5c8b-925c-5b0452a3c8d2"",""uri"":""/subjects/10012"",""id"":""au::102946"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,5,au::103245,"dlod={""name"":""Aix-en-Provence (Arrondissement d'Aix-en-Provence)"",""ark"":""ark:/83110/x0/12643f5e-b975-55ba-9f63-78f54aba8955"",""uri"":""/subjects/10795"",""id"":""au::103245"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,6,au::103278,"dlod={""name"":""Avignon (Arrondissement d'Avignon)"",""ark"":""ark:/83110/x0/3b75802c-6e72-5a1e-a137-66825ad4a352"",""uri"":""/subjects/10953"",""id"":""au::103278"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,7,au::102925,"dlod={""name"":""Narbonne (Aude)"",""ark"":""ark:/83110/x0/1d2033c4-d940-5760-aaa8-a02bda8904f2"",""uri"":""/subjects/10361"",""id"":""au::102925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,8,au::102923,"dlod={""name"":""Carcassonne (Arrondissement de Carcassonne)"",""ark"":""ark:/83110/x0/cb79595f-f274-5c3b-8643-51fd214ac4c1"",""uri"":""/subjects/10168"",""id"":""au::102923"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
12e2497b-e154-5377-8149-0e444e74378a,tg:rubhs:134_#1,Places,9,au::103016,"dlod={""name"":""Toulouse (Arrondissement de Toulouse)"",""ark"":""ark:/83110/x0/cba734fb-f0d8-5d96-b71a-1ef3df0a7519"",""uri"":""/subjects/12143"",""id"":""au::103016"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4f64b2d8-7381-5c7c-875e-2f4b2b129f77,tg:rubhs:146_#1,Places,1,au::102357,"dlod={""name"":""Dresden (Kreisfreie Stadt Dresden)"",""ark"":""ark:/83110/x0/5a437276-7536-5644-85a5-2c982638778e"",""uri"":""/subjects/12877"",""id"":""au::102357"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
595c84f4-0213-5540-8e85-86b168f8bab5,tg:rubhs:41_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6d159392-2438-5e4d-9a1c-afef4d1d6c41,tg:rubhs:23_#1,Places,1,au::102047,"dlod={""name"":""Berlijn (DUBBEL)"",""ark"":""ark:/83110/x0/6b4f962f-8433-54d2-9eee-e21aa226a4a3"",""uri"":""/subjects/9919"",""id"":""au::102047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d922a1d8-0d13-55d1-b043-1caac07763d2,tg:rubhs:33_#1,Places,1,au::106118,"dlod={""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e53c530a-232f-5968-bbd6-216ba7fb92c5,tg:rubhs:135_#1,Places,1,au::106421,"dlod={""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/9640"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,Places,1,au::105203,"dlod={""name"":""'s-Gravenhage (Zuid-Holland)"",""ark"":""ark:/83110/x0/f7a1eaca-157e-5e81-a2b3-2edf08020b5d"",""uri"":""/subjects/11880"",""id"":""au::105203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,Places,2,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,Places,3,au::105187,"dlod={""name"":""Rotterdam (Zuid-Holland)"",""ark"":""ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9"",""uri"":""/subjects/9450"",""id"":""au::105187"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5df33536-0257-50e2-899f-b7ca075b74a7,tg:rubhs:147_#1,Places,4,au::106590,"dlod={""name"":""Uppsala (Uppsala socken)"",""ark"":""ark:/83110/x0/06aa96a9-f336-5fe4-9ec6-44654738ca9f"",""uri"":""/subjects/10073"",""id"":""au::106590"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,Places,1,au::103698,"dlod={""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/9801"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9f187034-6d97-51c1-a06a-9a23dff03b4f,tg:rubhs:83_#1,Places,2,au::103801,"dlod={""name"":""Florence (Toscane)"",""ark"":""ark:/83110/x0/22f72d9a-52d6-5f81-9df8-1d3d5da92731"",""uri"":""/subjects/12528"",""id"":""au::103801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,1,au::104810,"dlod={""name"":""Amsterdam (Noord-Holland)"",""ark"":""ark:/83110/x0/636962b7-6ad0-5b44-83b4-9eb0958ecb76"",""uri"":""/subjects/13849"",""id"":""au::104810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,10,au::102068,"dlod={""name"":""Potsdam (Kreisfreie Stadt Potsdam)"",""ark"":""ark:/83110/x0/6c0bffe6-967c-5b50-b901-b2f146a4a2ed"",""uri"":""/subjects/9408"",""id"":""au::102068"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,11,au::105146,"dlod={""name"":""Leiden (Zuid-Holland)"",""ark"":""ark:/83110/x0/94037dda-5d7d-55a2-9bad-3d42397c0d3c"",""uri"":""/subjects/8563"",""id"":""au::105146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,12,au::103433,"dlod={""name"":""Boedapest (Budapest)"",""ark"":""ark:/83110/x0/04900890-700f-5c1d-9180-2bbad51fb05b"",""uri"":""/subjects/9318"",""id"":""au::103433"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,13,au::102925,"dlod={""name"":""Narbonne (Aude)"",""ark"":""ark:/83110/x0/1d2033c4-d940-5760-aaa8-a02bda8904f2"",""uri"":""/subjects/10361"",""id"":""au::102925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,14,au::101140,"dlod={""name"":""Kortrijk (Kortrijk)"",""ark"":""ark:/83110/x0/939c6b0a-0ca6-5d2a-b0d5-74502883d5da"",""uri"":""/subjects/14496"",""id"":""au::101140"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,15,au::101893,"dlod={""name"":""Kopenhagen (København)"",""ark"":""ark:/83110/x0/0db63870-fce9-50ec-8869-632b487a9a0a"",""uri"":""/subjects/9127"",""id"":""au::101893"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,16,au::101023,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,17,au::101114,"dlod={""name"":""Poperinge (Ieper)"",""ark"":""ark:/83110/x0/35d89fe7-4e48-5aee-9cb0-5e0059c9f477"",""uri"":""/subjects/12828"",""id"":""au::101114"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,18,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,19,au::106158,"dlod={""name"":""Oxford (Oxford District)"",""ark"":""ark:/83110/x0/4d4299c2-6c5b-5b2b-a186-d51cbb671a46"",""uri"":""/subjects/8927"",""id"":""au::106158"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,2,au::105014,"dlod={""name"":""Utrecht (DUBBEL)"",""ark"":""ark:/83110/x0/da1bbcd7-05bc-5976-9109-e78ad57f587e"",""uri"":""/subjects/14559"",""id"":""au::105014"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,20,au::102247,"dlod={""name"":""Keulen (Kreisfreie Stadt Köln)"",""ark"":""ark:/83110/x0/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc"",""uri"":""/subjects/10180"",""id"":""au::102247"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,21,au::100231,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/15408"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,22,au::106233,"dlod={""name"":""Glasgow (Glasgow City)"",""ark"":""ark:/83110/x0/f6716ea4-5070-5414-8643-09c8e4efcf22"",""uri"":""/subjects/13722"",""id"":""au::106233"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
72d62190-c444-585b-88fb-f969c7699910,tg:rubhs:113_#1,Places,3,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
