ResourceID,brocade.id,card,order,source_field,Keyword
a6478a6f-a779-5a4d-84f6-1f1140798741,tg:rubgr:2131,Keywords,4,kenmerken.rubkeyword,"Castan, Auguste"
98f5ae4c-2f9f-570a-8f3a-6a308772306f,tg:rubgr:2074,Keywords,1,kenmerken.rubkeyword,"Bol, Hans"
98f5ae4c-2f9f-570a-8f3a-6a308772306f,tg:rubgr:2074,Keywords,2,kenmerken.rubkeyword,"Valckenborch, Lucas van"
98f5ae4c-2f9f-570a-8f3a-6a308772306f,tg:rubgr:2074,Keywords,3,kenmerken.rubkeyword,"Wied, Alexander"
98f5ae4c-2f9f-570a-8f3a-6a308772306f,tg:rubgr:2074,Keywords,4,kenmerken.rubkeyword,"Weimar, Kunstsammlungen zu Weimar, Schloßmuseum"
1975b94b-819b-56a6-9c63-a99209cc61ff,tg:rubgr:2424,Keywords,1,kenmerken.rubkeyword,"Koetser, Leonard F."
a4a2e583-c2cb-51dd-a8c1-c354c90ec334,tg:rubgr:397,Keywords,1,kenmerken.rubkeyword,Dante
a4a2e583-c2cb-51dd-a8c1-c354c90ec334,tg:rubgr:397,Keywords,2,kenmerken.rubkeyword,Lucifer
eb416dbc-d5c1-56d1-a803-55f3e137ff8b,tg:rubgr:3665,Keywords,1,kenmerken.rubkeyword,"Münz, Ludwig"
39f69ac4-ae30-58a4-a1e7-24ca4b1482d7,tg:rubgr:2977,Keywords,1,kenmerken.rubkeyword,"Sadeler, Aegidius"
39f69ac4-ae30-58a4-a1e7-24ca4b1482d7,tg:rubgr:2977,Keywords,2,kenmerken.rubkeyword,"Spranger, Bartholomeus"
a9028518-2aaf-5400-b55b-dcf1bf5e5dcd,tg:rubgr:1983,Keywords,1,kenmerken.rubkeyword,"Duarte, Diego"
a9028518-2aaf-5400-b55b-dcf1bf5e5dcd,tg:rubgr:1983,Keywords,2,kenmerken.rubkeyword,"Arundel, Thomas Howard, Earl of"
9345cabd-9602-5f0c-a008-6bc91c50f8b4,tg:rubgr:5169,Keywords,1,kenmerken.rubkeyword,"Halmale, Henri II van"
9345cabd-9602-5f0c-a008-6bc91c50f8b4,tg:rubgr:5169,Keywords,2,kenmerken.rubkeyword,"Sanderus, Antonius"
7b5aa8ad-842f-5c39-b419-9439cfff82bd,tg:rubgr:1829,Keywords,1,kenmerken.rubkeyword,"Jedlicka, Gotthard"
782f0599-c88f-532c-948c-e07754a9bc1f,tg:rubgr:3814,Keywords,1,kenmerken.rubkeyword,"Haverkamp-Begemann, Egbert"
e0493894-8a68-5856-902d-beb9a3959e33,tg:rubgr:1080,Keywords,1,kenmerken.rubkeyword,"Gravenkamp, Curt"
5ab569bc-9b04-53e2-848d-60fc453b963d,tg:rubgr:4282,Keywords,1,kenmerken.rubkeyword,"Smekens, Frans"
776a940d-f065-5343-a405-72db0d447066,tg:rubgr:1595,Keywords,1,kenmerken.rubkeyword,"Sachs, Hans"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,1,kenmerken.rubkeyword,"Brouwer, Adriaan"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,10,kenmerken.rubkeyword,"Valentiner, W.R."
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,11,kenmerken.rubkeyword,Certificaat
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,12,kenmerken.rubkeyword,"Cambridge (MA), Fogg Art Museum"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,2,kenmerken.rubkeyword,"Cleve, Marten van (I)"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,3,kenmerken.rubkeyword,kleur
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,4,kenmerken.rubkeyword,kostuum
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,5,kenmerken.rubkeyword,"Bauch, Kurt"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,6,kenmerken.rubkeyword,"Gerson, Horst"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,7,kenmerken.rubkeyword,"Knuttel, Gerard"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,8,kenmerken.rubkeyword,"Rosenberg, Jakob"
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,Keywords,9,kenmerken.rubkeyword,"Swarzenski, Hanns"
96e2526f-723b-5922-9cf1-ff6383ee189b,tg:rubgr:3951,Keywords,1,kenmerken.rubkeyword,"Cock, Jan Wellens de"
96e2526f-723b-5922-9cf1-ff6383ee189b,tg:rubgr:3951,Keywords,2,kenmerken.rubkeyword,"Jarves, James Jackson"
96e2526f-723b-5922-9cf1-ff6383ee189b,tg:rubgr:3951,Keywords,3,kenmerken.rubkeyword,"New Haven, Yale University Art Gallery"
f0f0794a-de68-5bd3-99a6-98fafe7da399,tg:rubgr:5186,Keywords,1,kenmerken.rubkeyword,"Lerius, Théodore Van"
f0f0794a-de68-5bd3-99a6-98fafe7da399,tg:rubgr:5186,Keywords,2,kenmerken.rubkeyword,"Rombouts, Ph."
a04c345b-4a10-5df6-9294-7bf403319ae3,tg:rubgr:689,Keywords,1,kenmerken.rubkeyword,"Bening, Simon"
a04c345b-4a10-5df6-9294-7bf403319ae3,tg:rubgr:689,Keywords,2,kenmerken.rubkeyword,"Holanda, Antonio de"
a04c345b-4a10-5df6-9294-7bf403319ae3,tg:rubgr:689,Keywords,3,kenmerken.rubkeyword,schip
a04c345b-4a10-5df6-9294-7bf403319ae3,tg:rubgr:689,Keywords,4,kenmerken.rubkeyword,handschriften
9ee38983-2e1c-55e2-bbb6-727b403e19bc,tg:rubgr:2993,Keywords,1,kenmerken.rubkeyword,"Jedlicka, Gotthard"
d490ba4b-b2a0-586b-b8ed-b5dd1a7e885e,tg:rubgr:1716,Keywords,1,kenmerken.rubkeyword,"Valckenisse, Philips"
d490ba4b-b2a0-586b-b8ed-b5dd1a7e885e,tg:rubgr:1716,Keywords,2,kenmerken.rubkeyword,inventaris
bc97c240-75c8-5dd7-937c-bc4c97b4d346,tg:rubgr:2839,Keywords,1,kenmerken.rubkeyword,"Londen, National Gallery of Art"
e64de584-1917-5515-a666-614d70aad106,tg:rubgr:4847,Keywords,1,kenmerken.rubkeyword,"Leningrad, Hermitage"
ba732a59-bc20-50de-993d-63e71b9c33a9,tg:rubgr:5240,Keywords,1,kenmerken.rubkeyword,"Hessels, Johannes"
87ed84d1-3c68-54ab-9317-5629bcb6b4b7,tg:rubgr:4001,Keywords,1,kenmerken.rubkeyword,"Maler, Hans"
87ed84d1-3c68-54ab-9317-5629bcb6b4b7,tg:rubgr:4001,Keywords,2,kenmerken.rubkeyword,"Garzarolli-Thurnlackh, Karl"
d3a976e2-2420-5163-a393-0accec7edc94,tg:rubgr:1203,Keywords,1,kenmerken.rubkeyword,"Jameson, Anna Brownell (née Murphy)"
3d6b6404-fe6f-5b0f-9207-13e021f9828c,tg:rubgr:666,Keywords,1,kenmerken.rubkeyword,handschriften
3d6b6404-fe6f-5b0f-9207-13e021f9828c,tg:rubgr:666,Keywords,2,kenmerken.rubkeyword,"Londen, Victoria and Albert Museum"
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,Keywords,1,kenmerken.rubkeyword,"Holbein, Hans II"
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,Keywords,2,kenmerken.rubkeyword,"Saxl, Fritz"
7d23caf8-7c57-507d-87b9-3624bbe17e55,tg:rubgr:3140,Keywords,1,kenmerken.rubkeyword,"Trichet du Fresne, Raphael"
7d23caf8-7c57-507d-87b9-3624bbe17e55,tg:rubgr:3140,Keywords,2,kenmerken.rubkeyword,"Granberg, Olof"
6af010fc-dfba-5818-b250-e03cab10e63d,tg:rubgr:518,Keywords,1,kenmerken.rubkeyword,tekenkunst
6af010fc-dfba-5818-b250-e03cab10e63d,tg:rubgr:518,Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
49619962-6762-5d08-a69f-f5f403e72d5c,tg:rubgr:10,Keywords,1,kenmerken.rubkeyword,inventaris
49619962-6762-5d08-a69f-f5f403e72d5c,tg:rubgr:10,Keywords,2,kenmerken.rubkeyword,"Pölnitz, Hiëronymus Christoph von"
49619962-6762-5d08-a69f-f5f403e72d5c,tg:rubgr:10,Keywords,3,kenmerken.rubkeyword,"Pölnitz, Carl Anton von"
49619962-6762-5d08-a69f-f5f403e72d5c,tg:rubgr:10,Keywords,4,kenmerken.rubkeyword,"Duitsland, Aschbach"
e973611a-edda-556d-94a3-088a0486b8c3,tg:rubgr:3906,Keywords,1,kenmerken.rubkeyword,"Brandt, Sebastian"
e973611a-edda-556d-94a3-088a0486b8c3,tg:rubgr:3906,Keywords,2,kenmerken.rubkeyword,"Petrarca, Francesco"
e9d27897-13f4-5b89-bd72-8737b988ba99,tg:rubgr:1891,Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
4fa7fc0a-cda3-570d-83d0-987419ec1e10,tg:rubgr:1468,Keywords,1,kenmerken.rubkeyword,kostuum
4fa7fc0a-cda3-570d-83d0-987419ec1e10,tg:rubgr:1468,Keywords,2,kenmerken.rubkeyword,iconografie
d75df19d-f939-59bb-9aae-8d0e25f1b92c,tg:rubgr:4390,Keywords,1,kenmerken.rubkeyword,"Grimmer, Abel"
0deb1cee-f2f7-5a04-8a8c-afe02d11e9c8,tg:rubgr:4543,Keywords,1,kenmerken.rubkeyword,"Dalem, Cornelis van"
0deb1cee-f2f7-5a04-8a8c-afe02d11e9c8,tg:rubgr:4543,Keywords,2,kenmerken.rubkeyword,"Kauffmann, Hans"
502bea89-ad9a-525f-a7f9-9b9d18f86253,tg:rubgr:774,Keywords,1,kenmerken.rubkeyword,"Heckscher, William S."
9b27b108-c363-52c9-b5fe-9c2b58cdf97f,tg:rubgr:324,Keywords,1,kenmerken.rubkeyword,"Wiesbaden, Museum Wiesbaden, Kunstsammlungen"
986b29a8-2842-54fa-b490-5b68534c1a4e,tg:rubgr:3639,Keywords,1,kenmerken.rubkeyword,"Savery, Jacob (I)"
986b29a8-2842-54fa-b490-5b68534c1a4e,tg:rubgr:3639,Keywords,2,kenmerken.rubkeyword,"Berlijn, Kupferstichkabinett"
23f0adbc-f25d-5598-88e3-2f2e306010d1,tg:rubgr:631,Keywords,1,kenmerken.rubkeyword,"Funk, Hans (I)"
23f0adbc-f25d-5598-88e3-2f2e306010d1,tg:rubgr:631,Keywords,2,kenmerken.rubkeyword,glasschilderkunst
23f0adbc-f25d-5598-88e3-2f2e306010d1,tg:rubgr:631,Keywords,3,kenmerken.rubkeyword,"Boesch, Paul"
23f0adbc-f25d-5598-88e3-2f2e306010d1,tg:rubgr:631,Keywords,4,kenmerken.rubkeyword,"Bern, Bernisches Historisches Museum"
499042b4-070c-5c72-815e-e16089217f1f,tg:rubgr:2881,Keywords,1,kenmerken.rubkeyword,"Romdahl, Axel L."
1d36fc0f-bea7-5e72-8399-2e391cd1f67e,tg:rubgr:261,Keywords,1,kenmerken.rubkeyword,"Weiser, Francis"
e85b9bac-3916-5885-9bb7-d249a1149a13,tg:rubgr:2478,Keywords,1,kenmerken.rubkeyword,"Wroclaw, Muzeum Narodowe"
dc0a7d2a-057a-5574-a5ff-8b6c93e99569,tg:rubgr:2182,Keywords,1,kenmerken.rubkeyword,"Síp, Jaromír"
dc0a7d2a-057a-5574-a5ff-8b6c93e99569,tg:rubgr:2182,Keywords,2,kenmerken.rubkeyword,"Praag, Národní Galerie v Praze"
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,Keywords,1,kenmerken.rubkeyword,"Momper, Joos de (II)"
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,Keywords,2,kenmerken.rubkeyword,"Vermeyen, Jan Cornelisz."
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,Keywords,3,kenmerken.rubkeyword,Leopold Willem (aartshertog)
eeb32f4b-b9b0-5cb6-9223-8ca26311cea7,tg:rubgr:4369,Keywords,1,kenmerken.rubkeyword,"Sudeck, Elisabeth"
0cf1fd44-5cb2-530e-9702-642422672d74,tg:rubgr:1491,Keywords,1,kenmerken.rubkeyword,"Delporte, Franz"
0cf1fd44-5cb2-530e-9702-642422672d74,tg:rubgr:1491,Keywords,2,kenmerken.rubkeyword,typologie
0cf1fd44-5cb2-530e-9702-642422672d74,tg:rubgr:1491,Keywords,3,kenmerken.rubkeyword,"Londen, Witt Library"
4940b657-d023-5e7e-97a1-510691e5ef89,tg:rubgr:1184,Keywords,1,kenmerken.rubkeyword,"Valckenborch, Lucas van"
cdece6da-b7dc-5a02-82a0-20e4463f2e33,tg:rubgr:3013,Keywords,1,kenmerken.rubkeyword,"Arundel, Thomas Howard, Earl of"
01197ca9-6099-5b7d-834b-520bd4ec29a8,tg:rubgr:1887,Keywords,1,kenmerken.rubkeyword,"Vey, Horst"
16bd8dfd-5d4f-5908-bec9-9e66e757137d,tg:rubgr:3910,Keywords,1,kenmerken.rubkeyword,"Sachs, Hans"
16bd8dfd-5d4f-5908-bec9-9e66e757137d,tg:rubgr:3910,Keywords,2,kenmerken.rubkeyword,"Brandt, Sebastian"
16bd8dfd-5d4f-5908-bec9-9e66e757137d,tg:rubgr:3910,Keywords,3,kenmerken.rubkeyword,"Röttinger, Heinrich"
43d99184-2f28-5e61-b17f-b9a1160a6ea7,tg:rubgr:1307,Keywords,1,kenmerken.rubkeyword,"Bisschop, Jan de"
43d99184-2f28-5e61-b17f-b9a1160a6ea7,tg:rubgr:1307,Keywords,2,kenmerken.rubkeyword,"Fenwick, privé-collectie"
fc5a6193-dfa5-50d5-8392-12833a6a10d6,tg:rubgr:332,Keywords,1,kenmerken.rubkeyword,"Cleve, Marten van (I)"
fc5a6193-dfa5-50d5-8392-12833a6a10d6,tg:rubgr:332,Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
a277ad10-8b03-5d80-b097-2f31ca4b9858,tg:rubgr:1757,Keywords,1,kenmerken.rubkeyword,"Valckenborch, Lucas van"
a277ad10-8b03-5d80-b097-2f31ca4b9858,tg:rubgr:1757,Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
e54e6ac1-c1f1-5f7c-9011-00b0e57807cb,tg:rubgr:762,Keywords,1,kenmerken.rubkeyword,"Beham, Hans Sebald"
e54e6ac1-c1f1-5f7c-9011-00b0e57807cb,tg:rubgr:762,Keywords,2,kenmerken.rubkeyword,"Holbein, Hans II"
0ba057b0-27ab-50e2-a2c8-c8fa22bdb887,tg:rubgr:5344,Keywords,1,kenmerken.rubkeyword,tekenkunst
0ba057b0-27ab-50e2-a2c8-c8fa22bdb887,tg:rubgr:5344,Keywords,2,kenmerken.rubkeyword,"Harrsen, Meta"
0ba057b0-27ab-50e2-a2c8-c8fa22bdb887,tg:rubgr:5344,Keywords,3,kenmerken.rubkeyword,"Touwaide, R.H."
0ba057b0-27ab-50e2-a2c8-c8fa22bdb887,tg:rubgr:5344,Keywords,4,kenmerken.rubkeyword,"Londen, Warburg institute"
1777b36a-5c1f-5b1b-9684-79c17e143801,tg:rubgr:4943,Keywords,1,kenmerken.rubkeyword,"Brandt, Sebastian"
1777b36a-5c1f-5b1b-9684-79c17e143801,tg:rubgr:4943,Keywords,2,kenmerken.rubkeyword,"Murner, Thomas"
1777b36a-5c1f-5b1b-9684-79c17e143801,tg:rubgr:4943,Keywords,3,kenmerken.rubkeyword,"Eberth, Hans H."
1777b36a-5c1f-5b1b-9684-79c17e143801,tg:rubgr:4943,Keywords,4,kenmerken.rubkeyword,"Wolters, Maria"
ba8fd3cd-1d9f-5ba6-bf19-8cd1e6f1543c,tg:rubgr:277,Keywords,1,kenmerken.rubkeyword,prentkunst
ba8fd3cd-1d9f-5ba6-bf19-8cd1e6f1543c,tg:rubgr:277,Keywords,2,kenmerken.rubkeyword,tekenkunst
94c3fd8f-2e45-5ef9-96ce-c3ace6e1b313,tg:rubgr:1612,Keywords,1,kenmerken.rubkeyword,compositie
d6103081-e337-5502-9d59-471be9697918,tg:rubgr:3101,Keywords,1,kenmerken.rubkeyword,"Grimani, Domenico (kardinaal)"
d6103081-e337-5502-9d59-471be9697918,tg:rubgr:3101,Keywords,2,kenmerken.rubkeyword,"Frimmel, Theodor von"
d6103081-e337-5502-9d59-471be9697918,tg:rubgr:3101,Keywords,3,kenmerken.rubkeyword,"Michiel, Marcantonio"
a26a7690-60f6-5ff0-ac15-1a9683b58110,tg:rubgr:1096,Keywords,1,kenmerken.rubkeyword,"Beham, Hans Sebald"
a26a7690-60f6-5ff0-ac15-1a9683b58110,tg:rubgr:1096,Keywords,2,kenmerken.rubkeyword,"Geisberg, Max"
cb9de530-2df0-509f-a487-eeec3ca4ae7a,tg:rubgr:2340,Keywords,1,kenmerken.rubkeyword,"Boer, P. De"
f7e9613f-b913-555e-96e9-64350f738763,tg:rubgr:5190,Keywords,1,kenmerken.rubkeyword,"Perret, Pieter"
cb8c51dc-0335-5606-a120-888d34e7e38e,tg:rubgr:1583,Keywords,1,kenmerken.rubkeyword,"Jedlicka, Gotthard"
fd44fd5d-5b09-5b09-80a9-1b648f7bbf3d,tg:rubgr:3044,Keywords,1,kenmerken.rubkeyword,"Rockox, Nicolaas"
96be6c22-9bd4-5c36-817a-9fbfbee30a21,tg:rubgr:1079,Keywords,1,kenmerken.rubkeyword,"Bol, Hans"
96be6c22-9bd4-5c36-817a-9fbfbee30a21,tg:rubgr:1079,Keywords,2,kenmerken.rubkeyword,"Collaert, Adriaen"
96be6c22-9bd4-5c36-817a-9fbfbee30a21,tg:rubgr:1079,Keywords,3,kenmerken.rubkeyword,"Solis, Virgil"
96be6c22-9bd4-5c36-817a-9fbfbee30a21,tg:rubgr:1079,Keywords,4,kenmerken.rubkeyword,"Delaune, Etienne"
7685b02a-3d4f-5d82-9290-6ceb9c794cfe,tg:rubgr:1429,Keywords,1,kenmerken.rubkeyword,"Ihle, B.L.D."
a0916479-42f1-517f-b489-5dcf21218e65,tg:rubgr:4851,Keywords,1,kenmerken.rubkeyword,tekenkunst
1994e1b6-9f28-56bb-80d7-3c0f80b3abee,tg:rubgr:735,Keywords,1,kenmerken.rubkeyword,"Mecquenem, Jean de"
f8a313ee-22e1-5bf6-9332-a67d098b6f45,tg:rubgr:365,Keywords,1,kenmerken.rubkeyword,"Kuile, E.H. Ter"
f8a313ee-22e1-5bf6-9332-a67d098b6f45,tg:rubgr:365,Keywords,2,kenmerken.rubkeyword,"Rosenberg, Jakob"
f8a313ee-22e1-5bf6-9332-a67d098b6f45,tg:rubgr:365,Keywords,3,kenmerken.rubkeyword,"Slive, Seymour"
146e4a31-a5c0-5eca-81f1-08b96ba98088,tg:rubgr:2985,Keywords,1,kenmerken.rubkeyword,"Blockley, Northwick Park"
8bd95d6d-0747-55ee-94f7-a97688749b43,tg:rubgr:3697,Keywords,1,kenmerken.rubkeyword,"Spicer, Joaneath"
53fe10c4-763b-58d3-bf22-7b4b72959a36,tg:rubgr:1350,Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
a31df93f-bfd5-56df-a4ba-c2a5beca0d96,tg:rubgr:670,Keywords,1,kenmerken.rubkeyword,"Granvelle, Antoine Perrenot de"
a31df93f-bfd5-56df-a4ba-c2a5beca0d96,tg:rubgr:670,Keywords,2,kenmerken.rubkeyword,inventaris
5e582e23-c562-59f0-af03-3482f673b67d,tg:rubgr:1215,Keywords,1,kenmerken.rubkeyword,kennerschap
5e582e23-c562-59f0-af03-3482f673b67d,tg:rubgr:1215,Keywords,2,kenmerken.rubkeyword,"Hampton, Hampton Court Palace"
3a9d0e98-1a11-5bcf-8fa4-50acf3afa541,tg:rubgr:5256,Keywords,1,kenmerken.rubkeyword,"Niclaes, Hendrik"
3a9d0e98-1a11-5bcf-8fa4-50acf3afa541,tg:rubgr:5256,Keywords,2,kenmerken.rubkeyword,"Molhuysen, P.C."
fbc1b120-5931-59ca-844b-529b097ceef7,tg:rubgr:934,Keywords,1,kenmerken.rubkeyword,"Vaes, Maurice"
a63a8d36-44fd-5776-9e3f-f0772f3379b9,tg:rubgr:2784,Keywords,1,kenmerken.rubkeyword,"Rombouts, Ph."
a63a8d36-44fd-5776-9e3f-f0772f3379b9,tg:rubgr:2784,Keywords,2,kenmerken.rubkeyword,"Lerius, Théodore Van"
294c30e1-0635-52eb-bbc6-f67c96a6f438,tg:rubgr:467,Keywords,1,kenmerken.rubkeyword,"Gombrich, Ernst H."
294c30e1-0635-52eb-bbc6-f67c96a6f438,tg:rubgr:467,Keywords,2,kenmerken.rubkeyword,"Hunter, George K."
62dc77e9-c407-57bf-9987-a72fdb3653ae,tg:rubgr:4650,Keywords,1,kenmerken.rubkeyword,tekenkunst
62dc77e9-c407-57bf-9987-a72fdb3653ae,tg:rubgr:4650,Keywords,2,kenmerken.rubkeyword,"Berlijn, Kupferstichkabinett"
d1af38b6-6fcf-593b-8baa-895da7d6ea40,tg:rubgr:1452,Keywords,1,kenmerken.rubkeyword,"Brugge, Groeningemuseum"
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,Keywords,1,kenmerken.rubkeyword,"Brandt, Sebastian"
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,Keywords,2,kenmerken.rubkeyword,"Weiditz, Hans (II)"
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,Keywords,3,kenmerken.rubkeyword,prentkunst
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,Keywords,4,kenmerken.rubkeyword,volkskunde
28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,tg:rubgr:488,Keywords,5,kenmerken.rubkeyword,"Fraenger, Wilhelm"
8477563b-f77d-5ddf-9589-7c8ce5373a0a,tg:rubgr:3480,Keywords,1,kenmerken.rubkeyword,"Schapiro, Meyer"
c079f7df-111c-56d7-8de2-4003b2e91566,tg:rubgr:1517,Keywords,1,kenmerken.rubkeyword,"Corbet, August"
c079f7df-111c-56d7-8de2-4003b2e91566,tg:rubgr:1517,Keywords,2,kenmerken.rubkeyword,"Jedlicka, Gotthard"
5904316f-0da1-55c4-81c0-57d7508dd43e,tg:rubgr:522,Keywords,1,kenmerken.rubkeyword,"Bol, Hans"
5904316f-0da1-55c4-81c0-57d7508dd43e,tg:rubgr:522,Keywords,2,kenmerken.rubkeyword,Caritas
5904316f-0da1-55c4-81c0-57d7508dd43e,tg:rubgr:522,Keywords,3,kenmerken.rubkeyword,"Ripa, Cesare"
5904316f-0da1-55c4-81c0-57d7508dd43e,tg:rubgr:522,Keywords,4,kenmerken.rubkeyword,"Granvelle, Antoine Perrenot de"
5904316f-0da1-55c4-81c0-57d7508dd43e,tg:rubgr:522,Keywords,5,kenmerken.rubkeyword,"Herbrand, J."
5904316f-0da1-55c4-81c0-57d7508dd43e,tg:rubgr:522,Keywords,6,kenmerken.rubkeyword,"Jacobs van Merlen, Louis"
7a157fb8-f3af-538a-a89f-96a3e119aa39,tg:rubgr:1844,Keywords,1,kenmerken.rubkeyword,"Castelli, Enrico"
7a157fb8-f3af-538a-a89f-96a3e119aa39,tg:rubgr:1844,Keywords,2,kenmerken.rubkeyword,"Fraenger, Wilhelm"
c48c0667-c6ef-5bb6-ab50-0d00eddd64e1,tg:rubgr:1794,Keywords,1,kenmerken.rubkeyword,wandtapijten
c48c0667-c6ef-5bb6-ab50-0d00eddd64e1,tg:rubgr:1794,Keywords,2,kenmerken.rubkeyword,"Göbel, Heinrich"
3d89adfb-5847-52d6-8f42-1e961dd527d0,tg:rubgr:2012,Keywords,1,kenmerken.rubkeyword,"Londen, Witt Library"
3d89adfb-5847-52d6-8f42-1e961dd527d0,tg:rubgr:2012,Keywords,2,kenmerken.rubkeyword,"Montpellier, Musée Atger"
8766c059-4036-565d-8732-82cecff15060,tg:rubgr:2442,Keywords,1,kenmerken.rubkeyword,"Brueghel, Pieter (III)"
8766c059-4036-565d-8732-82cecff15060,tg:rubgr:2442,Keywords,2,kenmerken.rubkeyword,"Londen, Witt Library"
e68ebc3c-0a57-5820-95be-fccdfdbf8b03,tg:rubgr:4980,Keywords,1,kenmerken.rubkeyword,"Jonghelinck, Jacques"
e68ebc3c-0a57-5820-95be-fccdfdbf8b03,tg:rubgr:4980,Keywords,2,kenmerken.rubkeyword,"Granvelle, Antoine Perrenot de"
e68ebc3c-0a57-5820-95be-fccdfdbf8b03,tg:rubgr:4980,Keywords,3,kenmerken.rubkeyword,"Tourneur, Victor"
b3bee762-0b7d-512a-9333-88c00d5a9472,tg:rubgr:3746,Keywords,1,kenmerken.rubkeyword,"Münz, Ludwig"
4ebdb960-917e-5368-956f-cfd95f7fba31,tg:rubgr:4129,Keywords,1,kenmerken.rubkeyword,"Haberlandt, Arthur"
4ebdb960-917e-5368-956f-cfd95f7fba31,tg:rubgr:4129,Keywords,2,kenmerken.rubkeyword,"Novotny, Fritz"
4ebdb960-917e-5368-956f-cfd95f7fba31,tg:rubgr:4129,Keywords,3,kenmerken.rubkeyword,volkskunde
76484e77-520d-5424-8bd3-3b00dd35de0d,tg:rubgr:1405,Keywords,1,kenmerken.rubkeyword,"Boissard, Jean Jacques"
76484e77-520d-5424-8bd3-3b00dd35de0d,tg:rubgr:1405,Keywords,2,kenmerken.rubkeyword,"Goltzius, Julius"
76484e77-520d-5424-8bd3-3b00dd35de0d,tg:rubgr:1405,Keywords,3,kenmerken.rubkeyword,"Vecellio, Cesare"
76484e77-520d-5424-8bd3-3b00dd35de0d,tg:rubgr:1405,Keywords,4,kenmerken.rubkeyword,kostuumboek
1c9f672e-cf8d-5c77-a9c3-1c896d6c5fe2,tg:rubgr:430,Keywords,1,kenmerken.rubkeyword,"Holbein, Hans II"
1c9f672e-cf8d-5c77-a9c3-1c896d6c5fe2,tg:rubgr:430,Keywords,2,kenmerken.rubkeyword,dodendans
1c9f672e-cf8d-5c77-a9c3-1c896d6c5fe2,tg:rubgr:430,Keywords,3,kenmerken.rubkeyword,"Enklaar, D.Th."
1c9f672e-cf8d-5c77-a9c3-1c896d6c5fe2,tg:rubgr:430,Keywords,4,kenmerken.rubkeyword,"Londen, The Warburg Institute Library"
e5e3a0b0-834c-54d8-8332-260193d5a35f,tg:rubgr:4607,Keywords,1,kenmerken.rubkeyword,vormgeving
67d83e91-c53b-5856-b5e8-0c7850786903,tg:rubgr:3068,Keywords,1,kenmerken.rubkeyword,"Jedlicka, Gotthard"
0bed423f-6790-5bcd-885d-b4b292786591,tg:rubgr:2229,Keywords,1,kenmerken.rubkeyword,"Cock, Jan Wellens de"
0bed423f-6790-5bcd-885d-b4b292786591,tg:rubgr:2229,Keywords,2,kenmerken.rubkeyword,"Cock, Matthijs"
0bed423f-6790-5bcd-885d-b4b292786591,tg:rubgr:2229,Keywords,3,kenmerken.rubkeyword,Meester van het Errera-Schetsboek
0bed423f-6790-5bcd-885d-b4b292786591,tg:rubgr:2229,Keywords,4,kenmerken.rubkeyword,"Boon, Karel Gerard"
0bed423f-6790-5bcd-885d-b4b292786591,tg:rubgr:2229,Keywords,5,kenmerken.rubkeyword,"Washington, National Gallery of Art"
36ca7c38-fc40-5354-bbc6-b183e0f6b04b,tg:rubgr:5016,Keywords,1,kenmerken.rubkeyword,Michelangelo
b1cf3f76-b765-5932-8212-bdf54b4dca4d,tg:rubgr:1956,Keywords,1,kenmerken.rubkeyword,Materieel-technisch onderzoek
b1cf3f76-b765-5932-8212-bdf54b4dca4d,tg:rubgr:1956,Keywords,2,kenmerken.rubkeyword,"Becker, H."
